deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2018-11-27T03:27:29,recovered_inst,ctdmo_ghqr_instrument_recovered,"['recovered_host', 'telemetered']",0 days 00:02:31,81 days 09:45:21,0,81,[],347,45363,239,500,501.7,510.69,1.7,ctdmo_seawater_pressure,dbar,705,450,"{'n_unique_rates': 4, 'common_sampling_rates': {'450': '99.99%'}}",[],[],"[['2015-05-05T01:00:01', '2015-06-02T01:14:39']]",1,28,pass,5,{'99': 5},{'99': 10},pass,pass,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,[],deployment0001_GI01SUMO-RII11-02-CTDMOQ017-recovered_inst-ctdmo_ghqr_instrument_recovered_20140910T185231-20150602T011439
deployment0002,2018-11-27T03:27:29,recovered_inst,ctdmo_ghqr_instrument_recovered,"['recovered_host', 'telemetered']",0 days 00:00:31,0 days 00:07:29,0,0,[5.6926],339,64933,339,501,503.54,511.71,2.54,ctdmo_seawater_pressure,dbar,1430,450,"{'n_unique_rates': 9, 'common_sampling_rates': {'450': '98.81%'}}",[],[],[],0,0,pass,5,{'99': 5},{'99': 10},pass,pass,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,[],deployment0002_GI01SUMO-RII11-02-CTDMOQ017-recovered_inst-ctdmo_ghqr_instrument_recovered_20150815T192231-20160718T235231
deployment0003,2018-11-27T03:27:29,recovered_inst,ctdmo_ghqr_instrument_recovered,"['recovered_host', 'telemetered']",0 days 00:01:01,0 days 00:02:59,0,0,"[0.3661, 6.0415]",401,76735,401,500,500.0,506.59,0.0,ctdmo_seawater_pressure,dbar,1527,450,"{'n_unique_rates': 7, 'common_sampling_rates': {'450': '99.64%'}}",[],[],[],0,0,pass,5,{'99': 5},{'99': 10},pass,pass,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,[],deployment0003_GI01SUMO-RII11-02-CTDMOQ017-recovered_inst-ctdmo_ghqr_instrument_recovered_20160710T174501-20170814T093001
deployment0004,2018-11-27T03:27:29,recovered_inst,ctdmo_ghqr_instrument_recovered,['telemetered'],0 days 00:05:31,0 days 00:01:59,0,0,"[1.3927, 5.5968, 1.3947]",314,60014,314,500,1394.74,1641.33,894.74,ctdmo_seawater_pressure,dbar,0,450,"{'n_unique_rates': 7, 'common_sampling_rates': {'450': '99.54%'}}",[],[],[],0,0,pass,5,{'99': 5},{'99': 5},pass,pass,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,[],deployment0004_GI01SUMO-RII11-02-CTDMOQ017-recovered_inst-ctdmo_ghqr_instrument_recovered_20170805T182231-20180614T080001
