deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2019-09-23T18:57:36,streamed,pco2w_b_sami_data_record,[],10 days 20:53:10,1 days 06:54:50,10,1,[],353,6844,298,581,,,,,no seawater pressure in file,,,"no consistent sampling rate: {3599: '42.26%', 3600: '32.73%'}","{'n_unique_rates': 235, 'common_sampling_rates': {'3599': '42.26%', '3600': '32.73%'}}",[],"['pco2w_b_absorbance_blank_434', 'pco2w_b_absorbance_blank_620']","[['2014-08-31T19:05:10', '2014-09-22T23:05:10'], ['2014-11-04T16:05:10', '2014-11-05T19:05:10'], ['2014-12-07T20:05:09', '2014-12-16T23:05:10'], ['2014-12-16T23:05:10', '2014-12-29T21:05:10'], ['2015-02-01T20:06:56', '2015-02-03T10:05:10'], ['2015-03-07T22:05:21', '2015-03-09T08:05:10']]",6,46,pass,2,"{'99': 1, '0': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0001_CE04OSBP-LJ01C-09-PCO2WB104-streamed-pco2w_b_sami_data_record_20140825T210510.134016-20150731T170510.339197
deployment0004,2019-09-23T18:57:36,streamed,pco2w_b_sami_data_record,[],7 days 04:05:11,0 days 06:54:50,7,0,[0.0],320,7224,308,581,,,,,no seawater pressure in file,,,3600,"{'n_unique_rates': 29, 'common_sampling_rates': {'3599': '22.03%', '3600': '76.88%'}}",[],"['pco2w_b_absorbance_blank_434', 'pco2w_b_absorbance_blank_620']","[['2017-11-13T22:05:10', '2017-11-15T00:05:11'], ['2017-12-08T18:05:11', '2017-12-11T16:05:10'], ['2018-03-10T20:05:11', '2018-03-12T17:05:11']]",3,4,pass,2,"{'99': 1, '0': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0004_CE04OSBP-LJ01C-09-PCO2WB104-streamed-pco2w_b_sami_data_record_20170817T200511.220373-20180624T170510.766191
