deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2019-06-18T15:29:58,recovered_cspp,dosta_abcdjm_cspp_instrument_recovered,['telemetered'],0 days 00:07:22,13 days 11:01:23,0,13,[],42,13217,22,25,15.11,24.8,25,0,pressure_depth,dbar,0,1,"{'n_unique_rates': 66, 'common_sampling_rates': {'0': '35.13%', '1': '63.36%'}}",[],"['salinity', 'temperature', 'int_ctd_pressure']","[['2014-04-19T17:01:10', '2014-04-22T10:59:02'], ['2014-04-23T06:02:16', '2014-04-28T09:59:03']]",2,7,pass,7,"{'99': 6, '0': 1}","{'99': 4, '95': 1}",fail: check ['DO - Pressure Temp Sal Corrected'],pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0001_CE01ISSP-SP001-02-DOSTAJ000-recovered_cspp-dosta_abcdjm_cspp_instrument_recovered_20140417T222722.029000-20140514T125837.628000
deployment0002,2019-06-18T15:29:58,recovered_cspp,dosta_abcdjm_cspp_instrument_recovered,['telemetered'],0 days 00:19:46,0 days 03:55:13,0,0,[0.6638],14,7145,13,25,12.76,20.86,21,-4,pressure_depth,dbar,337,1,"{'n_unique_rates': 41, 'common_sampling_rates': {'0': '33.73%', '1': '65.27%'}}",[],"['salinity', 'temperature', 'int_ctd_pressure']",[],0,0,pass,7,{'99': 7},{'99': 6},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0002_CE01ISSP-SP001-02-DOSTAJ000-recovered_cspp-dosta_abcdjm_cspp_instrument_recovered_20150623T220046.703000-20150705T200447.184000
deployment0003,2019-06-18T15:29:58,recovered_cspp,dosta_abcdjm_cspp_instrument_recovered,[],0 days 00:18:09,0 days 03:59:45,0,0,"[1.1224, 1.774]",28,19248,27,25,13.22,21.67,22,-3,pressure_depth,dbar,588,1,"{'n_unique_rates': 94, 'common_sampling_rates': {'0': '34.62%', '1': '63.38%'}}",[],"['salinity', 'temperature', 'int_ctd_pressure']",[],0,0,pass,7,"{'99': 5, '95': 2}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0003_CE01ISSP-SP001-02-DOSTAJ000-recovered_cspp-dosta_abcdjm_cspp_instrument_recovered_20150717T192209.779000-20150812T200015.196000
deployment0004,2019-06-18T15:29:58,recovered_cspp,dosta_abcdjm_cspp_instrument_recovered,['telemetered'],0 days 03:24:36,3 days 22:22:25,0,3,"[0.3574, 0.9147, 0.8881]",63,27050,54,25,14.89,32.73,33,8,pressure_depth,dbar,637,1,"{'n_unique_rates': 102, 'common_sampling_rates': {'0': '37.98%', '1': '58.86%'}}",[],"['salinity', 'temperature', 'int_ctd_pressure']","[['2015-10-05T20:15:31', '2015-10-10T11:16:41']]",1,4,pass,7,"{'99': 6, '95': 1}","{'99': 5, '0': 1}",fail: check ['DO'],pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0004_CE01ISSP-SP001-02-DOSTAJ000-recovered_cspp-dosta_abcdjm_cspp_instrument_recovered_20150815T014436.030000-20151011T013735.183000
deployment0005,2019-06-18T15:29:58,recovered_cspp,dosta_abcdjm_cspp_instrument_recovered,['telemetered'],0 days 00:16:52,0 days 03:33:14,0,0,"[0.0667, 0.5992, 1.189, 0.4096]",54,37809,53,25,15.24,25.14,25,0,pressure_depth,dbar,0,1,"{'n_unique_rates': 113, 'common_sampling_rates': {'0': '36.64%', '1': '61.11%'}}",[],"['salinity', 'temperature', 'int_ctd_pressure']",[],0,0,pass,7,"{'99': 4, '95': 2, '75': 1}",{'99': 6},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0005_CE01ISSP-SP001-02-DOSTAJ000-recovered_cspp-dosta_abcdjm_cspp_instrument_recovered_20160616T170352.112000-20160807T202646.313000
deployment0006,2019-06-18T15:29:58,recovered_cspp,dosta_abcdjm_cspp_instrument_recovered,['telemetered'],0 days 00:46:43,0 days 04:49:46,0,0,"[0.4304, 0.2445, 1.5307, 0.6715, 0.3692]",41,31631,41,25,13.85,24.17,24,-1,pressure_depth,dbar,816,1,"{'n_unique_rates': 109, 'common_sampling_rates': {'0': '36.29%', '1': '61.74%'}}",[],"['salinity', 'temperature', 'int_ctd_pressure']",[],0,0,pass,7,"{'99': 3, '95': 1, '75': 3}",{'99': 6},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0006_CE01ISSP-SP001-02-DOSTAJ000-recovered_cspp-dosta_abcdjm_cspp_instrument_recovered_20160823T235643.105000-20161002T141014.107000
deployment0007,2019-06-18T15:29:58,recovered_cspp,dosta_abcdjm_cspp_instrument_recovered,['telemetered'],0 days 00:40:27,0 days 09:05:32,0,0,"[0.0222, 0.6854, 1.1001, 0.3412, 0.0889, 0.4511]",66,36867,65,25,13.59,46.16,46,21,pressure_depth,dbar,12,1,"{'n_unique_rates': 106, 'common_sampling_rates': {'0': '37.35%', '1': '59.58%'}}",[],"['salinity', 'temperature', 'int_ctd_pressure']","[['2017-06-13T18:34:24', '2017-06-15T19:59:10']]",1,2,pass,7,"{'99': 5, '95': 2}",{'99': 6},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0007_CE01ISSP-SP001-02-DOSTAJ000-recovered_cspp-dosta_abcdjm_cspp_instrument_recovered_20170423T175127.661000-20170627T080428.106000
deployment0008,2019-06-18T15:29:58,recovered_cspp,dosta_abcdjm_cspp_instrument_recovered,['telemetered'],0 days 00:11:45,0 days 03:49:15,0,0,"[0.2889, 0.3752, 1.4024, 0.5671, 0.2255, 0.1457, 0.3103]",89,29004,84,25,14.49,22.03,22,-3,pressure_depth,dbar,0,1,"{'n_unique_rates': 91, 'common_sampling_rates': {'0': '35.38%', '1': '61.87%'}}",[],"['salinity', 'temperature', 'int_ctd_pressure']","[['2017-09-18T19:57:11', '2017-09-22T19:58:34'], ['2017-10-06T20:00:42', '2017-10-09T19:58:30']]",2,6,pass,7,{'99': 7},{'99': 6},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0008_CE01ISSP-SP001-02-DOSTAJ000-recovered_cspp-dosta_abcdjm_cspp_instrument_recovered_20170719T155745.106000-20171015T200034.252000
deployment0009,2019-06-18T15:29:58,recovered_cspp,dosta_abcdjm_cspp_instrument_recovered,['telemetered'],0 days 00:25:54,1 days 20:20:38,0,1,"[0.5438, 1.1362, 0.6766, 0.2223, 0.6044, 0.8925, 0.5239, 0.783]",14,7070,12,25,14.04,22.4,22,-3,pressure_depth,dbar,0,1,"{'n_unique_rates': 35, 'common_sampling_rates': {'0': '34.59%', '1': '64.75%'}}",[],"['salinity', 'temperature', 'int_ctd_pressure']",[],0,0,pass,7,{'99': 7},{'99': 6},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0009_CE01ISSP-SP001-02-DOSTAJ000-recovered_cspp-dosta_abcdjm_cspp_instrument_recovered_20180420T210254.242000-20180501T200422.195000
deployment0010,2019-06-18T15:29:58,recovered_cspp,dosta_abcdjm_cspp_instrument_recovered,['telemetered'],0 days 00:05:17,2 days 00:00:12,0,2,[],68,29456,64,25,13.33,20.38,20,-5,pressure_depth,dbar,0,1,"{'n_unique_rates': 71, 'common_sampling_rates': {'0': '38.20%', '1': '58.25%'}}",[],"['salinity', 'temperature', 'int_ctd_pressure']","[['2018-05-11T19:31:24', '2018-05-14T12:59:14']]",1,2,pass,7,"{'99': 4, '95': 1, '75': 2}",{'99': 6},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0010_CE01ISSP-SP001-02-DOSTAJ000-recovered_cspp-dosta_abcdjm_cspp_instrument_recovered_20180510T222017.305000-20180714T201448.224000
