deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2018-11-27T02:56:00,recovered_inst,ctdmo_ghqr_instrument_recovered,"['recovered_host', 'telemetered']",0 days 00:06:01,0 days 00:10:59,0,0,[],339,32446,339,131,126.65,137.37,-4.35,ctdmo_seawater_pressure,dbar,502,900,"{'n_unique_rates': 3, 'common_sampling_rates': {'900': '99.98%'}}",[],[],[],0,0,pass,5,{'99': 5},{'99': 10},pass,pass,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,[],deployment0001_GI03FLMB-RIM01-02-CTDMOG064-recovered_inst-ctdmo_ghqr_instrument_recovered_20140916T133001-20150820T124501
deployment0002,2018-11-27T02:56:00,recovered_inst,ctdmo_ghqr_instrument_recovered,"['recovered_host', 'telemetered']",0 days 00:04:01,0 days 00:14:59,0,0,[6.9717],332,31803,332,130,134.74,147.01,4.74,ctdmo_seawater_pressure,dbar,796,900,"{'n_unique_rates': 3, 'common_sampling_rates': {'900': '99.96%'}}",[],[],[],0,0,pass,5,{'99': 5},{'99': 10},pass,pass,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,[],deployment0002_GI03FLMB-RIM01-02-CTDMOG064-recovered_inst-ctdmo_ghqr_instrument_recovered_20150821T171501-20160717T234501
deployment0003,2018-11-27T02:56:00,recovered_inst,ctdmo_ghqr_instrument_recovered,"['recovered_host', 'telemetered']",0 days 00:11:01,0 days 00:01:59,0,0,"[4.7716, 2.2041]",395,37809,395,130,129.97,141.65,-0.03,ctdmo_seawater_pressure,dbar,549,900,"{'n_unique_rates': 3, 'common_sampling_rates': {'900': '99.93%'}}",[],[],[],0,0,pass,5,{'99': 5},{'99': 10},pass,pass,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,[],deployment0003_GI03FLMB-RIM01-02-CTDMOG064-recovered_inst-ctdmo_ghqr_instrument_recovered_20160713T160001-20170811T120001
deployment0004,2018-11-27T02:56:00,recovered_inst,ctdmo_ghqr_instrument_recovered,"['recovered_host', 'telemetered']",0 days 00:11:01,0 days 00:05:59,0,0,"[6.8743, 0.1972, 2.1027]",309,29583,309,130,142.43,154.82,12.43,ctdmo_seawater_pressure,dbar,733,900,"{'n_unique_rates': 3, 'common_sampling_rates': {'900': '99.96%'}}",[],[],[],0,0,pass,5,{'99': 5},{'99': 10},pass,pass,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,[],deployment0004_GI03FLMB-RIM01-02-CTDMOG064-recovered_inst-ctdmo_ghqr_instrument_recovered_20170807T160001-20180611T193001
