common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,press_min_max,n_excluded_forpress,n_nans,n_fillvalues,n_grange,n_stats,mean,min,max,stdev,note
science_data_stream,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3, 4]",Practical Salinity,['1'],2014-09-12T20:45:01,2018-06-15T07:45:01,[-9999999.0],"[0.0, 42.0]",132393,"[346.325, 365.4852]",37950,0,0,0,94443,34.9105,34.5988,35.0645,0.0188,restricted stats calculation to data points where pressure is within defined ranges (average of all pressure data +/- 1 SD)
science_data_stream,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3, 4]",Seawater Conductivity,['S m-1'],2014-09-12T20:45:01,2018-06-15T07:45:01,[-9999999.0],"[0.0, 6.0]",132393,"[346.325, 365.4852]",37950,0,0,0,94443,3.2512,3.1954,3.3551,0.0223,restricted stats calculation to data points where pressure is within defined ranges (average of all pressure data +/- 1 SD)
science_data_stream,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3, 4]",Seawater Density,['kg m-3'],2014-09-12T20:45:01,2018-06-15T07:45:01,[-9999999.0],"[1000.0, 1100.0]",132393,"[346.325, 365.4852]",37950,0,0,0,94443,1029.4013,1029.1568,1029.4565,0.0225,restricted stats calculation to data points where pressure is within defined ranges (average of all pressure data +/- 1 SD)
science_data_stream,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3, 4]",Seawater Pressure,['dbar'],2014-09-12T20:45:01,2018-06-15T07:45:01,[-9999.0],"[0.0, 6000.0]",132393,"[346.325, 365.4852]",37950,0,0,0,94443,359.4694,346.3259,365.4843,3.6693,restricted stats calculation to data points where pressure is within defined ranges (average of all pressure data +/- 1 SD)
science_data_stream,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3, 4]",Seawater Temperature,['ºC'],2014-09-12T20:45:01,2018-06-15T07:45:01,[-9999999.0],"[-2.0, 40.0]",132393,"[346.325, 365.4852]",37950,0,0,0,94443,3.8535,3.2804,4.9236,0.2326,restricted stats calculation to data points where pressure is within defined ranges (average of all pressure data +/- 1 SD)
