dbar,parameter,deployments,count,mean,std,min,25%,50%,75%,max
"(8, 9]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",111763.000000,   3.659447,   0.115960,   3.467900,   3.572140,   3.635790,   3.726370,   4.067270
"(9, 10]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",110297.000000,   3.650520,   0.115142,   3.459960,   3.566330,   3.624460,   3.713980,   4.066330
"(10, 11]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",108866.000000,   3.639763,   0.111300,   3.458850,   3.559910,   3.612715,   3.701170,   4.048970
"(11, 12]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",108053.000000,   3.632949,   0.109546,   3.454300,   3.554750,   3.608170,   3.695080,   4.048000
"(12, 13]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",109521.000000,   3.629380,   0.107841,   3.454160,   3.552450,   3.607060,   3.694800,   4.048010
"(13, 14]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",104902.000000,   3.622015,   0.107345,   3.454180,   3.544050,   3.599260,   3.683600,   4.065240
"(14, 15]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",102372.000000,   3.615625,   0.106287,   3.454230,   3.539840,   3.594760,   3.673630,   4.065300
"(15, 16]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",115295.000000,   3.599116,   0.108053,   3.454270,   3.514850,   3.580240,   3.656175,   4.048190
"(16, 17]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",130288.000000,   3.594371,   0.101960,   3.454350,   3.525508,   3.570390,   3.634230,   4.048290
"(17, 18]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",259092.000000,   3.588693,   0.110136,   3.425620,   3.495370,   3.563700,   3.666640,   4.048370
"(18, 19]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",702173.000000,   3.634343,   0.125799,   2.909800,   3.550810,   3.606910,   3.692040,   4.049380
"(19, 20]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",965024.000000,   3.627322,   0.111846,   3.058120,   3.558950,   3.599830,   3.670220,   4.039250
"(20, 21]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",743773.000000,   3.634197,   0.102780,   3.041470,   3.557630,   3.611160,   3.695130,   4.058460
"(21, 22]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",480669.000000,   3.620908,   0.087921,   3.454700,   3.549030,   3.615700,   3.684850,   3.914150
"(22, 23]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",280573.000000,   3.620636,   0.093862,   3.454620,   3.553430,   3.601110,   3.675990,   3.893120
"(23, 24]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",84517.000000,   3.628617,   0.126720,   3.457900,   3.514590,   3.588460,   3.742880,   3.916500
"(24, 25]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",10364.000000,   3.589497,   0.071230,   3.493730,   3.552077,   3.580330,   3.589522,   3.916600
"(-1, 0]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",   0.000000,,,,,,,
"(0, 1]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",37599.000000,1023.068913,   5.926922,1000.518975,1023.746604,1025.022591,1025.634059,1026.459577
"(1, 2]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",162609.000000,1025.027421,   0.989210,1017.730710,1024.441825,1025.209809,1025.831315,1026.465422
"(2, 3]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",134983.000000,1025.080255,   0.951185,1021.529735,1024.524106,1025.254940,1025.864321,1026.474999
"(3, 4]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",127466.000000,1025.145861,   0.928205,1022.266807,1024.581234,1025.334131,1025.905909,1026.490650
"(4, 5]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",124676.000000,1025.192961,   0.914379,1022.404092,1024.618966,1025.377690,1025.940205,1026.497115
"(5, 6]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",121725.000000,1025.254425,   0.887940,1022.770190,1024.678696,1025.438719,1025.983383,1026.505331
"(6, 7]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",118661.000000,1025.303946,   0.878705,1022.795370,1024.776462,1025.488620,1026.029139,1026.516292
"(7, 8]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",114926.000000,1025.335150,   0.872435,1022.853421,1024.792630,1025.528824,1026.061579,1026.525439
"(8, 9]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",111749.000000,1025.384265,   0.858947,1022.866291,1024.829811,1025.574513,1026.089461,1026.531304
"(9, 10]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",110264.000000,1025.394167,   0.855575,1022.920447,1024.832314,1025.587271,1026.111015,1026.538099
"(10, 11]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",108837.000000,1025.427110,   0.842978,1022.755602,1024.842888,1025.619778,1026.146887,1026.542086
"(11, 12]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",108027.000000,1025.435233,   0.854441,1022.800234,1024.859963,1025.627598,1026.170098,1026.545733
"(12, 13]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",109487.000000,1025.423264,   0.888918,1022.986863,1024.846826,1025.634311,1026.183130,1026.549592
"(13, 14]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",104853.000000,1025.504645,   0.827265,1022.989752,1024.959144,1025.690956,1026.217508,1026.562345
"(14, 15]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",102323.000000,1025.558024,   0.801167,1023.036270,1025.021511,1025.757487,1026.252179,1026.574294
"(15, 16]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",115212.000000,1025.695925,   0.783330,1023.056131,1025.182232,1025.947362,1026.376681,1026.583562
"(16, 17]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",130201.000000,1025.789882,   0.732933,1023.061716,1025.359355,1026.078381,1026.355617,1026.589743
"(17, 18]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",258785.000000,1025.773048,   0.804512,1023.413350,1025.200221,1026.174568,1026.426409,1026.597434
"(18, 19]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",701978.000000,1025.571021,   0.790300,1017.697630,1025.093858,1025.773019,1026.186891,1026.603683
"(19, 20]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",964722.000000,1025.539217,   0.756310,1018.620357,1024.985339,1025.851074,1026.095429,1026.952985
"(20, 21]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",743600.000000,1025.576175,   0.725019,1018.457871,1025.114115,1025.789418,1026.168497,1026.613951
"(21, 22]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",480488.000000,1025.792283,   0.636530,1023.406545,1025.640218,1025.978446,1026.212606,1026.625024
"(22, 23]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",280489.000000,1025.864008,   0.644691,1023.648815,1025.789782,1026.057364,1026.256545,1026.634502
"(23, 24]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",84397.000000,1025.820875,   0.707764,1023.648645,1025.490942,1025.922952,1026.433800,1026.899975
"(24, 25]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",10332.000000,1025.430140,   0.984933,1024.079974,1024.133889,1025.818653,1026.263648,1026.875291
"(-1, 0]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",   0.000000,,,,,,,
"(0, 1]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",37568.000000,  11.723268,   1.686795,   7.702900,  10.440600,  11.878600,  13.051125,  16.017200
"(1, 2]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",162621.000000,  11.362962,   1.708426,   7.699400,   9.977500,  11.426800,  12.713400,  15.994100
"(2, 3]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",135009.000000,  11.241212,   1.682046,   7.665500,   9.866500,  11.265000,  12.571500,  15.742700
"(3, 4]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",127505.000000,  11.107740,   1.710117,   7.574400,   9.719600,  11.115200,  12.494700,  15.676600
"(4, 5]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",124687.000000,  10.976937,   1.710050,   7.573500,   9.581950,  10.970300,  12.376000,  15.658800
"(5, 6]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",121754.000000,  10.849823,   1.728540,   7.543100,   9.416700,  10.899700,  12.221375,  15.649700
"(6, 7]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",118673.000000,  10.712610,   1.725783,   7.497700,   9.247400,  10.770900,  12.092900,  15.622600
"(7, 8]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",114954.000000,  10.609440,   1.730775,   7.471700,   9.150000,  10.621150,  11.953175,  15.593600
"(8, 9]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",111764.000000,  10.469624,   1.720671,   7.458000,   9.023275,  10.408200,  11.806000,  15.563700
"(9, 10]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",110276.000000,  10.384115,   1.719279,   7.438200,   8.916600,  10.299300,  11.712400,  15.530800
"(10, 11]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",108841.000000,  10.256556,   1.693409,   7.422700,   8.802800,  10.150400,  11.547200,  15.290700
"(11, 12]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",108052.000000,  10.191683,   1.708651,   7.372900,   8.725700,  10.040750,  11.469600,  15.215800
"(12, 13]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",109500.000000,  10.179100,   1.751499,   7.348800,   8.688700,   9.991850,  11.437225,  15.118500
"(13, 14]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",104887.000000,  10.023194,   1.689837,   7.333400,   8.630450,   9.800200,  11.303000,  15.508100
"(14, 15]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",102343.000000,   9.909294,   1.661639,   7.331700,   8.545350,   9.646600,  11.193300,  15.493600
"(15, 16]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",115233.000000,   9.607784,   1.691286,   7.323900,   8.152100,   9.237800,  10.918000,  14.986600
"(16, 17]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",130245.000000,   9.462383,   1.587324,   7.319500,   8.272500,   8.925300,  10.605000,  14.882400
"(17, 18]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",258919.000000,   9.434765,   1.771069,   7.314700,   7.821500,   8.737000,  11.075100,  14.805000
"(18, 19]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",702162.000000,  10.073893,   1.820942,   7.312800,   8.650400,   9.736800,  11.282175,  14.822700
"(19, 20]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",965170.000000,  10.052586,   1.629802,   7.306800,   8.762700,   9.515800,  11.166600,  14.690600
"(20, 21]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",743884.000000,  10.079941,   1.525016,   7.300400,   8.727700,   9.872800,  11.186200,  14.971100
"(21, 22]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",480687.000000,   9.722361,   1.284542,   7.266900,   8.588200,   9.664700,  10.714600,  13.553800
"(22, 23]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",280558.000000,   9.643263,   1.288665,   7.263900,   8.643100,   9.386600,  10.701275,  13.048800
"(23, 24]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",84484.000000,   9.760047,   1.688888,   7.307100,   7.969900,   9.576700,  11.449925,  13.211900
"(24, 25]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",10355.000000,   9.874430,   1.403953,   7.747500,   8.605500,  10.156200,  11.292200,  13.211800
