dbar,parameter,deployments,count,mean,std,min,25%,50%,75%,max
"(11, 12]",DO - Pressure Temp Sal Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6724.000000, 157.175404,  83.303159,   1.570647,  86.338129, 146.225597, 233.182617, 357.639142
"(12, 13]",DO - Pressure Temp Sal Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6699.000000, 157.416085,  83.391515,   1.502785,  87.395844, 146.933399, 233.125786, 368.409823
"(13, 14]",DO - Pressure Temp Sal Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6485.000000, 155.906177,  82.788185,   1.477500,  86.317923, 144.335213, 230.066416, 368.004733
"(14, 15]",DO - Pressure Temp Sal Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6250.000000, 157.258619,  81.977170,   1.460594,  88.247376, 144.431179, 230.187782, 367.738690
"(15, 16]",DO - Pressure Temp Sal Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6651.000000, 151.129732,  83.819250,   1.487926,  83.192763, 138.497362, 224.719038, 367.438422
"(16, 17]",DO - Pressure Temp Sal Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",8729.000000, 138.781408,  85.367360,   1.324501,  71.355733, 123.207852, 212.385849, 357.113372
"(17, 18]",DO - Pressure Temp Sal Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",13887.000000, 132.322551,  91.777205,   0.615085,  58.607957, 107.444945, 207.375424, 367.349201
"(18, 19]",DO - Pressure Temp Sal Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",19862.000000, 150.808767,  78.269398,   1.081110,  92.363500, 142.653029, 216.182335, 369.378639
"(19, 20]",DO - Pressure Temp Sal Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",23735.000000, 159.750788,  72.473914,   0.865876, 102.802005, 159.009207, 218.223764, 361.016902
"(20, 21]",DO - Pressure Temp Sal Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",19616.000000, 165.754071,  79.409674,   5.728602,  97.117081, 154.873380, 248.064948, 356.594598
"(21, 22]",DO - Pressure Temp Sal Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",12820.000000, 149.680415,  84.983061,   6.108345,  72.898453, 138.896767, 234.901701, 340.586502
"(22, 23]",DO - Pressure Temp Sal Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",10776.000000, 152.450446,  97.867804,   0.463127,  63.763047, 135.233691, 254.627574, 344.692529
"(23, 24]",DO - Pressure Temp Sal Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6709.000000, 124.001232,  96.424520,   0.467132,  52.678621,  86.065862, 197.617472, 359.597272
"(24, 25]",DO - Pressure Temp Sal Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",1668.000000, 116.814900,  69.788532,  37.666948,  65.021373,  93.539308, 157.525053, 296.391503
"(25, 26]",DO - Pressure Temp Sal Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",  27.000000, 103.113998,  19.594223,  96.096428,  96.219794,  96.328479,  96.463941, 157.507618
"(26, 27]",DO - Pressure Temp Sal Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",   1.000000, 267.666775,, 267.666775, 267.666775, 267.666775, 267.666775, 267.666775
"(27, 28]",DO - Pressure Temp Sal Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",   0.000000,,,,,,,
"(28, 29]",DO - Pressure Temp Sal Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",   0.000000,,,,,,,
"(29, 30]",DO - Pressure Temp Sal Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",   1.000000, 266.522570,, 266.522570, 266.522570, 266.522570, 266.522570, 266.522570
"(-1, 0]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",   0.000000,,,,,,,
"(0, 1]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",2070.000000, 228.340091, 101.865352,   2.959506, 146.068483, 239.823041, 321.936267, 397.696848
"(1, 2]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",9823.000000, 220.366620,  97.439301,   2.740453, 144.676665, 219.392123, 315.795201, 393.370525
"(2, 3]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",8146.000000, 215.431347,  98.627826,   2.193473, 139.818908, 211.224771, 312.699730, 388.883696
"(3, 4]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",7696.000000, 212.309744,  99.207009,   2.438562, 134.444351, 208.292832, 309.435913, 396.835235
"(4, 5]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",7532.000000, 209.843516,  99.725124,   2.386306, 130.962216, 205.273125, 307.516405, 394.661694
"(5, 6]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",7441.000000, 207.221995, 100.276678,   2.358208, 126.291792, 200.363084, 304.790989, 388.510487
"(6, 7]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",7185.000000, 203.927609, 100.045576,   2.294429, 122.917442, 195.894061, 301.708538, 388.525762
"(7, 8]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6958.000000, 201.490028, 100.202673,   2.197411, 119.820211, 192.592851, 300.199366, 397.168113
"(8, 9]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6805.000000, 197.944600,  99.954817,   2.138769, 116.286733, 187.084255, 294.449634, 397.029305
"(9, 10]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6823.000000, 194.992536, 101.156487,   2.107099, 110.985567, 186.134605, 291.901006, 395.122406
