dbar,parameter,deployments,count,mean,std,min,25%,50%,75%,max
"(36, 37]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 900.000000,   1.400248,   2.532514,   0.038277,   0.043972,   0.311983,   1.511674,  15.243434
"(37, 38]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 877.000000,   1.212803,   2.191783,   0.038277,   0.043972,   0.267970,   1.273358,  13.786945
"(38, 39]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 864.000000,   1.120442,   1.987557,   0.038277,   0.043972,   0.277088,   1.200999,  12.429612
"(39, 40]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 849.000000,   1.041427,   1.888504,   0.038277,   0.043972,   0.208729,   1.046877,  11.562584
"(40, 41]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 859.000000,   0.942421,   1.703523,   0.038277,   0.043972,   0.197748,   0.944134,  10.923902
"(41, 42]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 856.000000,   0.893731,   1.581427,   0.038277,   0.043972,   0.198344,   0.836833,  10.225167
"(42, 43]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 846.000000,   0.837832,   1.490766,   0.038277,   0.043972,   0.180726,   0.785926,   9.360292
"(43, 44]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 848.000000,   0.814157,   1.376765,   0.038277,   0.043972,   0.189226,   0.867670,   8.485730
"(44, 45]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 847.000000,   0.694493,   1.223802,   0.038277,   0.043972,   0.166189,   0.623353,   8.054557
"(45, 46]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 840.000000,   0.679737,   1.196282,   0.038277,   0.043972,   0.144911,   0.576094,   7.589649
"(46, 47]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 826.000000,   0.618151,   1.083071,   0.038277,   0.043972,   0.133783,   0.538643,   6.642036
"(47, 48]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 830.000000,   0.570588,   1.014964,   0.038277,   0.043972,   0.090218,   0.458954,   6.416493
"(48, 49]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 812.000000,   0.524101,   0.921285,   0.038277,   0.043972,   0.108884,   0.431419,   6.046134
"(49, 50]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 825.000000,   0.501301,   0.872986,   0.038277,   0.043972,   0.070164,   0.404890,   5.486036
"(50, 51]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 828.000000,   0.457206,   0.803925,   0.038277,   0.043972,   0.061744,   0.352957,   5.119785
"(51, 52]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 846.000000,   0.441882,   0.774957,   0.038277,   0.043972,   0.058415,   0.334380,   4.739751
"(52, 53]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 803.000000,   0.398524,   0.699883,   0.038277,   0.043972,   0.058415,   0.312144,   4.466173
"(53, 54]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 822.000000,   0.382268,   0.658545,   0.038247,   0.043972,   0.058415,   0.312144,   4.124703
"(54, 55]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 829.000000,   0.359082,   0.618115,   0.038247,   0.043972,   0.058369,   0.312144,   3.877269
"(55, 56]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 804.000000,   0.329340,   0.564707,   0.038277,   0.043972,   0.058369,   0.311983,   3.587041
"(56, 57]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 816.000000,   0.305429,   0.514986,   0.038277,   0.043972,   0.058300,   0.311983,   3.475712
"(57, 58]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 811.000000,   0.292820,   0.488482,   0.038277,   0.043972,   0.058232,   0.311983,   3.248169
"(58, 59]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 801.000000,   0.272037,   0.457379,   0.038277,   0.043972,   0.058232,   0.311983,   3.081364
"(59, 60]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 800.000000,   0.257231,   0.423229,   0.038277,   0.043937,   0.058232,   0.311983,   2.964204
"(60, 61]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 794.000000,   0.248640,   0.414568,   0.038277,   0.043937,   0.058232,   0.311821,   2.930689
"(61, 62]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 804.000000,   0.227680,   0.371321,   0.038277,   0.043937,   0.058232,   0.311821,   2.790265
"(62, 63]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 812.000000,   0.232318,   0.347269,   0.038277,   0.043937,   0.058232,   0.311821,   2.575450
"(63, 64]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 794.000000,   0.219341,   0.340093,   0.038277,   0.043937,   0.058232,   0.311821,   2.468577
"(64, 65]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 712.000000,   0.213814,   0.315676,   0.038247,   0.038529,   0.058232,   0.311821,   2.438145
"(65, 66]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 776.000000,   0.195269,   0.297529,   0.038247,   0.043937,   0.058232,   0.311821,   2.350295
"(66, 67]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 771.000000,   0.191625,   0.286770,   0.038247,   0.043937,   0.058232,   0.311821,   2.186236
"(67, 68]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 790.000000,   0.179150,   0.261799,   0.038247,   0.043937,   0.058232,   0.311821,   2.003374
"(68, 69]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 790.000000,   0.174278,   0.245718,   0.038247,   0.043937,   0.058232,   0.311660,   1.916276
"(69, 70]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 840.000000,   0.165416,   0.216277,   0.038247,   0.043937,   0.058232,   0.311660,   1.670128
"(70, 71]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 784.000000,   0.162682,   0.222612,   0.038247,   0.043937,   0.058232,   0.311660,   1.668403
"(71, 72]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 851.000000,   0.162632,   0.208339,   0.038247,   0.043937,   0.058232,   0.311660,   1.520972
"(72, 73]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 853.000000,   0.155142,   0.211113,   0.038247,   0.043937,   0.058232,   0.311660,   1.471484
"(73, 74]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 816.000000,   0.140122,   0.191871,   0.038247,   0.040915,   0.058232,   0.140793,   1.333160
"(74, 75]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 802.000000,   0.129441,   0.153663,   0.038247,   0.038529,   0.058186,   0.162433,   1.243309
"(75, 76]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 834.000000,   0.130551,   0.144162,   0.038247,   0.038437,   0.058232,   0.311660,   1.027427
"(76, 77]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 758.000000,   0.159186,   0.146363,   0.038247,   0.038437,   0.058415,   0.311660,   0.939061
"(77, 78]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6",1052.000000,   0.119649,   0.126380,   0.038247,   0.043937,   0.058186,   0.087944,   0.894990
"(78, 79]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 549.000000,   0.124131,   0.156449,   0.038247,   0.038437,   0.043937,   0.107043,   0.823955
"(79, 80]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 492.000000,   0.082274,   0.122892,   0.038247,   0.038437,   0.038437,   0.044076,   0.742269
"(80, 81]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 249.000000,   0.089216,   0.106953,   0.038247,   0.038277,   0.038437,   0.058186,   0.474356
"(81, 82]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 270.000000,   0.115739,   0.126548,   0.038247,   0.038247,   0.038401,   0.261563,   0.445542
"(82, 83]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 268.000000,   0.063303,   0.068815,   0.038247,   0.038247,   0.038247,   0.038378,   0.311660
"(83, 84]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6", 194.000000,   0.038282,   0.000082,   0.038247,   0.038247,   0.038247,   0.038277,   0.038897
"(84, 85]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6",  65.000000,   0.038296,   0.000103,   0.038247,   0.038247,   0.038247,   0.038370,   0.038929
"(85, 86]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6",   0.000000,,,,,,,
"(86, 87]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6",   0.000000,,,,,,,
"(87, 88]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6",   0.000000,,,,,,,
"(88, 89]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6",   0.000000,,,,,,,
"(89, 90]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6",   0.000000,,,,,,,
"(90, 91]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6",   0.000000,,,,,,,
"(91, 92]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6",   0.000000,,,,,,,
"(92, 93]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6",   0.000000,,,,,,,
"(93, 94]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6",   0.000000,,,,,,,
"(94, 95]",Photosynthetically Active Radiation,"1, 2, 3, 4, 5, 6",   1.000000, 328.746371,, 328.746371, 328.746371, 328.746371, 328.746371, 328.746371
