deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2018-12-13T00:27:22,recovered_inst,presf_abc_tide_measurement_recovered,['telemetered'],0 days 00:13:00,0 days 00:55:00,0,0,[],16,365,16,94,103.42,104.2,103,9,presf_tide_pressure,dbar,0,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,2,{'99': 2},no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0001_CP03ISSM-MFD35-02-PRESFB000-recovered_inst-presf_abc_tide_measurement_recovered_20141214T190500-20141229T230500
deployment0001,2018-12-13T00:29:43,recovered_inst,presf_abc_wave_burst_recovered,[],0 days 03:13:02,0 days 01:54:58,0,0,[],16,61,16,94,103.41,104.17,103,9,presf_wave_burst_pressure,dbar,not calculated: variable has more than 1 dimension,21600,"{'n_unique_rates': 1, 'common_sampling_rates': {'21600': '100.00%'}}",[],[],[],0,0,pass,1,{'stats not calculated': 1},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0001_CP03ISSM-MFD35-02-PRESFB000-recovered_inst-presf_abc_wave_burst_recovered_20141214T220502-20141229T220502
deployment0002,2018-12-13T00:27:22,recovered_inst,presf_abc_tide_measurement_recovered,"['recovered_host', 'telemetered']",0 days 00:08:00,81 days 17:45:00,0,81,[0.6433],166,2017,85,97,103.83,104.56,104,7,presf_tide_pressure,dbar,0,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,2,{'99': 2},no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0002_CP03ISSM-MFD35-02-PRESFB000-recovered_inst-presf_abc_tide_measurement_recovered_20150509T010500-20150801T010500
deployment0002,2018-12-13T00:29:43,recovered_inst,presf_abc_wave_burst_recovered,[],0 days 01:08:01,81 days 16:44:59,0,81,[0.6433],166,337,85,97,116.81,1405.73,117,20,presf_wave_burst_pressure,dbar,not calculated: variable has more than 1 dimension,21600,"{'n_unique_rates': 3, 'common_sampling_rates': {'21600': '96.43%'}}",[],[],[],0,0,pass,1,{'stats not calculated': 1},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0002_CP03ISSM-MFD35-02-PRESFB000-recovered_inst-presf_abc_wave_burst_recovered_20150509T020501-20150801T020501
deployment0003,2018-12-13T00:27:22,recovered_inst,presf_abc_tide_measurement_recovered,"['recovered_host', 'telemetered']",0 days 00:16:00,68 days 08:45:00,0,68,"[0.8775, 0.6346]",207,3300,139,96,102.79,103.68,103,7,presf_tide_pressure,dbar,0,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,2,{'99': 2},no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0003_CP03ISSM-MFD35-02-PRESFB000-recovered_inst-presf_abc_tide_measurement_recovered_20151021T180000-20160307T050000
deployment0003,2018-12-13T00:29:43,recovered_inst,presf_abc_wave_burst_recovered,[],0 days 00:16:02,68 days 07:44:58,0,68,"[0.8775, 0.6346]",207,551,139,96,103.18,1355.54,103,7,presf_wave_burst_pressure,dbar,not calculated: variable has more than 1 dimension,21600,"{'n_unique_rates': 1, 'common_sampling_rates': {'21600': '100.00%'}}",[],[],[],0,0,pass,1,{'stats not calculated': 1},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0003_CP03ISSM-MFD35-02-PRESFB000-recovered_inst-presf_abc_wave_burst_recovered_20151021T180002-20160307T060002
deployment0004,2018-12-13T00:27:22,recovered_inst,presf_abc_tide_measurement_recovered,"['recovered_host', 'telemetered']",0 days 00:17:00,0 days 00:14:00,0,0,"[0.6208, 0.0255, 0.6456]",141,3358,141,95,103.77,104.55,104,9,presf_tide_pressure,dbar,0,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,2,{'99': 2},no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0004_CP03ISSM-MFD35-02-PRESFB000-recovered_inst-presf_abc_tide_measurement_recovered_20160528T150000-20161015T120000
deployment0004,2018-12-13T00:29:43,recovered_inst,presf_abc_wave_burst_recovered,[],0 days 01:17:01,0 days 02:13:59,0,0,"[0.6208, 0.0255, 0.6456]",141,560,141,95,103.76,104.6,104,9,presf_wave_burst_pressure,dbar,not calculated: variable has more than 1 dimension,21600,"{'n_unique_rates': 3, 'common_sampling_rates': {'21600': '96.42%'}}",[],[],[],0,0,pass,1,{'stats not calculated': 1},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0004_CP03ISSM-MFD35-02-PRESFB000-recovered_inst-presf_abc_wave_burst_recovered_20160528T160001-20161015T100001
deployment0005,2018-12-13T00:27:22,recovered_inst,presf_abc_tide_measurement_recovered,"['recovered_host', 'telemetered']",0 days 00:23:00,0 days 00:54:00,0,0,"[0.0419, 0.6516, 0.9125, 0.6284]",248,5930,248,92,103.31,104.17,103,11,presf_tide_pressure,dbar,1,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,2,{'99': 2},no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0005_CP03ISSM-MFD35-02-PRESFB000-recovered_inst-presf_abc_tide_measurement_recovered_20161011T140200-20170615T150200
deployment0005,2018-12-13T00:29:43,recovered_inst,presf_abc_wave_burst_recovered,[],0 days 05:23:02,0 days 02:53:58,0,0,"[0.0419, 0.6516, 0.9125, 0.6284]",248,988,248,92,103.31,104.5,103,11,presf_wave_burst_pressure,dbar,not calculated: variable has more than 1 dimension,21600,"{'n_unique_rates': 1, 'common_sampling_rates': {'21600': '100.00%'}}",[],[],[],0,0,pass,1,{'stats not calculated': 1},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0005_CP03ISSM-MFD35-02-PRESFB000-recovered_inst-presf_abc_wave_burst_recovered_20161011T190202-20170615T130202
