deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2019-06-28T14:16:41,recovered_cspp,nutnr_j_cspp_dark_instrument_recovered,[],0 days 00:17:04,0 days 05:11:05,0,0,[],16,9966,15,80,33.8,72.35,72,-8,int_ctd_pressure,dbar,0,1,"{'n_unique_rates': 52, 'common_sampling_rates': {'1': '83.57%'}}",[],['int_ctd_pressure'],"[['2015-03-29T18:32:06', '2015-03-30T18:33:25'], ['2015-03-30T18:37:23', '2015-03-31T18:38:44'], ['2015-03-31T18:43:03', '2015-04-01T18:44:29']]",3,3,pass,7,"{'99': 5, '0': 2}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0001_CE02SHSP-SP001-05-NUTNRJ000-recovered_cspp-nutnr_j_cspp_dark_instrument_recovered_20150318T193704.496000-20150401T184855.879000
deployment0001,2019-06-28T14:16:41,recovered_cspp,nutnr_j_cspp_instrument_recovered,[],1 days 04:55:44,0 days 05:11:13,1,0,[],16,1530,13,80,34.75,72.38,72,-8,int_ctd_pressure,dbar,0,"no consistent sampling rate: {0: '44.41%', 13: '15.04%', 14: '31.13%'}","{'n_unique_rates': 43, 'common_sampling_rates': {'0': '44.41%', '13': '15.04%', '14': '31.13%'}}",[],"['temperature', 'salinity', 'int_ctd_pressure']","[['2015-03-29T18:32:02', '2015-03-30T18:33:27'], ['2015-03-30T18:37:15', '2015-03-31T18:38:46'], ['2015-03-31T18:43:05', '2015-04-01T18:44:31']]",3,3,pass,8,"{'99': 4, '25': 2, '0': 2}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0001_CE02SHSP-SP001-05-NUTNRJ000-recovered_cspp-nutnr_j_cspp_instrument_recovered_20150320T001544.464000-20150401T184847.984000
deployment0003,2019-06-28T14:16:41,recovered_cspp,nutnr_j_cspp_dark_instrument_recovered,[],0 days 00:26:29,0 days 02:16:21,0,0,[0.8846],41,26124,41,80,30.51,69.75,70,-10,int_ctd_pressure,dbar,98,no consistent sampling rate: {0: '88.81%'},"{'n_unique_rates': 103, 'common_sampling_rates': {'0': '88.81%'}}",[],['int_ctd_pressure'],[],0,0,pass,7,"{'99': 5, '0': 2}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0003_CE02SHSP-SP001-05-NUTNRJ000-recovered_cspp-nutnr_j_cspp_dark_instrument_recovered_20160823T182629.947000-20161002T143539.386000
deployment0003,2019-06-28T14:16:41,recovered_cspp,nutnr_j_cspp_instrument_recovered,[],0 days 00:26:32,0 days 02:16:19,0,0,[0.8846],41,2431,41,80,30.89,69.65,70,-10,int_ctd_pressure,dbar,17,11,"{'n_unique_rates': 81, 'common_sampling_rates': {'11': '91.03%'}}",[],"['temperature', 'salinity', 'int_ctd_pressure']",[],0,0,pass,8,"{'99': 4, '95': 2, '0': 2}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0003_CE02SHSP-SP001-05-NUTNRJ000-recovered_cspp-nutnr_j_cspp_instrument_recovered_20160823T182632.474000-20161002T143541.279000
deployment0004,2019-06-28T14:16:41,recovered_cspp,nutnr_j_cspp_dark_instrument_recovered,[],0 days 00:30:31,0 days 03:57:02,0,0,"[0.0824, 0.9599]",88,13986,44,80,32.04,72.55,73,-7,int_ctd_pressure,dbar,0,1,"{'n_unique_rates': 102, 'common_sampling_rates': {'0': '39.21%', '1': '50.40%'}}",[],['int_ctd_pressure'],"[['2016-10-12T19:52:04', '2016-10-18T18:00:12'], ['2016-10-21T19:34:03', '2016-10-27T01:20:55'], ['2016-11-02T20:25:57', '2016-11-10T20:00:35'], ['2016-11-10T20:03:53', '2016-11-13T20:00:39'], ['2016-11-15T08:38:59', '2016-11-17T20:00:43'], ['2016-11-19T08:04:14', '2016-11-21T08:00:49'], ['2016-11-22T20:12:50', '2016-11-27T08:00:53'], ['2016-11-27T10:36:39', '2016-12-02T08:00:58'], ['2016-12-02T20:09:18', '2016-12-06T20:01:09'], ['2016-12-08T08:05:14', '2016-12-11T20:01:16'], ['2016-12-19T08:05:38', '2016-12-24T20:01:35'], ['2016-12-26T20:18:08', '2016-12-31T08:01:28'], ['2016-12-31T08:05:22', '2017-01-02T20:01:34']]",13,47,pass,7,"{'99': 5, '0': 2}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0004_CE02SHSP-SP001-05-NUTNRJ000-recovered_cspp-nutnr_j_cspp_dark_instrument_recovered_20161011T193331.617000-20170105T200258.253000
deployment0004,2019-06-28T14:16:41,recovered_cspp,nutnr_j_cspp_instrument_recovered,[],0 days 00:30:33,0 days 03:57:12,0,0,"[0.0824, 0.9599]",88,1328,44,80,33.12,72.59,73,-7,int_ctd_pressure,dbar,2,"no consistent sampling rate: {11: '22.23%', 12: '12.51%', 13: '18.09%', 14: '39.11%'}","{'n_unique_rates': 93, 'common_sampling_rates': {'11': '22.23%', '12': '12.51%', '13': '18.09%', '14': '39.11%'}}",[],"['temperature', 'salinity', 'int_ctd_pressure']","[['2016-10-12T19:51:55', '2016-10-18T18:00:14'], ['2016-10-21T19:33:59', '2016-10-27T01:20:58'], ['2016-11-02T20:25:48', '2016-11-10T20:00:37'], ['2016-11-10T20:03:49', '2016-11-13T20:00:41'], ['2016-11-15T08:38:56', '2016-11-17T20:01:30'], ['2016-11-19T08:04:03', '2016-11-21T08:00:51'], ['2016-11-22T20:12:46', '2016-11-27T08:00:55'], ['2016-11-27T10:36:38', '2016-12-02T08:01:00'], ['2016-12-02T20:09:17', '2016-12-06T20:01:11'], ['2016-12-08T08:05:16', '2016-12-11T20:01:18'], ['2016-12-19T08:05:27', '2016-12-24T20:01:37'], ['2016-12-26T20:18:01', '2016-12-31T08:01:30'], ['2016-12-31T08:05:19', '2017-01-02T20:01:36']]",13,47,pass,8,"{'99': 6, '0': 2}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0004_CE02SHSP-SP001-05-NUTNRJ000-recovered_cspp-nutnr_j_cspp_instrument_recovered_20161011T193333.809000-20170105T200248.129000
deployment0005,2019-06-28T14:16:41,recovered_cspp,nutnr_j_cspp_dark_instrument_recovered,[],0 days 00:35:59,9 days 12:45:43,0,9,"[0.2256, 0.9544, 0.1889]",32,8046,18,80,39.18,72.78,73,-7,int_ctd_pressure,dbar,0,"no consistent sampling rate: {0: '76.58%', 1: '10.48%'}","{'n_unique_rates': 60, 'common_sampling_rates': {'0': '76.58%', '1': '10.48%'}}",[],['int_ctd_pressure'],"[['2017-02-14T20:08:07', '2017-02-17T20:00:07'], ['2017-02-19T08:17:34', '2017-02-21T20:00:12'], ['2017-03-04T20:16:05', '2017-03-07T06:54:15']]",3,6,pass,7,"{'99': 5, '0': 2}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0005_CE02SHSP-SP001-05-NUTNRJ000-recovered_cspp-nutnr_j_cspp_dark_instrument_recovered_20170213T194059.111000-20170307T075917.142000
deployment0005,2019-06-28T14:16:41,recovered_cspp,nutnr_j_cspp_instrument_recovered,[],0 days 00:36:01,9 days 12:46:07,0,9,"[0.2256, 0.9544, 0.1889]",32,806,18,80,41.62,72.85,73,-7,int_ctd_pressure,dbar,0,11,"{'n_unique_rates': 50, 'common_sampling_rates': {'11': '73.91%'}}",[],"['temperature', 'salinity', 'int_ctd_pressure']","[['2017-02-14T20:08:02', '2017-02-17T20:00:09'], ['2017-02-19T08:17:29', '2017-02-21T20:00:14'], ['2017-03-04T20:16:06', '2017-03-07T06:54:18']]",3,6,pass,8,"{'99': 5, '75': 1, '0': 2}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0005_CE02SHSP-SP001-05-NUTNRJ000-recovered_cspp-nutnr_j_cspp_instrument_recovered_20170213T194101.302000-20170307T075853.063000
deployment0006,2019-06-28T14:16:41,recovered_cspp,nutnr_j_cspp_dark_instrument_recovered,[],0 days 04:20:52,1 days 04:48:46,0,1,"[0.3585, 0.5558, 0.4222, 0.3992]",5,2454,4,80,33.95,72.31,72,-8,int_ctd_pressure,dbar,0,"no consistent sampling rate: {0: '65.06%', 1: '25.11%'}","{'n_unique_rates': 18, 'common_sampling_rates': {'0': '65.06%', '1': '25.11%'}}",[],['int_ctd_pressure'],[],0,0,pass,7,"{'99': 5, '0': 2}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0006_CE02SHSP-SP001-05-NUTNRJ000-recovered_cspp-nutnr_j_cspp_dark_instrument_recovered_20170422T050452.250000-20170425T191113.667000
deployment0006,2019-06-28T14:16:41,recovered_cspp,nutnr_j_cspp_instrument_recovered,[],0 days 04:20:54,1 days 04:48:54,0,1,"[0.3585, 0.5558, 0.4222, 0.3992]",5,227,4,80,35.14,71.55,72,-8,int_ctd_pressure,dbar,0,12,"{'n_unique_rates': 13, 'common_sampling_rates': {'12': '92.92%'}}",[],"['temperature', 'salinity', 'int_ctd_pressure']",[],0,0,pass,8,"{'99': 6, '0': 2}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0006_CE02SHSP-SP001-05-NUTNRJ000-recovered_cspp-nutnr_j_cspp_instrument_recovered_20170422T050454.290000-20170425T191105.722000
