deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2018-12-13T01:34:03,recovered_host,pco2w_abc_dcl_instrument_blank_recovered,['telemetered'],1 days 06:06:20,160 days 15:23:40,1,160,[],170,3,3,542,,,,,no seawater pressure in file,,,"no consistent sampling rate: {306001: '50.00%', 309598: '50.00%'}","{'n_unique_rates': 2, 'common_sampling_rates': {'306001': '50.00%', '309598': '50.00%'}}",[],[],"[['2015-04-10T23:36:20', '2015-04-14T12:36:22'], ['2015-04-14T12:36:22', '2015-04-18T02:36:20']]",2,6,pass,1,{'99': 1},{'99': 1},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0001_CE09OSSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_blank_recovered_20150410T233620.620000-20150418T023620.660000
deployment0001,2018-12-13T01:34:15,recovered_host,pco2w_abc_dcl_instrument_recovered,['telemetered'],0 days 01:05:30,159 days 21:24:28,0,159,[],170,215,10,542,,,,,no seawater pressure in file,,,"no consistent sampling rate: {3598: '17.76%', 3599: '23.83%', 3600: '16.36%', 3601: '16.82%'}","{'n_unique_rates': 13, 'common_sampling_rates': {'3598': '17.76%', '3599': '23.83%', '3600': '16.36%', '3601': '16.82%'}}",[],"['absorbance_blank_434', 'absorbance_blank_620']",[],0,0,pass,2,{'99': 2},{'99': 2},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0001_CE09OSSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_recovered_20150409T183530.903000-20150418T203532.200000
deployment0004,2018-12-13T01:34:03,recovered_host,pco2w_abc_dcl_instrument_blank_recovered,['telemetered'],2 days 22:10:16,82 days 19:40:43,2,82,[1.122],206,31,31,542,,,,,no seawater pressure in file,,,no consistent sampling rate: {},"{'n_unique_rates': 26, 'common_sampling_rates': {}}",[],[],"[['2016-09-23T23:36:16', '2016-09-28T01:36:17'], ['2016-09-28T01:36:17', '2016-10-01T23:36:15'], ['2016-10-01T23:36:15', '2016-10-08T07:36:16'], ['2016-10-08T07:36:16', '2016-10-11T05:36:15'], ['2016-10-11T05:36:15', '2016-10-14T04:36:17'], ['2016-10-14T04:36:17', '2016-10-22T19:36:16'], ['2016-10-22T19:36:16', '2016-10-25T20:36:16'], ['2016-10-25T20:36:16', '2016-10-28T17:36:19'], ['2016-10-28T17:36:19', '2016-11-03T08:36:16'], ['2016-11-03T08:36:16', '2016-11-06T05:36:17'], ['2016-11-06T05:36:17', '2016-11-08T23:36:17'], ['2016-11-08T23:36:17', '2016-11-12T01:36:15'], ['2016-11-12T01:36:15', '2016-11-14T21:36:17'], ['2016-11-14T21:36:17', '2016-11-17T17:36:16'], ['2016-11-17T17:36:16', '2016-11-20T16:36:16'], ['2016-11-20T16:36:16', '2016-11-23T15:36:17'], ['2016-11-23T15:36:17', '2016-11-29T16:36:18'], ['2016-11-29T16:36:18', '2016-12-02T10:36:14'], ['2016-12-02T10:36:14', '2016-12-11T05:36:17'], ['2016-12-11T05:36:17', '2016-12-14T04:36:17'], ['2016-12-14T04:36:17', '2016-12-19T21:36:18'], ['2016-12-19T21:36:18', '2016-12-22T21:36:17'], ['2016-12-22T21:36:17', '2016-12-25T18:36:17'], ['2016-12-25T18:36:17', '2016-12-28T16:36:15'], ['2016-12-28T16:36:15', '2016-12-31T16:36:17'], ['2016-12-31T16:36:17', '2017-01-03T12:36:18'], ['2017-01-03T12:36:18', '2017-01-06T09:36:16'], ['2017-01-06T09:36:16', '2017-01-12T16:36:18'], ['2017-01-12T16:36:18', '2017-01-18T16:36:15'], ['2017-01-18T16:36:15', '2017-01-21T19:36:17']]",30,100,pass,1,{'99': 1},{'99': 1},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0004_CE09OSSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_blank_recovered_20160923T233616.911000-20170121T193617.244000
deployment0004,2018-12-13T01:34:15,recovered_host,pco2w_abc_dcl_instrument_recovered,['telemetered'],0 days 00:09:29,82 days 08:41:29,0,82,[1.122],206,2570,124,542,,,,,no seawater pressure in file,,,"no consistent sampling rate: {3598: '12.92%', 3599: '25.85%', 3600: '23.55%', 3601: '14.21%'}","{'n_unique_rates': 31, 'common_sampling_rates': {'3598': '12.92%', '3599': '25.85%', '3600': '23.55%', '3601': '14.21%'}}",[],"['absorbance_blank_434', 'absorbance_blank_620']",[],0,0,pass,2,{'99': 2},{'99': 2},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0004_CE09OSSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_recovered_20160921T013529.681000-20170122T063531.518000
deployment0005,2018-12-13T01:34:29,telemetered,pco2w_abc_dcl_instrument,[],0 days 03:51:32,162 days 08:14:33,0,162,"[0.1348, 1.0186]",178,154,16,542,,,,,no seawater pressure in file,,,"no consistent sampling rate: {3598: '11.11%', 3599: '24.84%', 3600: '25.49%'}","{'n_unique_rates': 35, 'common_sampling_rates': {'3598': '11.11%', '3599': '24.84%', '3600': '25.49%'}}",[],"['absorbance_blank_434', 'absorbance_blank_620']",[],0,0,pass,2,{'99': 2},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0005_CE09OSSM-MFD35-05-PCO2WB000-telemetered-pco2w_abc_dcl_instrument_20170412T043532.010000-20170427T153532.548000
deployment0005,2018-12-13T01:34:40,telemetered,pco2w_abc_dcl_instrument_blank,[],3 days 10:52:19,174 days 12:13:46,3,174,"[0.1348, 1.0186]",178,1,1,542,,,,,no seawater pressure in file,,,no consistent sampling rate: {},"{'n_unique_rates': 0, 'common_sampling_rates': {}}",[],[],[],0,0,pass,1,{'99': 1},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0005_CE09OSSM-MFD35-05-PCO2WB000-telemetered-pco2w_abc_dcl_instrument_blank_20170415T113619.157000-20170415T113619.157000
deployment0006,2018-12-13T01:34:03,recovered_host,pco2w_abc_dcl_instrument_blank_recovered,['telemetered'],0 days 01:00:40,119 days 21:38:44,0,119,"[2.0957, 0.9741, 1.9892]",178,36,34,542,,,,,no seawater pressure in file,,,"no consistent sampling rate: {79199: '14.29%', 79200: '11.43%'}","{'n_unique_rates': 19, 'common_sampling_rates': {'79199': '14.29%', '79200': '11.43%'}}",[],[],"[['2017-10-05T00:36:18', '2017-10-06T05:36:16'], ['2017-10-06T05:36:16', '2017-10-07T10:36:15'], ['2017-10-07T10:36:15', '2017-10-08T15:36:18'], ['2017-10-08T15:36:18', '2017-10-09T20:36:15'], ['2017-10-09T20:36:15', '2017-10-11T01:36:17'], ['2017-10-11T01:36:17', '2017-10-12T06:36:16'], ['2017-10-12T06:36:16', '2017-10-13T11:36:16'], ['2017-10-13T11:36:16', '2017-10-14T16:36:16'], ['2017-10-14T16:36:16', '2017-10-15T21:36:16'], ['2017-10-15T21:36:16', '2017-10-17T02:36:17'], ['2017-10-17T02:36:17', '2017-10-18T09:36:16'], ['2017-10-20T05:36:16', '2017-10-22T00:36:17'], ['2017-10-23T20:36:15', '2017-11-08T05:36:16'], ['2017-11-08T05:36:16', '2017-11-10T00:36:17'], ['2017-11-11T20:36:16', '2017-11-13T15:36:15'], ['2017-11-15T11:36:16', '2017-11-17T06:36:17'], ['2017-11-19T02:36:16', '2017-11-20T21:36:16'], ['2017-11-22T17:36:17', '2017-11-24T12:36:17'], ['2017-11-25T10:36:16', '2017-11-27T06:36:16'], ['2017-11-29T02:36:17', '2017-11-30T21:36:16']]",20,34,pass,1,{'99': 1},{'99': 1},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0006_CE09OSSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_blank_recovered_20171005T003618.111000-20171130T213616.453000
deployment0006,2018-12-13T01:34:15,recovered_host,pco2w_abc_dcl_instrument_recovered,['telemetered'],0 days 01:59:53,114 days 05:39:29,0,114,"[2.0957, 0.9741, 1.9892]",178,1012,46,542,,,,,no seawater pressure in file,,,"no consistent sampling rate: {3598: '13.35%', 3599: '33.93%', 3600: '29.87%', 3601: '14.74%'}","{'n_unique_rates': 16, 'common_sampling_rates': {'3598': '13.35%', '3599': '33.93%', '3600': '29.87%', '3601': '14.74%'}}",[],"['absorbance_blank_434', 'absorbance_blank_620']","[['2017-10-24T13:35:31', '2017-11-08T01:35:29'], ['2017-12-01T17:35:30', '2017-12-04T20:35:32'], ['2017-12-04T21:35:30', '2017-12-06T04:35:31']]",3,18,pass,2,{'99': 2},{'99': 2},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0006_CE09OSSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_recovered_20171005T013531.367000-20171206T133531.293000
deployment0007,2018-12-13T01:34:03,recovered_host,pco2w_abc_dcl_instrument_blank_recovered,['telemetered'],0 days 15:57:16,146 days 23:38:43,0,146,"[0.1001, 1.0954, 0.0771, 2.0655]",178,9,9,554,,,,,no seawater pressure in file,,,"no consistent sampling rate: {230391: '12.50%', 230401: '12.50%', 230406: '12.50%', 305999: '12.50%', 306001: '12.50%', 313199: '12.50%', 471597: '12.50%', 493202: '12.50%'}","{'n_unique_rates': 8, 'common_sampling_rates': {'230391': '12.50%', '230401': '12.50%', '230406': '12.50%', '305999': '12.50%', '306001': '12.50%', '313199': '12.50%', '471597': '12.50%', '493202': '12.50%'}}",[],[],"[['2018-03-26T17:36:16', '2018-03-30T06:36:17'], ['2018-03-30T06:36:17', '2018-04-02T21:36:16'], ['2018-04-02T21:36:16', '2018-04-06T10:36:16'], ['2018-04-06T10:36:16', '2018-04-12T03:36:19'], ['2018-04-12T03:36:19', '2018-04-17T14:36:16'], ['2018-04-17T14:36:16', '2018-04-20T06:36:23'], ['2018-04-20T06:36:23', '2018-04-22T22:36:15'], ['2018-04-22T22:36:15', '2018-04-25T14:36:17']]",8,25,pass,1,{'99': 1},{'99': 1},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0007_CE09OSSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_blank_recovered_20180326T173616.117000-20180425T143617.305000
deployment0007,2018-12-13T01:34:15,recovered_host,pco2w_abc_dcl_instrument_recovered,['telemetered'],0 days 16:56:33,145 days 14:39:29,0,145,"[0.1001, 1.0954, 0.0771, 2.0655]",178,735,32,554,,,,,no seawater pressure in file,,,"no consistent sampling rate: {3598: '15.67%', 3599: '19.62%', 3600: '21.25%', 3601: '14.17%'}","{'n_unique_rates': 24, 'common_sampling_rates': {'3598': '15.67%', '3599': '19.62%', '3600': '21.25%', '3601': '14.17%'}}",[],"['absorbance_blank_434', 'absorbance_blank_620']",[],0,0,pass,2,{'99': 2},{'99': 2},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0007_CE09OSSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_recovered_20180326T183533.363000-20180426T233531.735000
