deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2020-01-28T19:22:29,recovered_host,nutnr_m_glider_instrument,['telemetered'],0 days 00:11:23,56 days 11:04:22,0,56,[],298,63973,242,200,71.67,209.26,209,9,int_ctd_pressure,dbar,0,"no consistent sampling rate: {1: '48.29%', 2: '11.76%', 24: '14.82%'}","{'n_unique_rates': 1910, 'common_sampling_rates': {'1': '48.29%', '2': '11.76%', '24': '14.82%'}}",[],"['m_gps_lat', 'm_gps_lon', 'int_ctd_pressure']","[['2016-05-07T17:24:30', '2016-05-08T23:04:18']]",1,1,pass,2,{'75': 2},{'99': 1},pass,fail: data found in another stream (gaps: [1] days: [1]),"['obs', 'time', 'lat', 'lon', 'int_ctd_pressure']",pass,[],deployment0001_GS05MOAS-PG566-05-NUTNRM000-recovered_host-nutnr_m_glider_instrument_20151220T172723.005400-20160817T004038.905820
