common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,n_nans,n_fillvalues,n_grange,define_stdev,n_outliers,n_stats,mean,min,max,stdev
ctdpf_optode_sample,['streamed-ctdpf_optode_sample'],"[1, 4]",DO,['µmol L-1'],2014-10-02T22:20:26,2018-06-24T01:06:03,[-9999999.0],"[0.0, 400.0]",49397442,0,0,0,8,0,49397439,132.8658,72.009,210.763,16.4566
ctdpf_optode_sample,['streamed-ctdpf_optode_sample'],"[1, 4]",DO - Pressure Temp Sal Corrected,['µmol kg-1'],2014-10-02T22:20:26,2018-06-24T01:06:03,[-9999999.0],"[0.0, 400.0]",49397442,0,0,0,8,3,49397439,104.5282,56.5996,165.9855,12.9705
ctdpf_optode_sample,['streamed-ctdpf_optode_sample'],"[1, 4]",Practical Salinity,['1'],2014-10-02T22:20:26,2018-06-24T01:06:03,[-9999999.0],"[0.0, 42.0]",49397442,0,0,0,8,17386,49380056,33.9108,33.4629,34.0277,0.0489
ctdpf_optode_sample,['streamed-ctdpf_optode_sample'],"[1, 4]",Seawater Conductivity,['S m-1'],2014-10-02T22:20:26,2018-06-24T01:06:03,[-9999999.0],"[0.0, 6.0]",49397442,0,0,0,8,855,49396587,3.5083,3.3364,3.5991,0.0215
ctdpf_optode_sample,['streamed-ctdpf_optode_sample'],"[1, 4]",Seawater Density,['kg m-3'],2014-10-02T22:20:26,2018-06-24T01:06:03,[-9999999.0],"[1000.0, 1100.0]",49397442,0,0,0,8,16499,49380943,1027.3493,1026.8417,1027.5178,0.0596
ctdpf_optode_sample,['streamed-ctdpf_optode_sample'],"[1, 4]",Seawater Pressure,['dbar'],2014-10-02T22:20:26,2018-06-24T01:06:03,[-9999999.0],"[0.0, 6000.0]",49397442,0,0,0,8,24244,49373198,195.3331,192.5378,204.1151,1.0762
ctdpf_optode_sample,['streamed-ctdpf_optode_sample'],"[1, 4]",Seawater Temperature,['ºC'],2014-10-02T22:20:26,2018-06-24T01:06:03,[-9999999.0],"[-2.0, 40.0]",49397442,0,0,0,8,0,49397442,7.7783,7.003,8.8209,0.2445
