deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2018-12-12T20:15:22,recovered_wfp,parad_k__stc_imodem_instrument_recovered,['telemetered'],0 days 01:34:04,0 days 01:24:57,0,0,[],178,170603,177,104,63.37,105.38,105,1,int_ctd_pressure,dbar,0,5,"{'n_unique_rates': 170, 'common_sampling_rates': {'4': '10.61%', '5': '85.63%'}}",[],['int_ctd_pressure'],[],0,0,pass,1,{'0': 1},{'99': 1},pass,pass,"['obs', 'time', 'int_ctd_pressure', 'lat', 'lon']",pass,[],deployment0001_CP02PMCI-WFP01-05-PARADK000-recovered_wfp-parad_k__stc_imodem_instrument_recovered_20140417T010204-20141010T103703
deployment0002,2018-12-12T20:15:50,telemetered,parad_k__stc_imodem_instrument,[],0 days 01:21:02,16 days 08:52:42,0,16,[0.9024],65,43277,49,104,65.23,103.91,104,0,int_ctd_pressure,dbar,0,5,"{'n_unique_rates': 193, 'common_sampling_rates': {'4': '12.16%', '5': '82.93%'}}",[],['int_ctd_pressure'],[],0,0,pass,1,{'95': 1},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'int_ctd_pressure', 'lat', 'lon']",pass,[],deployment0002_CP02PMCI-WFP01-05-PARADK000-telemetered-parad_k__stc_imodem_instrument_20141011T193202-20141128T150718
deployment0003,2018-12-12T20:15:22,recovered_wfp,parad_k__stc_imodem_instrument_recovered,['telemetered'],1 days 01:04:04,0 days 00:00:03,1,0,"[0.017, 0.9195]",169,130105,168,104,65.32,105.27,105,1,int_ctd_pressure,dbar,0,6,"{'n_unique_rates': 156, 'common_sampling_rates': {'4': '14.20%', '6': '80.44%'}}",[],['int_ctd_pressure'],[],0,0,pass,1,{'0': 1},{'99': 1},pass,pass,"['obs', 'time', 'int_ctd_pressure', 'lat', 'lon']",pass,[],deployment0003_CP02PMCI-WFP01-05-PARADK000-recovered_wfp-parad_k__stc_imodem_instrument_recovered_20150501T040204-20151015T120257
deployment0004,2018-12-12T20:15:22,recovered_wfp,parad_k__stc_imodem_instrument_recovered,['telemetered'],0 days 03:51:04,0 days 00:56:55,0,0,"[0.9107, 0.0238, 0.9277]",219,459601,219,104,65.7,106.26,106,2,int_ctd_pressure,dbar,0,5,"{'n_unique_rates': 223, 'common_sampling_rates': {'5': '94.94%'}}",[],['int_ctd_pressure'],[],0,0,pass,1,{'0': 1},{'99': 1},pass,pass,"['obs', 'time', 'int_ctd_pressure', 'lat', 'lon']",pass,[],deployment0004_CP02PMCI-WFP01-05-PARADK000-recovered_wfp-parad_k__stc_imodem_instrument_recovered_20151015T220204-20160520T181705
deployment0005,2018-12-12T20:15:50,telemetered,parad_k__stc_imodem_instrument,[],0 days 08:44:02,0 days 01:30:18,0,0,"[0.0358, 0.9363, 0.0203, 0.9448]",10,11959,10,104,95.89,106.91,107,3,int_ctd_pressure,dbar,0,5,"{'n_unique_rates': 61, 'common_sampling_rates': {'4': '29.09%', '5': '65.77%'}}",[],['int_ctd_pressure'],[],0,0,pass,1,{'0': 1},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'int_ctd_pressure', 'lat', 'lon']",pass,[],deployment0005_CP02PMCI-WFP01-05-PARADK000-telemetered-parad_k__stc_imodem_instrument_20160521T090202-20160530T103442
deployment0006,2018-12-12T20:15:22,recovered_wfp,parad_k__stc_imodem_instrument_recovered,['telemetered'],0 days 06:09:04,0 days 00:54:56,0,0,"[0.0716, 0.9713, 0.0557, 0.979, 0.0476]",94,96323,93,104,60.73,103.18,103,-1,int_ctd_pressure,dbar,0,5,"{'n_unique_rates': 279, 'common_sampling_rates': {'5': '86.38%'}}",[],['int_ctd_pressure'],[],0,0,pass,1,{'50': 1},{'99': 1},pass,pass,"['obs', 'time', 'int_ctd_pressure', 'lat', 'lon']",pass,[],deployment0006_CP02PMCI-WFP01-05-PARADK000-recovered_wfp-parad_k__stc_imodem_instrument_recovered_20160702T000204-20161002T193704
deployment0007,2018-12-12T20:15:22,recovered_wfp,parad_k__stc_imodem_instrument_recovered,['telemetered'],0 days 06:10:03,0 days 00:01:56,0,0,"[0.8852, 0.028, 0.9022, 0.0255, 0.9193, 0.9535]",258,237975,257,104,64.04,104.92,105,1,int_ctd_pressure,dbar,0,5,"{'n_unique_rates': 329, 'common_sampling_rates': {'4': '10.25%', '5': '85.75%'}}",[],['int_ctd_pressure'],[],0,0,pass,1,{'50': 1},{'99': 1},pass,pass,"['obs', 'time', 'int_ctd_pressure', 'lat', 'lon']",pass,[],deployment0007_CP02PMCI-WFP01-05-PARADK000-recovered_wfp-parad_k__stc_imodem_instrument_recovered_20161004T030203-20170617T121004
deployment0008,2018-12-12T20:15:22,recovered_wfp,parad_k__stc_imodem_instrument_recovered,['telemetered'],0 days 07:07:04,11 days 21:49:26,0,11,"[0.042, 0.9294, 0.0344, 0.9368, 0.0452, 0.044, 0.9113]",145,128503,132,104,60.72,104.91,105,1,int_ctd_pressure,dbar,0,5,"{'n_unique_rates': 237, 'common_sampling_rates': {'5': '85.59%'}}",[],['int_ctd_pressure'],[],0,0,pass,1,{'50': 1},{'99': 1},pass,pass,"['obs', 'time', 'int_ctd_pressure', 'lat', 'lon']",pass,[],deployment0008_CP02PMCI-WFP01-05-PARADK000-recovered_wfp-parad_k__stc_imodem_instrument_recovered_20170617T030204-20171026T150734
deployment0009,2018-12-12T20:15:22,recovered_wfp,parad_k__stc_imodem_instrument_recovered,['telemetered'],0 days 02:17:03,0 days 00:09:39,0,0,"[0.8852, 0.0203, 0.9022, 0.0278, 0.9192, 0.9538, 0.0111, 0.9118]",156,118541,156,104,62.78,105.66,106,2,int_ctd_pressure,dbar,0,6,"{'n_unique_rates': 222, 'common_sampling_rates': {'5': '11.20%', '6': '69.19%', '7': '14.04%'}}",[],['int_ctd_pressure'],[],0,0,pass,1,{'25': 1},{'99': 1},pass,pass,"['obs', 'time', 'int_ctd_pressure', 'lat', 'lon']",pass,[],deployment0009_CP02PMCI-WFP01-05-PARADK000-recovered_wfp-parad_k__stc_imodem_instrument_recovered_20171107T230203-20180411T133621
