deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2019-01-14T16:05:13,recovered_host,pco2w_abc_dcl_instrument_blank_recovered,['telemetered'],2 days 05:51:20,1 days 15:23:39,2,1,[],185,52,52,7,,,,,no seawater pressure in file,,,"no consistent sampling rate: {305998: '17.65%', 305999: '23.53%', 306000: '29.41%', 306001: '19.61%'}","{'n_unique_rates': 7, 'common_sampling_rates': {'305998': '17.65%', '305999': '23.53%', '306000': '29.41%', '306001': '19.61%'}}",[],[],"[['2014-10-10T01:36:20', '2014-10-13T14:36:20'], ['2014-10-13T14:36:20', '2014-10-17T03:36:20'], ['2014-10-17T03:36:20', '2014-10-20T16:36:18'], ['2014-10-20T16:36:18', '2014-10-24T05:36:20'], ['2014-10-24T05:36:20', '2014-10-27T18:36:20'], ['2014-10-27T18:36:20', '2014-10-31T07:36:18'], ['2014-10-31T07:36:18', '2014-11-03T20:36:19'], ['2014-11-03T20:36:19', '2014-11-07T09:36:18'], ['2014-11-07T09:36:18', '2014-11-10T22:36:19'], ['2014-11-10T22:36:19', '2014-11-14T11:36:20'], ['2014-11-14T11:36:20', '2014-11-18T00:36:20'], ['2014-11-18T00:36:20', '2014-11-21T13:36:20'], ['2014-11-21T13:36:20', '2014-11-25T02:36:19'], ['2014-11-25T02:36:19', '2014-11-28T15:36:20'], ['2014-11-28T15:36:20', '2014-12-02T04:36:20'], ['2014-12-02T04:36:20', '2014-12-05T17:36:18'], ['2014-12-05T17:36:18', '2014-12-09T06:36:21'], ['2014-12-09T06:36:21', '2014-12-12T19:36:20'], ['2014-12-12T19:36:20', '2014-12-16T08:36:20'], ['2014-12-16T08:36:20', '2014-12-19T21:36:18'], ['2014-12-19T21:36:18', '2014-12-23T10:36:19'], ['2014-12-23T10:36:19', '2014-12-26T23:36:20'], ['2014-12-26T23:36:20', '2014-12-30T12:36:19'], ['2014-12-30T12:36:19', '2015-01-02T17:36:19'], ['2015-01-02T17:36:19', '2015-01-06T06:36:20'], ['2015-01-06T06:36:20', '2015-01-09T19:36:19'], ['2015-01-09T19:36:19', '2015-01-13T08:36:19'], ['2015-01-13T08:36:19', '2015-01-16T21:36:19'], ['2015-01-16T21:36:19', '2015-01-20T10:36:18'], ['2015-01-20T10:36:18', '2015-01-23T23:36:19'], ['2015-01-23T23:36:19', '2015-01-27T12:36:20'], ['2015-01-27T12:36:20', '2015-01-31T01:36:19'], ['2015-01-31T01:36:19', '2015-02-03T14:36:19'], ['2015-02-03T14:36:19', '2015-02-07T03:36:21'], ['2015-02-07T03:36:21', '2015-02-10T16:36:20'], ['2015-02-10T16:36:20', '2015-02-14T05:36:18'], ['2015-02-14T05:36:18', '2015-02-17T18:36:20'], ['2015-02-17T18:36:20', '2015-02-21T07:36:19'], ['2015-02-21T07:36:19', '2015-02-24T20:36:20'], ['2015-02-24T20:36:20', '2015-02-28T09:36:19'], ['2015-02-28T09:36:19', '2015-03-03T22:36:20'], ['2015-03-03T22:36:20', '2015-03-07T11:36:20'], ['2015-03-07T11:36:20', '2015-03-11T00:36:20'], ['2015-03-11T00:36:20', '2015-03-14T13:36:18'], ['2015-03-14T13:36:18', '2015-03-18T02:36:20'], ['2015-03-18T02:36:20', '2015-03-21T15:36:20'], ['2015-03-21T15:36:20', '2015-03-25T04:36:19'], ['2015-03-25T04:36:19', '2015-03-28T17:36:19'], ['2015-03-28T17:36:19', '2015-04-01T06:36:19'], ['2015-04-01T06:36:19', '2015-04-04T19:36:20'], ['2015-04-04T19:36:20', '2015-04-08T08:36:21']]",51,153,pass,1,{'99': 1},{'99': 1},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0001_CE06ISSM-RID16-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_blank_recovered_20141010T013620.432000-20150408T083621.487000
deployment0001,2019-01-14T16:05:30,recovered_host,pco2w_abc_dcl_instrument_recovered,['telemetered'],0 days 00:50:31,0 days 00:24:30,0,0,[],185,4368,185,7,,,,,no seawater pressure in file,,,"no consistent sampling rate: {3598: '15.55%', 3599: '30.25%', 3600: '29.72%', 3601: '16.10%'}","{'n_unique_rates': 17, 'common_sampling_rates': {'3598': '15.55%', '3599': '30.25%', '3600': '29.72%', '3601': '16.10%'}}",[],"['absorbance_blank_434', 'absorbance_blank_620']",[],0,0,pass,2,"{'99': 1, '0': 1}","{'99': 1, '25': 1}",fail: check ['pCO2 Seawater'],fail: data found in another stream (gaps: [4] days: [4]),"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0001_CE06ISSM-RID16-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_recovered_20141007T203531.612000-20150409T233530.979000
deployment0002,2019-01-14T16:05:13,recovered_host,pco2w_abc_dcl_instrument_blank_recovered,['telemetered'],1 days 14:06:20,56 days 16:08:39,1,56,[1.6294],187,8,8,7,,,,,no seawater pressure in file,,,"no consistent sampling rate: {309600: '14.29%', 327598: '14.29%', 334801: '14.29%', 377998: '14.29%', 446398: '14.29%', 4003201: '14.29%', 5306401: '14.29%'}","{'n_unique_rates': 7, 'common_sampling_rates': {'309600': '14.29%', '327598': '14.29%', '334801': '14.29%', '377998': '14.29%', '446398': '14.29%', '4003201': '14.29%', '5306401': '14.29%'}}",[],[],"[['2015-04-11T18:36:20', '2015-04-16T22:36:19'], ['2015-04-16T22:36:19', '2015-06-17T08:36:20'], ['2015-06-17T08:36:20', '2015-06-21T17:36:19'], ['2015-06-21T17:36:19', '2015-06-25T14:36:21'], ['2015-06-25T14:36:21', '2015-06-29T04:36:22'], ['2015-06-29T04:36:22', '2015-07-02T23:36:20'], ['2015-07-02T23:36:20', '2015-08-18T07:36:21']]",7,125,pass,1,{'99': 1},{'99': 1},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0002_CE06ISSM-RID16-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_blank_recovered_20150411T183620.902000-20150818T073621.876000
deployment0002,2019-01-14T16:05:30,recovered_host,pco2w_abc_dcl_instrument_recovered,['telemetered'],0 days 01:05:31,0 days 21:09:29,0,0,[1.6294],187,650,62,7,,,,,no seawater pressure in file,,,"no consistent sampling rate: {3598: '11.25%', 3599: '24.65%', 3600: '19.26%', 3601: '11.25%'}","{'n_unique_rates': 57, 'common_sampling_rates': {'3598': '11.25%', '3599': '24.65%', '3600': '19.26%', '3601': '11.25%'}}",[],"['absorbance_blank_434', 'absorbance_blank_620']","[['2015-04-15T08:35:30', '2015-04-16T13:35:30'], ['2015-04-17T02:35:31', '2015-06-09T13:35:31'], ['2015-07-03T02:35:29', '2015-07-17T10:35:31'], ['2015-07-21T10:35:30', '2015-07-29T19:35:31'], ['2015-07-31T18:35:31', '2015-08-20T18:35:30'], ['2015-08-20T18:35:30', '2015-08-24T14:35:30'], ['2015-08-24T14:35:30', '2015-09-06T10:35:30'], ['2015-09-07T22:35:31', '2015-09-13T06:35:31'], ['2015-09-13T06:35:31', '2015-09-14T18:35:31'], ['2015-09-14T18:35:31', '2015-09-16T18:35:30'], ['2015-09-18T06:35:32', '2015-09-19T18:35:32'], ['2015-09-19T18:35:32', '2015-09-22T18:35:32'], ['2015-09-22T18:35:32', '2015-09-24T10:35:31'], ['2015-09-24T10:35:31', '2015-09-27T22:35:32'], ['2015-09-27T22:35:32', '2015-09-30T14:35:31'], ['2015-09-30T14:35:31', '2015-10-02T06:35:31'], ['2015-10-03T10:35:32', '2015-10-04T22:35:30'], ['2015-10-05T14:35:31', '2015-10-11T06:35:31']]",18,134,pass,2,"{'99': 1, '50': 1}","{'99': 1, '75': 1}",fail: check ['pCO2 Seawater'],pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0002_CE06ISSM-RID16-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_recovered_20150410T053531.010000-20151013T023531.203000
deployment0003,2019-01-14T16:05:13,recovered_host,pco2w_abc_dcl_instrument_blank_recovered,['telemetered'],0 days 21:42:18,75 days 01:23:41,0,75,"[1.8595, 0.2561]",207,73,73,7,,,,,no seawater pressure in file,,,"no consistent sampling rate: {104399: '15.28%', 104400: '20.83%', 205198: '13.89%', 205200: '12.50%'}","{'n_unique_rates': 15, 'common_sampling_rates': {'104399': '15.28%', '104400': '20.83%', '205198': '13.89%', '205200': '12.50%'}}",[],[],"[['2015-10-14T20:36:18', '2015-10-16T16:36:20'], ['2015-10-16T16:36:20', '2015-10-17T21:36:20'], ['2015-10-17T21:36:20', '2015-10-20T06:36:20'], ['2015-10-20T06:36:20', '2015-10-21T11:36:21'], ['2015-10-21T11:36:21', '2015-10-23T20:36:21'], ['2015-10-23T20:36:21', '2015-10-25T01:36:19'], ['2015-10-25T01:36:19', '2015-10-27T10:36:19'], ['2015-10-27T10:36:19', '2015-10-28T15:36:20'], ['2015-10-28T15:36:20', '2015-10-31T00:36:20'], ['2015-10-31T00:36:20', '2015-11-01T05:36:19'], ['2015-11-01T05:36:19', '2015-11-03T14:36:18'], ['2015-11-03T14:36:18', '2015-11-04T19:36:22'], ['2015-11-04T19:36:22', '2015-11-07T04:36:19'], ['2015-11-07T04:36:19', '2015-11-08T09:36:20'], ['2015-11-08T09:36:20', '2015-11-10T18:36:19'], ['2015-11-10T18:36:19', '2015-11-11T23:36:19'], ['2015-11-11T23:36:19', '2015-11-14T08:36:19'], ['2015-11-14T08:36:19', '2015-11-15T13:36:20'], ['2015-11-15T13:36:20', '2015-11-17T22:36:19'], ['2015-11-17T22:36:19', '2015-11-19T03:36:19'], ['2015-11-19T03:36:19', '2015-11-21T12:36:20'], ['2015-11-21T12:36:20', '2015-11-22T17:36:19'], ['2015-11-22T17:36:19', '2015-11-25T02:36:18'], ['2015-11-25T02:36:18', '2015-11-26T07:36:19'], ['2015-11-26T07:36:19', '2015-11-28T16:36:19'], ['2015-11-28T16:36:19', '2015-11-29T21:36:19'], ['2015-11-29T21:36:19', '2015-12-02T06:36:19'], ['2015-12-02T06:36:19', '2015-12-03T11:36:19'], ['2015-12-03T11:36:19', '2015-12-05T20:36:21'], ['2015-12-05T20:36:21', '2015-12-07T01:36:20'], ['2015-12-07T01:36:20', '2015-12-09T10:36:19'], ['2015-12-09T10:36:19', '2015-12-10T15:36:20'], ['2015-12-10T15:36:20', '2015-12-13T00:36:18'], ['2015-12-13T00:36:18', '2015-12-14T05:36:18'], ['2015-12-14T05:36:18', '2015-12-16T14:36:21'], ['2015-12-16T14:36:21', '2015-12-17T19:36:21'], ['2015-12-17T19:36:21', '2015-12-20T04:36:19'], ['2015-12-20T04:36:19', '2015-12-21T09:36:18'], ['2015-12-21T09:36:18', '2015-12-23T18:36:20'], ['2015-12-23T18:36:20', '2015-12-24T23:36:20'], ['2015-12-24T23:36:20', '2015-12-27T08:36:20'], ['2015-12-27T08:36:20', '2015-12-28T13:36:20'], ['2015-12-28T13:36:20', '2015-12-30T22:36:20'], ['2015-12-30T22:36:20', '2016-01-01T03:36:18'], ['2016-01-01T03:36:18', '2016-01-03T12:36:18'], ['2016-01-03T12:36:18', '2016-01-04T17:36:20'], ['2016-01-04T17:36:20', '2016-01-07T02:36:20'], ['2016-01-07T02:36:20', '2016-01-08T07:36:19'], ['2016-01-08T07:36:19', '2016-01-10T16:36:19'], ['2016-01-10T16:36:19', '2016-01-11T21:36:20'], ['2016-01-11T21:36:20', '2016-01-14T07:36:21'], ['2016-01-14T07:36:21', '2016-01-16T16:36:19'], ['2016-01-16T16:36:19', '2016-01-17T21:36:20'], ['2016-01-17T21:36:20', '2016-01-20T07:36:20'], ['2016-01-20T07:36:20', '2016-01-22T16:36:19'], ['2016-01-22T16:36:19', '2016-01-23T21:36:21'], ['2016-01-23T21:36:21', '2016-01-26T06:36:20'], ['2016-01-26T06:36:20', '2016-01-27T11:36:19'], ['2016-01-27T11:36:19', '2016-01-29T20:36:18'], ['2016-01-29T20:36:18', '2016-01-31T01:36:19'], ['2016-01-31T01:36:19', '2016-02-02T10:36:21'], ['2016-02-02T10:36:21', '2016-02-03T15:36:19'], ['2016-02-03T15:36:19', '2016-02-06T00:36:19'], ['2016-02-06T00:36:19', '2016-02-07T05:36:20'], ['2016-02-07T05:36:20', '2016-02-09T14:36:18'], ['2016-02-09T14:36:18', '2016-02-10T19:36:18'], ['2016-02-10T19:36:18', '2016-02-13T04:36:22'], ['2016-02-13T04:36:22', '2016-02-14T09:36:21'], ['2016-02-14T09:36:21', '2016-02-16T18:36:20'], ['2016-02-16T18:36:20', '2016-02-17T23:36:19'], ['2016-02-17T23:36:19', '2016-02-20T08:36:20'], ['2016-02-20T08:36:20', '2016-02-21T13:36:19']]",72,108,pass,1,{'99': 1},{'99': 1},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0003_CE06ISSM-RID16-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_blank_recovered_20151014T203618.941000-20160221T133619.333000
deployment0003,2019-01-14T16:05:30,recovered_host,pco2w_abc_dcl_instrument_recovered,['telemetered'],0 days 00:41:31,73 days 13:24:29,0,73,"[1.8595, 0.2561]",207,3096,134,7,,,,,no seawater pressure in file,,,"no consistent sampling rate: {3598: '15.15%', 3599: '29.56%', 3600: '28.85%', 3601: '14.64%'}","{'n_unique_rates': 17, 'common_sampling_rates': {'3598': '15.15%', '3599': '29.56%', '3600': '28.85%', '3601': '14.64%'}}",[],"['absorbance_blank_434', 'absorbance_blank_620']",[],0,0,pass,2,{'99': 2},"{'99': 1, '0': 1}",fail: check ['pCO2 Seawater'],pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0003_CE06ISSM-RID16-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_recovered_20151013T233531.339000-20160223T013531.464000
deployment0004,2019-01-14T16:05:13,recovered_host,pco2w_abc_dcl_instrument_blank_recovered,['telemetered'],0 days 01:12:20,127 days 03:01:59,0,127,"[2.0695, 0.4402, 0.2424]",142,14,12,7,,,,,no seawater pressure in file,,,no consistent sampling rate: {79198: '15.38%'},"{'n_unique_rates': 12, 'common_sampling_rates': {'79198': '15.38%'}}",[],[],"[['2016-05-06T03:36:20', '2016-05-07T21:36:20'], ['2016-05-09T17:36:19', '2016-05-11T12:36:19'], ['2016-05-13T08:36:19', '2016-05-15T15:36:20'], ['2016-05-15T15:36:20', '2016-05-16T18:36:20'], ['2016-05-16T18:36:20', '2016-05-18T03:36:19']]",5,6,pass,1,{'99': 1},{'99': 1},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0004_CE06ISSM-RID16-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_blank_recovered_20160506T033620.084000-20160520T123101.935000
deployment0004,2019-01-14T16:05:30,recovered_host,pco2w_abc_dcl_instrument_recovered,['telemetered'],0 days 02:11:31,125 days 22:57:27,0,125,"[2.0695, 0.4402, 0.2424]",142,352,16,7,,,,,no seawater pressure in file,,,"no consistent sampling rate: {3598: '14.25%', 3599: '29.91%', 3600: '27.07%', 3601: '15.95%'}","{'n_unique_rates': 16, 'common_sampling_rates': {'3598': '14.25%', '3599': '29.91%', '3600': '27.07%', '3601': '15.95%'}}",[],"['absorbance_blank_434', 'absorbance_blank_620']",[],0,0,pass,2,{'99': 2},{'99': 2},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0004_CE06ISSM-RID16-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_recovered_20160506T043531.911000-20160521T163533.414000
deployment0005,2019-01-14T16:05:13,recovered_host,pco2w_abc_dcl_instrument_blank_recovered,['telemetered'],0 days 00:53:20,82 days 12:23:42,0,82,"[1.9032, 0.2779, 0.0829, 0.1731]",201,33,33,7,,,,,no seawater pressure in file,,,no consistent sampling rate: {230399: '18.75%'},"{'n_unique_rates': 18, 'common_sampling_rates': {'230399': '18.75%'}}",[],[],"[['2016-09-27T17:36:20', '2016-10-01T06:36:18'], ['2016-10-01T06:36:18', '2016-10-04T20:36:19'], ['2016-10-04T20:36:19', '2016-10-08T03:36:18'], ['2016-10-08T03:36:18', '2016-10-10T19:36:20'], ['2016-10-10T19:36:20', '2016-10-13T11:36:19'], ['2016-10-13T11:36:19', '2016-10-18T18:36:18'], ['2016-10-18T18:36:18', '2016-10-21T10:36:20'], ['2016-10-21T10:36:20', '2016-10-24T02:36:19'], ['2016-10-24T02:36:19', '2016-10-29T09:36:19'], ['2016-10-29T09:36:19', '2016-11-01T01:36:20'], ['2016-11-01T01:36:20', '2016-11-03T17:36:19'], ['2016-11-03T17:36:19', '2016-11-09T00:36:20'], ['2016-11-09T00:36:20', '2016-11-11T16:36:18'], ['2016-11-11T16:36:18', '2016-11-14T08:36:20'], ['2016-11-14T08:36:20', '2016-11-19T15:36:20'], ['2016-11-19T15:36:20', '2016-11-22T07:36:20'], ['2016-11-22T07:36:20', '2016-11-24T23:36:18'], ['2016-11-24T23:36:18', '2016-11-30T06:36:19'], ['2016-11-30T06:36:19', '2016-12-05T16:36:18'], ['2016-12-05T16:36:18', '2016-12-08T09:36:19'], ['2016-12-08T09:36:19', '2016-12-11T05:36:19'], ['2016-12-11T05:36:19', '2016-12-16T17:36:19'], ['2016-12-16T17:36:19', '2016-12-22T00:36:19'], ['2016-12-22T00:36:19', '2016-12-24T16:36:18'], ['2016-12-24T16:36:18', '2016-12-30T00:36:20'], ['2016-12-30T00:36:20', '2017-01-01T16:36:20'], ['2017-01-01T16:36:20', '2017-01-04T09:36:19'], ['2017-01-04T09:36:19', '2017-01-07T01:36:19'], ['2017-01-07T01:36:19', '2017-01-09T17:36:19'], ['2017-01-09T17:36:19', '2017-01-15T00:36:19'], ['2017-01-15T00:36:19', '2017-01-17T17:36:18'], ['2017-01-17T17:36:18', '2017-01-23T01:36:18']]",32,100,pass,1,{'99': 1},{'99': 1},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0005_CE06ISSM-RID16-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_blank_recovered_20160927T173620.270000-20170123T013618.622000
deployment0005,2019-01-14T16:05:30,recovered_host,pco2w_abc_dcl_instrument_recovered,['telemetered'],0 days 01:52:30,81 days 20:24:30,0,81,"[1.9032, 0.2779, 0.0829, 0.1731]",201,2778,119,7,,,,,no seawater pressure in file,,,"no consistent sampling rate: {3598: '14.58%', 3599: '31.83%', 3600: '31.15%', 3601: '14.76%'}","{'n_unique_rates': 16, 'common_sampling_rates': {'3598': '14.58%', '3599': '31.83%', '3600': '31.15%', '3601': '14.76%'}}",[],"['absorbance_blank_434', 'absorbance_blank_620']",[],0,0,pass,2,"{'99': 1, '95': 1}",{'99': 2},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0005_CE06ISSM-RID16-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_recovered_20160927T183530.534000-20170123T173530.935000
