deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2019-08-20T15:38:29,recovered_inst,adcp_velocity_earth,['telemetered'],0 days 00:30:00,0 days 00:20:00,0,0,[],243,5817,243,501,499.51,515.72,499.51,-1.490000000000009,pressure,daPa,115,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,16,"{'99': 8, '75': 8}",no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,['Pressure converted from daPa to dbar for pressure comparison'],deployment0001_GA03FLMB-RIM01-02-ADCPSL007-recovered_inst-adcp_velocity_earth_20150321T030000-20151118T110000
deployment0002,2019-08-20T15:38:29,recovered_inst,adcp_velocity_earth,"['recovered_host', 'telemetered']",0 days 00:09:00,0 days 00:10:00,0,0,[3.3577],347,8293,347,495,530.99,719.67,530.99,35.99000000000001,pressure,daPa,187,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,16,"{'99': 7, '95': 7, '75': 2}",no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,['Pressure converted from daPa to dbar for pressure comparison'],deployment0002_GA03FLMB-RIM01-02-ADCPSL007-recovered_inst-adcp_velocity_earth_20151121T220000-20161101T100000
deployment0003,2019-08-20T15:38:29,recovered_inst,adcp_velocity_earth,['recovered_host'],0 days 00:23:00,0 days 00:07:00,0,0,"[0.2896, 3.076]",439,10503,439,500,515.6,541.49,515.6,15.600000000000023,pressure,daPa,117,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,16,"{'99': 8, '95': 6, '75': 2}",no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,['Pressure converted from daPa to dbar for pressure comparison'],deployment0003_GA03FLMB-RIM01-02-ADCPSL007-recovered_inst-adcp_velocity_earth_20161031T230000-20180112T130000
