deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2019-06-18T15:30:01,recovered_cspp,velpt_j_cspp_instrument_recovered,['telemetered'],0 days 00:08:05,13 days 11:01:22,0,13,[],42,9775,22,25,12.68,24.8,25,0,pressure_depth,dbar,0,1,"{'n_unique_rates': 69, 'common_sampling_rates': {'0': '34.38%', '1': '64.59%'}}",[],['int_ctd_pressure'],"[['2014-04-19T17:01:09', '2014-04-22T10:59:45'], ['2014-04-23T06:02:15', '2014-04-28T09:59:45']]",2,7,pass,11,{'99': 11},{'99': 10},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0001_CE01ISSP-SP001-05-VELPTJ000-recovered_cspp-velpt_j_cspp_instrument_recovered_20140417T222805.111000-20140514T125838.094000
deployment0002,2019-06-18T15:30:01,recovered_cspp,velpt_j_cspp_instrument_recovered,['telemetered'],0 days 00:19:47,0 days 03:55:13,0,0,[0.6638],14,5160,13,25,10.99,20.86,21,-4,pressure_depth,dbar,57,1,"{'n_unique_rates': 41, 'common_sampling_rates': {'0': '35.03%', '1': '63.85%'}}",[],['int_ctd_pressure'],[],0,0,pass,11,{'99': 11},{'99': 10},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0002_CE01ISSP-SP001-05-VELPTJ000-recovered_cspp-velpt_j_cspp_instrument_recovered_20150623T220047.126000-20150705T200447.696000
deployment0003,2019-06-18T15:30:01,recovered_cspp,velpt_j_cspp_instrument_recovered,[],0 days 00:18:11,0 days 03:59:45,0,0,"[1.1224, 1.774]",28,14417,27,25,11.28,21.68,22,-3,pressure_depth,dbar,102,1,"{'n_unique_rates': 91, 'common_sampling_rates': {'0': '33.30%', '1': '64.96%'}}",[],['int_ctd_pressure'],[],0,0,pass,11,{'99': 11},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0003_CE01ISSP-SP001-05-VELPTJ000-recovered_cspp-velpt_j_cspp_instrument_recovered_20150717T192211.554000-20150812T200015.599000
deployment0004,2019-06-18T15:30:01,recovered_cspp,velpt_j_cspp_instrument_recovered,['telemetered'],0 days 03:25:18,3 days 22:22:26,0,3,"[0.3574, 0.9147, 0.8881]",63,19585,54,25,12.91,32.77,33,8,pressure_depth,dbar,114,1,"{'n_unique_rates': 106, 'common_sampling_rates': {'0': '35.51%', '1': '61.01%'}}",[],['int_ctd_pressure'],"[['2015-10-05T20:15:30', '2015-10-10T11:16:43']]",1,4,pass,11,{'99': 11},"{'99': 4, '0': 6}","fail: check ['Seawater Temperature', 'Speed of Sound', 'VELPT Pressure', 'Velocity Beam1 or X or East Coordinates', 'Velocity Beam2 or Y or North Coordinates', 'Velocity Beam3 or Z or Up Coordinates']",pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0004_CE01ISSP-SP001-05-VELPTJ000-recovered_cspp-velpt_j_cspp_instrument_recovered_20150815T014518.607000-20151011T013734.626000
deployment0005,2019-06-18T15:30:01,recovered_cspp,velpt_j_cspp_instrument_recovered,['telemetered'],0 days 00:17:32,0 days 03:33:14,0,0,"[0.0667, 0.5992, 1.189, 0.4096]",54,28679,53,25,12.79,25.14,25,0,pressure_depth,dbar,0,1,"{'n_unique_rates': 106, 'common_sampling_rates': {'0': '34.97%', '1': '62.11%'}}",[],['int_ctd_pressure'],[],0,0,pass,11,{'99': 11},{'99': 10},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0005_CE01ISSP-SP001-05-VELPTJ000-recovered_cspp-velpt_j_cspp_instrument_recovered_20160616T170432.369000-20160807T202646.301000
deployment0006,2019-06-18T15:30:01,recovered_cspp,velpt_j_cspp_instrument_recovered,['telemetered'],0 days 00:47:22,0 days 04:49:47,0,0,"[0.4304, 0.2445, 1.5307, 0.6715, 0.3692]",41,24602,41,25,11.89,24.17,24,-1,pressure_depth,dbar,145,1,"{'n_unique_rates': 112, 'common_sampling_rates': {'0': '34.26%', '1': '63.24%'}}",[],['int_ctd_pressure'],[],0,0,pass,11,{'99': 11},{'99': 10},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0006_CE01ISSP-SP001-05-VELPTJ000-recovered_cspp-velpt_j_cspp_instrument_recovered_20160823T235722.592000-20161002T141013.407000
deployment0007,2019-06-18T15:30:01,recovered_cspp,velpt_j_cspp_instrument_recovered,['telemetered'],0 days 00:40:26,0 days 09:05:32,0,0,"[0.0222, 0.6854, 1.1001, 0.3412, 0.0889, 0.4511]",66,25816,65,25,11.03,46.16,46,21,pressure_depth,dbar,12,1,"{'n_unique_rates': 105, 'common_sampling_rates': {'0': '35.81%', '1': '59.73%'}}",[],['int_ctd_pressure'],"[['2017-06-13T18:34:24', '2017-06-15T19:59:49']]",1,2,pass,11,{'99': 11},{'99': 10},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0007_CE01ISSP-SP001-05-VELPTJ000-recovered_cspp-velpt_j_cspp_instrument_recovered_20170423T175126.404000-20170627T080428.660000
deployment0008,2019-06-18T15:30:01,recovered_cspp,velpt_j_cspp_instrument_recovered,['telemetered'],0 days 00:12:24,0 days 03:49:15,0,0,"[0.2889, 0.3752, 1.4024, 0.5671, 0.2255, 0.1457, 0.3103]",89,20016,84,25,12.03,22.03,22,-3,pressure_depth,dbar,0,1,"{'n_unique_rates': 94, 'common_sampling_rates': {'0': '34.12%', '1': '61.83%'}}",[],['int_ctd_pressure'],"[['2017-09-18T19:57:10', '2017-09-22T19:59:11'], ['2017-10-06T20:00:43', '2017-10-09T19:59:07']]",2,6,pass,11,{'99': 11},{'99': 10},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0008_CE01ISSP-SP001-05-VELPTJ000-recovered_cspp-velpt_j_cspp_instrument_recovered_20170719T155824.554000-20171015T200034.338000
deployment0009,2019-06-18T15:30:01,recovered_cspp,velpt_j_cspp_instrument_recovered,['telemetered'],0 days 00:26:34,1 days 20:20:38,0,1,"[0.5438, 1.1362, 0.6766, 0.2223, 0.6044, 0.8925, 0.5239, 0.783]",14,5218,12,25,11.9,22.41,22,-3,pressure_depth,dbar,0,1,"{'n_unique_rates': 36, 'common_sampling_rates': {'0': '36.34%', '1': '62.76%'}}",[],['int_ctd_pressure'],[],0,0,pass,11,{'99': 11},{'99': 10},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0009_CE01ISSP-SP001-05-VELPTJ000-recovered_cspp-velpt_j_cspp_instrument_recovered_20180420T210334.973000-20180501T200422.195000
deployment0010,2019-06-18T15:30:01,recovered_cspp,velpt_j_cspp_instrument_recovered,['telemetered'],0 days 00:05:42,2 days 00:00:12,0,2,[],68,19091,64,25,10.95,20.38,20,-5,pressure_depth,dbar,0,1,"{'n_unique_rates': 72, 'common_sampling_rates': {'0': '35.57%', '1': '59.06%'}}",[],['int_ctd_pressure'],"[['2018-05-11T19:31:24', '2018-05-14T12:59:54']]",1,2,pass,11,{'99': 11},{'99': 10},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0010_CE01ISSP-SP001-05-VELPTJ000-recovered_cspp-velpt_j_cspp_instrument_recovered_20180510T222042.009000-20180714T201448.221000
