deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2019-07-23T19:28:43,recovered_host,pco2a_a_dcl_instrument_air_recovered,['telemetered'],0 days 00:30:24,0 days 00:03:26,0,0,[],170,36513,170,0.7,,,,,no seawater pressure in file,,,no consistent sampling rate: {0: '88.89%'},"{'n_unique_rates': 6, 'common_sampling_rates': {'0': '88.89%'}}",[],"['partial_pressure_co2_ssw', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'northward_velocity', 'eastward_velocity', 'air_temperature', 'shortwave_irradiance', 'longwave_irradiance', 'relative_humidity', 'met_relwind_speed', 'precipitation', 'barometric_pressure']",[],0,0,pass,3,"{'99': 1, '75': 2}","{'99': 1, '75': 2}","fail: check ['CO2 Mole Fraction in Atmosphere', 'pCO2 Atmosphere']",pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0001_CE09OSSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_air_recovered_20150409T180024.586000-20150925T175634.901000
deployment0001,2019-07-23T19:28:44,recovered_host,pco2a_a_dcl_instrument_water_recovered,['telemetered'],0 days 00:30:13,0 days 00:03:26,0,0,[],170,36512,170,0.7,,,,,no seawater pressure in file,,,1,"{'n_unique_rates': 10, 'common_sampling_rates': {'0': '11.11%', '1': '77.77%'}}",[],"['partial_pressure_co2_atm', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'shortwave_irradiance', 'barometric_pressure', 'air_temperature', 'relative_humidity', 'met_relwind_speed', 'precipitation', 'longwave_irradiance', 'northward_velocity', 'eastward_velocity']",[],0,0,pass,3,"{'99': 1, '75': 2}",{'99': 3},pass,pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0001_CE09OSSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_water_recovered_20150409T180013.191000-20150925T175634.515000
deployment0002,2019-07-23T19:28:43,recovered_host,pco2a_a_dcl_instrument_air_recovered,['telemetered'],0 days 00:52:29,0 days 00:36:07,0,0,[0.3178],206,44208,206,0.7,,,,,no seawater pressure in file,,,no consistent sampling rate: {0: '88.89%'},"{'n_unique_rates': 11, 'common_sampling_rates': {'0': '88.89%'}}",[],"['partial_pressure_co2_ssw', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'northward_velocity', 'eastward_velocity', 'barometric_pressure', 'met_relwind_speed', 'air_temperature', 'precipitation', 'shortwave_irradiance', 'relative_humidity', 'longwave_irradiance']",[],0,0,pass,3,"{'99': 2, '75': 1}",{'99': 3},pass,pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0002_CE09OSSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_air_recovered_20151015T235829.036000-20160507T145153.304000
deployment0002,2019-07-23T19:28:44,recovered_host,pco2a_a_dcl_instrument_water_recovered,['telemetered'],0 days 00:52:17,0 days 00:36:08,0,0,[0.3178],206,44177,206,0.7,,,,,no seawater pressure in file,,,1,"{'n_unique_rates': 13, 'common_sampling_rates': {'0': '11.01%', '1': '77.74%'}}",[],"['partial_pressure_co2_atm', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'barometric_pressure', 'relative_humidity', 'longwave_irradiance', 'air_temperature', 'met_relwind_speed', 'precipitation', 'shortwave_irradiance', 'northward_velocity', 'eastward_velocity']",[],0,0,pass,3,"{'99': 2, '75': 1}",{'99': 3},pass,pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0002_CE09OSSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_water_recovered_20151015T235817.625000-20160507T145152.918000
deployment0003,2019-07-23T19:28:43,recovered_host,pco2a_a_dcl_instrument_air_recovered,['telemetered'],0 days 01:14:32,0 days 00:40:12,0,0,"[0.2299, 0.538]",134,28701,134,0.7,,,,,no seawater pressure in file,,,no consistent sampling rate: {0: '88.89%'},"{'n_unique_rates': 6, 'common_sampling_rates': {'0': '88.89%'}}",[],"['partial_pressure_co2_ssw', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'eastward_velocity', 'northward_velocity', 'air_temperature', 'precipitation', 'barometric_pressure', 'relative_humidity', 'longwave_irradiance', 'met_relwind_speed', 'shortwave_irradiance']",[],0,0,pass,3,"{'99': 2, '95': 1}",{'99': 3},pass,pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0003_CE09OSSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_air_recovered_20160512T185932.273000-20160922T145448.513000
deployment0003,2019-07-23T19:28:44,recovered_host,pco2a_a_dcl_instrument_water_recovered,['telemetered'],0 days 01:14:20,0 days 00:40:12,0,0,"[0.2299, 0.538]",134,28699,134,0.7,,,,,no seawater pressure in file,,,1,"{'n_unique_rates': 9, 'common_sampling_rates': {'0': '11.08%', '1': '77.80%'}}",[],"['partial_pressure_co2_atm', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'precipitation', 'longwave_irradiance', 'shortwave_irradiance', 'barometric_pressure', 'air_temperature', 'relative_humidity', 'met_relwind_speed', 'eastward_velocity', 'northward_velocity']",[],0,0,pass,3,"{'99': 2, '95': 1}",{'99': 3},pass,pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0003_CE09OSSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_water_recovered_20160512T185920.814000-20160922T145448.128000
deployment0004,2019-07-23T19:28:43,recovered_host,pco2a_a_dcl_instrument_air_recovered,['telemetered'],0 days 00:33:52,0 days 00:23:24,0,0,"[1.122, 1.3964, 0.8987]",206,44406,206,0.7,,,,,no seawater pressure in file,,,no consistent sampling rate: {0: '88.89%'},"{'n_unique_rates': 7, 'common_sampling_rates': {'0': '88.89%'}}",[],"['partial_pressure_co2_ssw', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'eastward_velocity', 'northward_velocity', 'longwave_irradiance', 'barometric_pressure', 'precipitation', 'air_temperature', 'shortwave_irradiance', 'met_relwind_speed', 'relative_humidity']",[],0,0,pass,3,"{'99': 2, '95': 1}",{'99': 3},pass,fail: data found in another stream (gaps: [1] days: [1]),"['obs', 'time', 'lat', 'lon']",pass,[],deployment0004_CE09OSSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_air_recovered_20160921T015952.354000-20170414T145336.471000
deployment0004,2019-07-23T19:28:44,recovered_host,pco2a_a_dcl_instrument_water_recovered,['telemetered'],0 days 00:33:40,0 days 00:23:24,0,0,"[1.122, 1.3964, 0.8987]",206,44292,206,0.7,,,,,no seawater pressure in file,,,1,"{'n_unique_rates': 9, 'common_sampling_rates': {'0': '10.88%', '1': '77.98%'}}",[],"['partial_pressure_co2_atm', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'shortwave_irradiance', 'longwave_irradiance', 'met_relwind_speed', 'barometric_pressure', 'precipitation', 'relative_humidity', 'air_temperature', 'eastward_velocity', 'northward_velocity']",[],0,0,pass,3,"{'99': 2, '95': 1}",{'99': 3},pass,fail: data found in another stream (gaps: [1] days: [1]),"['obs', 'time', 'lat', 'lon']",pass,[],deployment0004_CE09OSSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_water_recovered_20160921T015940.933000-20170414T145336.085000
deployment0005,2019-07-23T19:28:43,recovered_host,pco2a_a_dcl_instrument_air_recovered,['telemetered'],0 days 00:15:01,0 days 00:56:58,0,0,"[0.1348, 0.382, 0.1766, 1.0186]",178,38436,178,0.7,,,,,no seawater pressure in file,,,no consistent sampling rate: {0: '88.89%'},"{'n_unique_rates': 12, 'common_sampling_rates': {'0': '88.89%'}}",[],"['partial_pressure_co2_ssw', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'eastward_velocity', 'northward_velocity', 'air_temperature', 'precipitation', 'longwave_irradiance', 'relative_humidity', 'met_relwind_speed', 'barometric_pressure', 'shortwave_irradiance']",[],0,0,pass,3,"{'99': 2, '95': 1}",{'99': 3},pass,pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0005_CE09OSSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_air_recovered_20170412T005901.695000-20171006T225307.100000
deployment0005,2019-07-23T19:28:44,recovered_host,pco2a_a_dcl_instrument_water_recovered,['telemetered'],0 days 00:14:56,0 days 00:56:59,0,0,"[0.1348, 0.382, 0.1766, 1.0186]",178,38436,178,0.7,,,,,no seawater pressure in file,,,1,"{'n_unique_rates': 11, 'common_sampling_rates': {'1': '79.14%'}}",[],"['partial_pressure_co2_atm', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'precipitation', 'barometric_pressure', 'shortwave_irradiance', 'longwave_irradiance', 'air_temperature', 'met_relwind_speed', 'relative_humidity', 'northward_velocity', 'eastward_velocity']",[],0,0,pass,3,"{'99': 2, '95': 1}",{'99': 3},pass,pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0005_CE09OSSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_water_recovered_20170412T005856.431000-20171006T225306.708000
