common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,n_nans,n_fillvalues,n_grange,define_stdev,n_outliers,n_stats,mean,min,max,stdev
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[2, 3, 4, 5, 6]",Precipitation,['mm'],2016-05-16T05:10:50,2018-07-31T23:59:57,[-9999999.0],"[0.0, 50.0]",1977052,0,0,0,8,0,1924856,27.741,0.0,50.0,17.3117
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[2, 3, 4, 5, 6]",Relative Humidity,['%'],2016-05-16T05:10:50,2018-07-31T23:59:57,[-9999999.0],"[0.0, 100.0]",1977052,0,0,0,8,0,1958184,82.8369,42.533,99.995,9.4875
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[3, 4, 5, 6]",Relative Wind Direction,['degrees'],2016-10-01T01:22:40,2018-07-31T23:59:57,[-9999999.0],"[0.0, 360.0]",988526,224174,0,0,8,0,764352,148.4494,0.0002,359.9997,97.2952
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[2, 3, 4, 5, 6]",Relative Wind Speed,['m s-1'],2016-05-16T05:10:50,2018-07-31T23:59:57,[-9999999.0],"[-33.0, 33.0]",1977052,26995,0,0,8,0,1927344,5.6877,0.0032,22.7697,2.6553
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[2, 3, 4, 5, 6]",Sea Surface Conductivity,['S m-1'],2016-05-16T05:10:50,2018-07-31T23:59:57,[-9999999.0],"[0.0, 6.0]",988526,0,0,0,8,0,988526,3.7866,3.0395,4.3626,0.1604
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[2, 3, 4, 5, 6]",Sea Surface Practical Salinity,['1'],2016-05-16T05:10:50,2018-07-31T23:59:57,[-9999999.0],"[0.0, 42.0]",988526,0,0,0,8,0,988526,31.85,24.0679,33.3314,1.0871
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[2, 3, 4, 5, 6]",Sea Surface Temperature,['ºC'],2016-05-16T05:10:50,2018-07-31T23:59:57,[-9999999.0],"[-2.0, 40.0]",1977052,0,0,0,8,0,1977052,13.2661,9.854,19.421,1.9197
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[2, 3, 4, 5, 6]",Sensible Heat Flux,['W m-2'],2016-05-16T08:20:33,2018-07-31T23:59:57,[-9999999.0],"[None, None]",988526,39162,0,no global ranges,8,342,949022,3.9801,-90.5436,132.5157,15.8317
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[2, 3, 4, 5, 6]",Specific Humidity,['g kg-1'],2016-05-16T05:10:50,2018-07-31T23:59:57,[-9999999.0],"[0.0, 47.0]",988526,0,0,0,8,0,988526,7.7115,2.1862,12.0341,1.745
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[3, 4, 5, 6]",Surface Current Direction,['degrees'],2016-10-01T01:22:40,2018-07-31T23:59:57,[-9999999.0],"[0.0, 360.0]",988526,199320,0,0,8,0,789206,174.2113,0.0002,359.9999,100.443
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[3, 4, 5, 6]",Surface Current Speed,['m s-1'],2016-10-01T01:22:40,2018-07-31T23:59:57,[-9999999.0],"[-3.0, 3.0]",988526,199320,0,0,8,0,789206,0.2264,0.0001,1.1267,0.1443
