common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,n_nans,n_fillvalues,n_grange,define_stdev,n_outliers,n_stats,mean,min,max,stdev
pco2a_a_instrument_air,"['recovered_host-pco2a_a_dcl_instrument_air_recovered', 'recovered_host-pco2a_a_dcl_instrument_water_recovered', 'telemetered-pco2a_a_dcl_instrument_air', 'telemetered-pco2a_a_dcl_instrument_water']","[1, 2, 3, 4, 5]",CO2 Flux from Ocean to Atmosphere,['mol m-2 s-1'],2015-04-08T09:00:27,2017-12-10T23:57:36,[-9999999.0],"[-1e-08, 4.4e-07]",380574,5418,48384,54610,5,444,320102,0.0,-0.0,0.0,0.0
pco2a_a_instrument_air,"['recovered_host-pco2a_a_dcl_instrument_air_recovered', 'recovered_host-pco2a_a_dcl_instrument_water_recovered', 'telemetered-pco2a_a_dcl_instrument_air', 'telemetered-pco2a_a_dcl_instrument_water']","[1, 2, 3, 4, 5]",CO2 Mole Fraction in Atmosphere,['ppm'],2015-04-07T23:00:25,2018-04-03T17:53:58,[-9999999.0],"[0.0, 600.0]",190287,0,0,0,5,46,190241,396.3102,367.89,432.14,7.7555
pco2a_a_instrument_air,"['recovered_host-pco2a_a_dcl_instrument_air_recovered', 'recovered_host-pco2a_a_dcl_instrument_water_recovered', 'telemetered-pco2a_a_dcl_instrument_air', 'telemetered-pco2a_a_dcl_instrument_water']","[1, 2, 3, 4, 5]",pCO2 Atmosphere,['µatm'],2015-04-07T23:00:25,2018-04-03T17:53:58,[-9999999.0],"[180.0, 500.0]",380574,0,0,0,5,90,380484,402.5351,373.5193,448.1377,9.2606
pco2a_a_instrument_water,"['recovered_host-pco2a_a_dcl_instrument_air_recovered', 'recovered_host-pco2a_a_dcl_instrument_water_recovered', 'telemetered-pco2a_a_dcl_instrument_air', 'telemetered-pco2a_a_dcl_instrument_water']","[1, 2, 3, 4, 5]",CO2 Flux from Ocean to Atmosphere,['mol m-2 s-1'],2015-04-08T09:00:16,2017-12-10T23:57:36,[-9999999.0],"[-1e-08, 4.4e-07]",380558,5410,48380,54640,5,448,320060,0.0,-0.0,0.0,0.0
pco2a_a_instrument_water,"['recovered_host-pco2a_a_dcl_instrument_air_recovered', 'recovered_host-pco2a_a_dcl_instrument_water_recovered', 'telemetered-pco2a_a_dcl_instrument_air', 'telemetered-pco2a_a_dcl_instrument_water']","[1, 2, 3, 4, 5]",CO2 Mole Fraction in Surface Sea Water,['ppm'],2015-04-07T23:00:13,2018-04-03T17:53:57,[-9999999.0],"[0.0, 600.0]",190283,0,0,0,5,0,190283,345.7106,136.09,460.47,42.855
pco2a_a_instrument_water,"['recovered_host-pco2a_a_dcl_instrument_air_recovered', 'recovered_host-pco2a_a_dcl_instrument_water_recovered', 'telemetered-pco2a_a_dcl_instrument_air', 'telemetered-pco2a_a_dcl_instrument_water']","[1, 2, 3, 4, 5]",pCO2 Surface Seawater,['µatm'],2015-04-07T23:00:13,2018-04-03T17:53:57,[-9999999.0],"[100.0, 600.0]",380558,0,0,0,5,0,380558,348.8179,137.8025,458.5386,42.3255
