deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0002,2019-01-12T00:00:37,recovered_host,dosta_abcdjm_ctdbp_p_dcl_instrument_recovered,['telemetered'],0 days 00:54:03,210 days 04:09:57,0,210,[],361,3022,132,130,,,,,no seawater pressure in file,,,3600,"{'n_unique_rates': 28, 'common_sampling_rates': {'3600': '98.91%'}}",[],[],"[['2015-12-04T09:00:03', '2015-12-14T01:00:03'], ['2016-01-06T22:00:03', '2016-01-11T16:00:03'], ['2016-02-05T03:00:03', '2016-02-10T22:00:03'], ['2016-03-11T22:00:03', '2016-03-14T16:00:03']]",4,20,pass,1,{'99': 1},{'99': 1},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0002_GA01SUMO-RII11-02-DOSTAD033-recovered_host-dosta_abcdjm_ctdbp_p_dcl_instrument_recovered_20151114T220003-20160412T060003
deployment0003,2019-01-12T00:00:37,recovered_host,dosta_abcdjm_ctdbp_p_dcl_instrument_recovered,['telemetered'],0 days 00:59:08,251 days 01:37:52,0,251,[11.9127],445,4457,189,130,,,,,no seawater pressure in file,,,3600,"{'n_unique_rates': 23, 'common_sampling_rates': {'3600': '98.92%'}}",[],[],"[['2017-05-01T16:46:08', '2017-05-07T21:46:08']]",1,6,pass,1,{'99': 1},{'99': 1},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0003_GA01SUMO-RII11-02-DOSTAD033-recovered_host-dosta_abcdjm_ctdbp_p_dcl_instrument_recovered_20161027T024608-20170508T084608
