common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,n_nans,n_fillvalues,n_grange,define_stdev,n_outliers,n_stats,mean,min,max,stdev
ctdmo_ghqr_instrument,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2]",Practical Salinity,['1'],2015-02-18T21:07:31,2016-12-12T07:52:31,[-9999999.0],"[0.0, 42.0]",129612,0,0,0,,,129612,34.1305,33.8788,34.3018,0.0402
ctdmo_ghqr_instrument,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2]",Seawater Conductivity,['S m-1'],2015-02-18T21:07:31,2016-12-12T07:52:31,[-9999999.0],"[0.0, 6.0]",129612,0,0,0,,,129612,3.4114,3.2959,3.6175,0.0738
ctdmo_ghqr_instrument,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2]",Seawater Density,['kg m-3'],2015-02-18T21:07:31,2016-12-12T07:52:31,[-9999999.0],"[1000.0, 1100.0]",129612,0,0,0,,,129612,1027.0722,1026.7088,1027.2943,0.1294
ctdmo_ghqr_instrument,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2]",Seawater Pressure,['dbar'],2015-02-18T21:07:31,2016-12-12T07:52:31,[-9999.0],"[0.0, 6000.0]",129612,0,0,0,,,129612,60.7281,47.4529,65.7396,1.1541
ctdmo_ghqr_instrument,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2]",Seawater Temperature,['ºC'],2015-02-18T21:07:31,2016-12-12T07:52:31,[-9999999.0],"[-2.0, 40.0]",129612,0,0,0,,,129612,6.5439,5.213,8.8275,0.8365
