deployment,preferred_method_stream,comparison_method_stream,long_name,preferred_name,preferred_units,unit_comparison_test,preferred_n,preferred_n_nan,missing_data,n_comparison,min_abs_diff,max_abs_diff,n_diff_greater_zero,percent_diff_greater_zero
deployment0001,recovered_host-parad_m_glider_recovered,telemetered-parad_m_glider_instrument,Photosynthetically Active Radiation,parad_m_par,µmol photons m-2 s-1,pass,3739390.0,0.0,no missing data,66992.0,0.0,0.0,0.0,0.0
deployment0002,recovered_host-parad_m_glider_recovered,telemetered-parad_m_glider_instrument,Photosynthetically Active Radiation,parad_m_par,µmol photons m-2 s-1,pass,3061359.0,0.0,no missing data,55078.0,0.0,525.577024,1.0,0.0
deployment0003,recovered_host-parad_m_glider_recovered,telemetered-parad_m_glider_instrument,Photosynthetically Active Radiation,parad_m_par,µmol photons m-2 s-1,pass,3601.0,0.0,no missing data,72.0,0.0,0.0,0.0,0.0
deployment0004,telemetered-parad_m_glider_instrument,no other methods available for comparison,,,,,,,,,,,,
deployment0006,telemetered-parad_m_glider_instrument,no other methods available for comparison,,,,,,,,,,,,
deployment0007,recovered_host-parad_m_glider_recovered,telemetered-parad_m_glider_instrument,Photosynthetically Active Radiation,parad_m_par,µmol photons m-2 s-1,pass,5319518.0,5319518.0,No valid data to compare,0.0,,,,
