deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2019-07-11T15:07:44,recovered_host,spkir_abj_dcl_instrument_recovered,['telemetered'],0 days 02:54:13,302 days 11:31:58,0,302,[],313,1058742,9,-5,,,,,no seawater pressure in file,,,no consistent sampling rate: {0: '99.92%'},"{'n_unique_rates': 9, 'common_sampling_rates': {'0': '99.92%'}}",[],[],[],0,0,pass,1,{'75': 1},no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0001_GS01SUMO-SBD11-05-SPKIRB000-recovered_host-spkir_abj_dcl_instrument_recovered_20150219T000013.429000-20150227T234802.073000
deployment0002,2019-07-11T15:07:44,recovered_host,spkir_abj_dcl_instrument_recovered,['telemetered'],77 days 03:40:12,1 days 01:10:50,77,1,[9.7905],365,28288006,253,-5,,,,,no seawater pressure in file,,,no consistent sampling rate: {0: '99.90%'},"{'n_unique_rates': 31, 'common_sampling_rates': {'0': '99.90%'}}",[],[],"[['2016-11-06T23:48:01', '2016-11-20T06:47:03'], ['2016-11-21T06:30:22', '2016-11-27T06:47:03'], ['2016-11-27T06:47:10', '2016-12-04T06:47:03'], ['2016-12-04T06:47:09', '2016-12-11T06:47:03'], ['2016-09-01T06:45:18', '2016-09-03T06:30:13'], ['2016-09-03T06:32:20', '2016-09-05T06:30:13'], ['2016-09-07T06:45:12', '2016-09-09T21:15:13']]",7,35,pass unique test - ascending not tested,1,{'50': 1},no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",pass,['multiple deployment .nc files'],deployment0002_GS01SUMO-SBD11-05-SPKIRB000-recovered_host-spkir_abj_dcl_instrument_recovered
