deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2019-06-17T17:07:47,recovered_cspp,spkir_abj_cspp_instrument_recovered,['telemetered'],0 days 00:08:16,13 days 16:59:36,0,13,[],42,66408,22,25,11.08,24.81,25,0,pressure_depth,dbar,0,no consistent sampling rate: {0: '99.71%'},"{'n_unique_rates': 62, 'common_sampling_rates': {'0': '99.71%'}}",[],['int_ctd_pressure'],"[['2014-04-19T17:01:16', '2014-04-22T10:59:56'], ['2014-04-23T06:02:22', '2014-04-28T09:59:57']]",2,7,pass,3,"{'99': 2, '75': 1}",{'99': 1},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0001_CE01ISSP-SP001-07-SPKIRJ000-recovered_cspp-spkir_abj_cspp_instrument_recovered_20140417T222816.172000-20140514T070024.844000
deployment0002,2019-06-17T17:07:47,recovered_cspp,spkir_abj_cspp_instrument_recovered,['telemetered'],0 days 00:19:48,0 days 03:55:07,0,0,[0.6638],14,33407,13,25,9.58,20.87,21,-4,pressure_depth,dbar,0,no consistent sampling rate: {0: '99.49%'},"{'n_unique_rates': 41, 'common_sampling_rates': {'0': '99.49%'}}",[],['int_ctd_pressure'],[],0,0,pass,3,"{'99': 2, '75': 1}",{'99': 1},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0002_CE01ISSP-SP001-07-SPKIRJ000-recovered_cspp-spkir_abj_cspp_instrument_recovered_20150623T220048.663000-20150705T200453.677000
deployment0003,2019-06-17T17:07:47,recovered_cspp,spkir_abj_cspp_instrument_recovered,[],0 days 00:18:13,0 days 03:59:38,0,0,"[1.1224, 1.774]",28,94459,27,25,10.06,21.68,22,-3,pressure_depth,dbar,0,no consistent sampling rate: {0: '99.22%'},"{'n_unique_rates': 96, 'common_sampling_rates': {'0': '99.22%'}}",[],['int_ctd_pressure'],[],0,0,pass,3,"{'99': 2, '75': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0003_CE01ISSP-SP001-07-SPKIRJ000-recovered_cspp-spkir_abj_cspp_instrument_recovered_20150717T192213.954000-20150812T200022.619000
deployment0004,2019-06-17T17:07:47,recovered_cspp,spkir_abj_cspp_instrument_recovered,['telemetered'],0 days 03:25:30,3 days 22:22:19,0,3,"[0.3574, 0.9147, 0.8881]",63,126894,54,25,11.73,32.77,33,8,pressure_depth,dbar,0,no consistent sampling rate: {0: '99.00%'},"{'n_unique_rates': 109, 'common_sampling_rates': {'0': '99.00%'}}",[],['int_ctd_pressure'],"[['2015-10-05T20:15:37', '2015-10-10T11:16:41']]",1,4,pass,3,"{'99': 2, '50': 1}",{'99': 1},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0004_CE01ISSP-SP001-07-SPKIRJ000-recovered_cspp-spkir_abj_cspp_instrument_recovered_20150815T014530.173000-20151011T013741.421000
deployment0005,2019-06-17T17:07:47,recovered_cspp,spkir_abj_cspp_instrument_recovered,['telemetered'],0 days 00:17:43,0 days 03:33:08,0,0,"[0.0667, 0.5992, 1.189, 0.4096]",54,188531,53,25,11.37,25.14,25,0,pressure_depth,dbar,2,no consistent sampling rate: {0: '99.17%'},"{'n_unique_rates': 104, 'common_sampling_rates': {'0': '99.17%'}}",[],['int_ctd_pressure'],[],0,0,pass,3,"{'99': 2, '50': 1}",{'99': 1},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0005_CE01ISSP-SP001-07-SPKIRJ000-recovered_cspp-spkir_abj_cspp_instrument_recovered_20160616T170443.171000-20160807T202652.266000
deployment0006,2019-06-17T17:07:47,recovered_cspp,spkir_abj_cspp_instrument_recovered,['telemetered'],0 days 00:47:34,0 days 04:49:41,0,0,"[0.4304, 0.2445, 1.5307, 0.6715, 0.3692]",41,163633,41,25,10.8,24.06,24,-1,pressure_depth,dbar,0,no consistent sampling rate: {0: '99.27%'},"{'n_unique_rates': 108, 'common_sampling_rates': {'0': '99.27%'}}",[],['int_ctd_pressure'],[],0,0,pass,3,"{'99': 2, '50': 1}",{'99': 1},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0006_CE01ISSP-SP001-07-SPKIRJ000-recovered_cspp-spkir_abj_cspp_instrument_recovered_20160823T235734.176000-20161002T141019.851000
deployment0007,2019-06-17T17:07:47,recovered_cspp,spkir_abj_cspp_instrument_recovered,['telemetered'],0 days 00:40:28,0 days 09:05:25,0,0,"[0.0222, 0.6854, 1.1001, 0.3412, 0.0889, 0.4511]",66,163602,65,25,9.57,24.47,24,-1,pressure_depth,dbar,1,no consistent sampling rate: {0: '98.89%'},"{'n_unique_rates': 108, 'common_sampling_rates': {'0': '98.89%'}}",[],['int_ctd_pressure'],"[['2017-06-13T18:34:31', '2017-06-15T19:59:57']]",1,2,pass,3,"{'99': 2, '75': 1}",{'95': 1},fail: check ['CTD Seawater Pressure'],pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0007_CE01ISSP-SP001-07-SPKIRJ000-recovered_cspp-spkir_abj_cspp_instrument_recovered_20170423T175128.749000-20170627T080435.996000
deployment0008,2019-06-17T17:07:47,recovered_cspp,spkir_abj_cspp_instrument_recovered,['telemetered'],0 days 00:12:36,0 days 03:49:09,0,0,"[0.2889, 0.3752, 1.4024, 0.5671, 0.2255, 0.1457, 0.3103]",89,125911,84,25,10.34,22.03,22,-3,pressure_depth,dbar,0,no consistent sampling rate: {0: '98.79%'},"{'n_unique_rates': 92, 'common_sampling_rates': {'0': '98.79%'}}",[],['int_ctd_pressure'],"[['2017-09-18T19:57:18', '2017-09-22T19:59:19'], ['2017-10-06T20:00:48', '2017-10-09T19:59:15']]",2,6,pass,3,"{'99': 2, '75': 1}",{'99': 1},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0008_CE01ISSP-SP001-07-SPKIRJ000-recovered_cspp-spkir_abj_cspp_instrument_recovered_20170719T155836.175000-20171015T200040.299000
deployment0009,2019-06-17T17:07:47,recovered_cspp,spkir_abj_cspp_instrument_recovered,['telemetered'],0 days 00:26:47,1 days 20:20:38,0,1,"[0.5438, 1.1362, 0.6766, 0.2223, 0.6044, 0.8925, 0.5239, 0.783]",14,4873,12,25,10.36,22.4,22,-3,pressure_depth,dbar,0,1,"{'n_unique_rates': 38, 'common_sampling_rates': {'1': '89.53%'}}",[],['int_ctd_pressure'],[],0,0,pass,3,"{'99': 2, '75': 1}",{'99': 1},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0009_CE01ISSP-SP001-07-SPKIRJ000-recovered_cspp-spkir_abj_cspp_instrument_recovered_20180420T210347.135000-20180501T200422.102000
deployment0010,2019-06-17T17:07:47,recovered_cspp,spkir_abj_cspp_instrument_recovered,['telemetered'],0 days 00:05:54,2 days 00:00:06,0,2,[],68,16928,64,25,9.27,20.38,20,-5,pressure_depth,dbar,0,1,"{'n_unique_rates': 70, 'common_sampling_rates': {'0': '10.13%', '1': '82.74%'}}",[],['int_ctd_pressure'],"[['2018-05-11T19:31:29', '2018-05-14T13:00:07']]",1,2,pass,3,"{'99': 2, '50': 1}",{'95': 1},fail: check ['CTD Seawater Pressure'],fail: data found in another stream (gaps: [1] days: [0]),"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0010_CE01ISSP-SP001-07-SPKIRJ000-recovered_cspp-spkir_abj_cspp_instrument_recovered_20180510T222054.085000-20180714T201454.227000
deployment0011,2019-06-17T17:07:47,recovered_cspp,spkir_abj_cspp_instrument_recovered,['telemetered'],0 days 00:10:10,0 days 17:25:24,0,0,"[0.6638, 1.1224, 0.3574, 0.0667, 0.4304, 0.0222, 0.2889, 0.5438, 0.4973, 0.5957, 0.4973, 0.3492, 0.6638, 1.1224, 0.3574, 0.0667, 0.4304, 0.0222, 0.2889, 0.5438]",8,9447,7,25,8.91,17.87,18,-7,pressure_depth,dbar,0,no consistent sampling rate: {0: '99.79%'},"{'n_unique_rates': 13, 'common_sampling_rates': {'0': '99.79%'}}",[],['int_ctd_pressure'],[],0,0,pass,3,"{'99': 2, '75': 1}",{'99': 1},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,[],deployment0011_CE01ISSP-SP001-07-SPKIRJ000-recovered_cspp-spkir_abj_cspp_instrument_recovered_20180727T171010.183000-20180802T070436.354000
