dbar,parameter,deployments,count,mean,std,min,25%,50%,75%,max
"(19, 24]",Photosynthetically Active Radiation,1,  60.000000,   3.470821,   6.500526,  -1.201279,  -0.376791,   0.241575,   3.951773,  25.594589
"(24, 29]",Photosynthetically Active Radiation,1,6532.000000,   2.863100,   5.621820,  -2.025768,  -0.170669,   0.859941,   3.539528,  45.794554
"(29, 34]",Photosynthetically Active Radiation,1,7023.000000,   1.850988,   4.205074,  -2.025768,  -0.170669,   0.447697,   2.096674,  38.374160
"(34, 39]",Photosynthetically Active Radiation,1,7524.000000,   1.229120,   2.843165,  -2.025768,  -0.376791,   0.447697,   1.684429,  26.212955
"(39, 44]",Photosynthetically Active Radiation,1,7749.000000,   0.818738,   2.133749,  -2.025768,  -0.376791,   0.447697,   1.272186,  21.059905
"(44, 49]",Photosynthetically Active Radiation,1,7767.000000,   0.565606,   1.780226,  -2.025768,  -0.376791,   0.241575,   1.066063,  17.143586
"(49, 54]",Photosynthetically Active Radiation,1,7746.000000,   0.348282,   1.340288,  -2.025768,  -0.376791,   0.035453,   0.859941,  12.608899
"(54, 59]",Photosynthetically Active Radiation,1,7700.000000,   0.225514,   1.096950,  -2.025768,  -0.582913,   0.035453,   0.653819,   7.868092
"(59, 64]",Photosynthetically Active Radiation,1,1533.000000,   0.207020,   1.038010,  -2.025768,  -0.582913,   0.035453,   0.653819,   7.249726
