deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0002,2018-11-27T03:20:34,recovered_inst,ctdbp_cdef_instrument_recovered,"['recovered_host', 'telemetered']",0 days 00:38:03,94 days 02:59:57,0,94,[],339,5851,245,80,79.72,84.33,-0.28,ctdbp_seawater_pressure,dbar,5,3600,"{'n_unique_rates': 27, 'common_sampling_rates': {'3600': '99.25%'}}",[],[],[],0,0,pass,5,{'99': 5},{'99': 10},pass,pass,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,[],deployment0002_GI01SUMO-RII11-02-CTDBPP032-recovered_inst-ctdbp_cdef_instrument_recovered_20150815T200003-20160415T210003
deployment0003,2018-11-27T03:20:34,recovered_inst,ctdbp_cdef_instrument_recovered,"['recovered_host', 'telemetered']",0 days 00:18:41,185 days 01:30:19,0,185,[6.0415],401,5053,216,80,82.56,85.56,2.56,ctdbp_seawater_pressure,dbar,67,3600,"{'n_unique_rates': 25, 'common_sampling_rates': {'3600': '98.40%'}}",[],[],[],0,0,pass,5,{'99': 5},{'99': 10},pass,pass,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,[],deployment0003_GI01SUMO-RII11-02-CTDBPP032-recovered_inst-ctdbp_cdef_instrument_recovered_20160710T180241-20170210T080241
deployment0004,2018-11-27T03:21:05,telemetered,ctdbp_p_dcl_instrument,[],0 days 00:43:03,245 days 00:01:57,0,245,"[5.5968, 1.3947]",314,1616,69,80,80.06,82.29,0.06,pressure,dbar,31,3600,"{'n_unique_rates': 9, 'common_sampling_rates': {'3600': '99.26%'}}",[],[],[],0,0,pass,5,"{'99': 3, '95': 2}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,[],deployment0004_GI01SUMO-RII11-02-CTDBPP032-telemetered-ctdbp_p_dcl_instrument_20170805T190003-20171012T080003
