deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2019-08-15T18:45:58,recovered_host,adcps_jln_stc_instrument_recovered,['telemetered'],0 days 00:10:00,0 days 01:00:00,0,0,[],3,32,2,425,,,,,no seawater pressure in file,,,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,8,"{'99': 3, '95': 5}",no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0001_CP02PMUO-RII01-02-ADCPSL010-recovered_host-adcps_jln_stc_instrument_recovered_20131123T160000-20131124T230000
deployment0002,2019-08-15T18:45:52,recovered_inst,adcp_velocity_earth,['telemetered'],0 days 00:02:00,0 days 00:31:00,0,0,[0.9902],141,3361,141,425,436.34,437.85,436.34,11.339999999999975,pressure,daPa,2.0,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,16,"{'99': 9, '95': 7}",no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,['Pressure converted from daPa to dbar for pressure comparison'],deployment0002_CP02PMUO-RII01-02-ADCPSL010-recovered_inst-adcp_velocity_earth_20131125T210000-20140414T210000
deployment0003,2019-08-15T18:45:58,recovered_host,adcps_jln_stc_instrument_recovered,['telemetered'],0 days 00:52:00,0 days 03:11:00,0,0,"[0.0952, 1.0595]",175,4157,175,425,,,,,no seawater pressure in file,,,3600,"{'n_unique_rates': 2, 'common_sampling_rates': {'3600': '99.71%'}}",[],[],[],0,0,pass,8,"{'99': 6, '95': 2}",no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0003_CP02PMUO-RII01-02-ADCPSL010-recovered_host-adcps_jln_stc_instrument_recovered_20140414T170000-20141005T090000
deployment0004,2019-08-15T18:45:58,recovered_host,adcps_jln_stc_instrument_recovered,['telemetered'],0 days 00:58:00,92 days 14:00:00,0,92,"[0.8435, 0.5605, 0.8658]",208,2716,115,425,,,,,no seawater pressure in file,,,3600,"{'n_unique_rates': 2, 'common_sampling_rates': {'3600': '99.63%'}}",[],[],[],0,0,pass,8,"{'99': 4, '95': 4}",no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0004_CP02PMUO-RII01-02-ADCPSL010-recovered_host-adcps_jln_stc_instrument_recovered_20141005T210000-20150127T100000
deployment0005,2019-08-15T18:45:52,recovered_inst,adcp_velocity_earth,[],0 days 00:04:00,0 days 00:04:00,0,0,"[0.1026, 1.0849, 0.1121, 0.9445]",167,3981,167,425,432.28,433.94,432.28,7.279999999999973,pressure,daPa,16.0,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,16,"{'99': 8, '95': 6, '75': 2}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,['Pressure converted from daPa to dbar for pressure comparison'],deployment0005_CP02PMUO-RII01-02-ADCPSL010-recovered_inst-adcp_velocity_earth_20150430T170000-20151013T130000
deployment0006,2019-08-15T18:45:52,recovered_inst,adcp_velocity_earth,"['recovered_host', 'telemetered']",0 days 00:48:00,0 days 00:20:00,0,0,"[0.8196, 0.6098, 0.8364, 0.056, 0.9194]",219,5225,219,425,427.23,428.64,427.23,2.230000000000018,pressure,daPa,8.0,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,16,"{'99': 10, '95': 6}",no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,['Pressure converted from daPa to dbar for pressure comparison'],deployment0006_CP02PMUO-RII01-02-ADCPSL010-recovered_inst-adcp_velocity_earth_20151013T200000-20160518T120000
deployment0007,2019-08-15T18:45:52,recovered_inst,adcp_velocity_earth,"['recovered_host', 'telemetered']",0 days 00:43:00,0 days 00:16:00,0,0,"[0.0612, 1.0369, 0.0344, 0.8605, 0.0949, 0.8331]",137,3259,137,425,433.76,434.9,433.76,8.759999999999991,pressure,daPa,1.0,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,16,"{'99': 14, '95': 2}",no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,['Pressure converted from daPa to dbar for pressure comparison'],deployment0007_CP02PMUO-RII01-02-ADCPSL010-recovered_inst-adcp_velocity_earth_20160518T220000-20161001T160000
deployment0008,2019-08-15T18:45:52,recovered_inst,adcp_velocity_earth,"['recovered_host', 'telemetered']",0 days 00:34:00,0 days 00:08:00,0,0,"[0.7989, 0.2128, 0.8618, 0.4055, 0.8971, 0.4454, 0.8415]",249,5964,249,425,434.73,436.28,434.73,9.730000000000018,pressure,daPa,3.0,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,16,"{'99': 10, '95': 6}",no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,['Pressure converted from daPa to dbar for pressure comparison'],deployment0008_CP02PMUO-RII01-02-ADCPSL010-recovered_inst-adcp_velocity_earth_20161002T010000-20170607T120000
deployment0009,2019-08-15T18:45:52,recovered_inst,adcp_velocity_earth,"['recovered_host', 'telemetered']",0 days 00:07:00,0 days 00:45:00,0,0,"[0.0745, 1.0291, 0.1357, 0.911, 0.0616, 0.8889, 0.1056, 0.8445]",158,3762,158,425,433.36,434.93,433.36,8.360000000000014,pressure,daPa,12.0,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,16,"{'99': 14, '95': 2}",no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,['Pressure converted from daPa to dbar for pressure comparison'],deployment0009_CP02PMUO-RII01-02-ADCPSL010-recovered_inst-adcp_velocity_earth_20170607T190000-20171111T120000
deployment0010,2019-08-15T18:45:52,recovered_inst,adcp_velocity_earth,"['recovered_host', 'telemetered']",0 days 00:18:00,0 days 00:15:00,0,0,[],151,3590,151,425,434.33,435.67,434.33,9.329999999999984,pressure,daPa,9.0,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,16,"{'99': 8, '95': 8}",no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,['Pressure converted from daPa to dbar for pressure comparison'],deployment0010_CP02PMUO-RII01-02-ADCPSL010-recovered_inst-adcp_velocity_earth_20171111T210000-20180410T100000
