dbar,parameter,deployments,count,mean,std,min,25%,50%,75%,max
"(0, 1]",Photosynthetically Active Radiation,2, 151.000000, 368.468139, 404.806743,   0.058232,   0.058232, 269.020972, 594.068404,1303.647835
"(1, 2]",Photosynthetically Active Radiation,2, 499.000000, 294.892134, 330.866432,   0.058232,   0.058232, 211.029884, 485.379413,1187.638034
"(2, 3]",Photosynthetically Active Radiation,2, 464.000000, 254.074872, 283.708832,   0.058232,   0.058232, 166.580057, 449.428193, 995.757268
"(3, 4]",Photosynthetically Active Radiation,2, 454.000000, 205.410639, 226.006926,   0.058232,   0.058232, 148.869739, 331.531373, 750.523628
"(4, 5]",Photosynthetically Active Radiation,2, 446.000000, 179.338374, 198.975511,   0.058232,   0.058232, 124.721876, 312.491624, 714.390709
"(5, 6]",Photosynthetically Active Radiation,2, 417.000000, 139.438810, 156.983029,   0.058232,   0.058232,  94.485327, 253.872740, 552.116894
"(6, 7]",Photosynthetically Active Radiation,2, 444.000000, 128.591773, 139.956987,   0.058232,   0.058232,  91.858639, 235.993264, 480.271503
"(7, 8]",Photosynthetically Active Radiation,2, 428.000000, 110.775566, 124.152876,   0.058232,   0.058232,  77.320182, 204.882021, 430.395548
"(8, 9]",Photosynthetically Active Radiation,2, 417.000000,  93.187376, 105.673194,   0.058232,   0.058232,  67.205557, 167.758331, 390.562822
"(9, 10]",Photosynthetically Active Radiation,2, 444.000000,  85.098670,  96.210034,   0.058232,   0.058232,  59.967538, 152.981992, 345.373920
"(10, 11]",Photosynthetically Active Radiation,2, 422.000000,  72.945124,  82.505505,   0.058232,   0.058232,  54.162413, 126.715861, 312.674353
"(11, 12]",Photosynthetically Active Radiation,2, 411.000000,  61.505273,  73.468775,   0.058232,   0.058232,  41.875790, 106.138971, 280.642529
"(12, 13]",Photosynthetically Active Radiation,2, 409.000000,  56.583127,  66.303381,   0.058232,   0.058232,  40.647874,  89.936462, 250.907723
"(13, 14]",Photosynthetically Active Radiation,2, 409.000000,  49.223295,  59.012764,   0.058232,   0.058232,  36.569538,  76.177542, 238.081096
"(14, 15]",Photosynthetically Active Radiation,2, 412.000000,  42.424814,  52.502558,   0.058232,   0.058232,  28.878198,  64.878300, 217.745608
"(15, 16]",Photosynthetically Active Radiation,2, 386.000000,  38.477681,  49.245781,   0.058232,   0.058232,  25.647075,  56.846186, 244.314590
"(16, 17]",Photosynthetically Active Radiation,2, 406.000000,  34.386772,  44.619558,   0.058232,   0.058232,  21.028746,  50.082292, 219.114184
"(17, 18]",Photosynthetically Active Radiation,2, 405.000000,  30.046528,  39.422726,   0.058232,   0.058232,  18.128320,  43.514067, 201.027525
"(18, 19]",Photosynthetically Active Radiation,2, 397.000000,  26.744445,  36.549880,   0.058232,   0.058232,  14.650099,  39.486879, 186.321224
"(19, 20]",Photosynthetically Active Radiation,2, 393.000000,  24.730119,  34.263705,   0.058232,   0.058232,  12.092253,  34.863515, 177.490002
"(20, 21]",Photosynthetically Active Radiation,2, 398.000000,  21.194244,  29.470439,   0.058232,   0.058232,  10.063433,  29.849937, 157.323261
"(21, 22]",Photosynthetically Active Radiation,2, 396.000000,  19.573338,  27.825609,   0.058232,   0.058232,   8.375181,  27.252057, 151.163174
"(22, 23]",Photosynthetically Active Radiation,2, 383.000000,  17.308299,  25.464018,   0.058232,   0.058232,   6.462468,  24.051816, 136.423183
"(23, 24]",Photosynthetically Active Radiation,2, 385.000000,  15.852862,  23.891375,   0.058232,   0.058232,   5.639164,  21.419363, 133.568640
