deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2019-06-07T17:23:12,telemetered,presf_abc_dcl_tide_measurement,[],0 days 00:50:23,89 days 10:54:37,0,89,[],149,1237,57,133.5,143.91,144.75,144.0,10.5,abs_seafloor_pressure,dbar,0,"no consistent sampling rate: {3598: '21.28%', 3599: '26.78%', 3600: '22.33%', 3601: '12.22%'}","{'n_unique_rates': 30, 'common_sampling_rates': {'3598': '21.28%', '3599': '26.78%', '3600': '22.33%', '3601': '12.22%'}}",[],[],"[['2014-01-10T16:05:24', '2014-01-13T01:00:41']]",1,2,pass,3,{'99': 3},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0001_CP01CNSM-MFD35-02-PRESFB000-telemetered-presf_abc_dcl_tide_measurement_20131121T190523.051000-20140118T130523.564000
deployment0001,2019-06-07T17:23:12,telemetered,presf_abc_dcl_wave_burst,[],0 days 00:50:24,89 days 10:54:36,0,89,[],149,1236,57,133.5,,,,,no seawater pressure in file,,,"no consistent sampling rate: {3598: '21.46%', 3599: '26.32%', 3600: '22.11%', 3601: '12.47%'}","{'n_unique_rates': 29, 'common_sampling_rates': {'3598': '21.46%', '3599': '26.32%', '3600': '22.11%', '3601': '12.47%'}}",[],[],"[['2014-01-10T16:05:25', '2014-01-13T01:00:42']]",1,2,pass,2,"{'99': 1, '0': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0001_CP01CNSM-MFD35-02-PRESFB000-telemetered-presf_abc_dcl_wave_burst_20131121T190524.060000-20140118T130524.574000
deployment0002,2019-06-07T17:23:11,recovered_inst,presf_abc_tide_measurement_recovered,['telemetered'],0 days 00:18:00,0 days 00:53:00,0,0,[0.8397],3,50,3,135.0,144.28,145.1,144.0,9.0,presf_tide_pressure,dbar,2,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,2,"{'99': 1, '95': 1}",no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0002_CP01CNSM-MFD35-02-PRESFB000-recovered_inst-presf_abc_tide_measurement_recovered_20141213T190500-20141215T200500
deployment0002,2019-06-07T17:23:11,recovered_inst,presf_abc_wave_burst_recovered,[],0 days 04:18:02,0 days 03:52:58,0,0,[0.8397],3,8,3,135.0,144.77,145.08,145.0,10.0,presf_wave_burst_pressure,dbar,not calculated: variable has more than 1 dimension,21600,"{'n_unique_rates': 1, 'common_sampling_rates': {'21600': '100.00%'}}",[],[],[],0,0,pass,1,{'99': 1},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0002_CP01CNSM-MFD35-02-PRESFB000-recovered_inst-presf_abc_wave_burst_recovered_20141213T230502-20141215T170502
deployment0003,2019-06-07T17:23:11,recovered_inst,presf_abc_tide_measurement_recovered,"['recovered_host', 'telemetered']",0 days 00:31:00,0 days 00:35:00,0,0,"[0.3986, 0.9533]",170,4058,170,135.0,143.52,144.28,144.0,9.0,presf_tide_pressure,dbar,1,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,2,{'99': 2},no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0003_CP01CNSM-MFD35-02-PRESFB000-recovered_inst-presf_abc_tide_measurement_recovered_20150507T180500-20151023T190500
deployment0003,2019-06-07T17:23:11,recovered_inst,presf_abc_wave_burst_recovered,[],0 days 03:31:02,0 days 04:34:58,0,0,"[0.3986, 0.9533]",170,676,170,135.0,143.52,144.23,144.0,9.0,presf_wave_burst_pressure,dbar,not calculated: variable has more than 1 dimension,21600,"{'n_unique_rates': 1, 'common_sampling_rates': {'21600': '100.00%'}}",[],[],[],0,0,pass,1,{'99': 1},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0003_CP01CNSM-MFD35-02-PRESFB000-recovered_inst-presf_abc_wave_burst_recovered_20150507T210502-20151023T150502
deployment0005,2019-06-07T17:23:11,recovered_inst,presf_abc_tide_measurement_recovered,"['recovered_host', 'telemetered']",0 days 00:10:00,0 days 00:34:00,0,0,"[0.4197, 0.9698, 0.0222]",154,3678,154,134.0,143.61,144.58,144.0,10.0,presf_tide_pressure,dbar,0,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,2,{'99': 2},no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0005_CP01CNSM-MFD35-02-PRESFB000-recovered_inst-presf_abc_tide_measurement_recovered_20160513T140000-20161013T190000
deployment0005,2019-06-07T17:23:11,recovered_inst,presf_abc_wave_burst_recovered,[],0 days 05:10:02,0 days 00:33:58,0,0,"[0.4197, 0.9698, 0.0222]",154,613,154,134.0,143.61,144.6,144.0,10.0,presf_wave_burst_pressure,dbar,not calculated: variable has more than 1 dimension,21600,"{'n_unique_rates': 1, 'common_sampling_rates': {'21600': '100.00%'}}",[],[],[],0,0,pass,1,{'99': 1},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0005_CP01CNSM-MFD35-02-PRESFB000-recovered_inst-presf_abc_wave_burst_recovered_20160513T190002-20161013T190002
deployment0006,2019-06-07T17:23:11,recovered_inst,presf_abc_tide_measurement_recovered,"['recovered_host', 'telemetered']",0 days 00:24:00,0 days 00:05:00,0,0,"[0.832, 0.0651, 0.9729, 0.9903]",240,5734,240,134.0,144.74,145.59,145.0,11.0,presf_tide_pressure,dbar,1,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,2,{'99': 2},no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0006_CP01CNSM-MFD35-02-PRESFB000-recovered_inst-presf_abc_tide_measurement_recovered_20161013T190000-20170609T160000
deployment0006,2019-06-07T17:23:11,recovered_inst,presf_abc_wave_burst_recovered,[],0 days 03:24:02,0 days 00:04:58,0,0,"[0.832, 0.0651, 0.9729, 0.9903]",240,956,240,134.0,144.71,145.58,145.0,11.0,presf_wave_burst_pressure,dbar,not calculated: variable has more than 1 dimension,21600,"{'n_unique_rates': 1, 'common_sampling_rates': {'21600': '100.00%'}}",[],[],[],0,0,pass,1,{'99': 1},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0006_CP01CNSM-MFD35-02-PRESFB000-recovered_inst-presf_abc_wave_burst_recovered_20161013T220002-20170609T160002
deployment0007,2019-06-07T17:23:11,recovered_inst,presf_abc_tide_measurement_recovered,"['recovered_host', 'telemetered']",0 days 00:36:00,0 days 00:33:00,0,0,"[0.3511, 0.9333, 0.0476, 0.0688, 0.9501]",146,3486,146,134.0,143.69,144.47,144.0,10.0,presf_tide_pressure,dbar,1,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,2,{'99': 2},no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0007_CP01CNSM-MFD35-02-PRESFB000-recovered_inst-presf_abc_tide_measurement_recovered_20170609T150000-20171101T200000
deployment0007,2019-06-07T17:23:11,recovered_inst,presf_abc_wave_burst_recovered,[],0 days 04:36:01,0 days 01:32:59,0,0,"[0.3511, 0.9333, 0.0476, 0.0688, 0.9501]",146,581,146,134.0,,,,,presf_wave_burst_pressure,dbar,,21600,"{'n_unique_rates': 3, 'common_sampling_rates': {'21600': '95.86%'}}",[],[],[],0,0,pass,1,{'0': 1},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],['Pressure variable outside of global ranges'],deployment0007_CP01CNSM-MFD35-02-PRESFB000-recovered_inst-presf_abc_wave_burst_recovered_20170609T190001-20171101T190001
