dbar,parameter,deployments,count,mean,std,min,25%,50%,75%,max
"(117, 127]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",224836.000000,  35.697189,   0.187564,  34.782989,  35.574147,  35.686203,  35.810753,  36.432866
"(127, 137]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",222384.000000,  35.689535,   0.163491,  35.078133,  35.569855,  35.679301,  35.784715,  36.378778
"(137, 147]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",219621.000000,  35.677998,   0.143491,  35.235694,  35.566971,  35.672239,  35.757861,  36.291936
"(147, 157]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",220454.000000,  35.660940,   0.127344,  35.342231,  35.558086,  35.661656,  35.728129,  36.226073
"(157, 167]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",224716.000000,  35.643880,   0.114562,  35.404650,  35.548912,  35.643998,  35.701740,  36.181038
"(167, 177]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",221457.000000,  35.625021,   0.106815,  35.387941,  35.538639,  35.623028,  35.679249,  36.156913
"(177, 187]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",215097.000000,  35.602938,   0.100251,  35.366203,  35.525716,  35.597019,  35.658826,  36.054186
"(187, 197]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",206316.000000,  35.578131,   0.096232,  35.324092,  35.506791,  35.569528,  35.642266,  35.985954
"(197, 207]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",358406.000000,  35.549634,   0.096417,  35.295351,  35.481160,  35.538574,  35.611267,  35.935953
"(207, 217]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",117781.000000,  35.515223,   0.100981,  35.258495,  35.441880,  35.505447,  35.571879,  35.888065
"(217, 227]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",116017.000000,  35.482134,   0.103116,  35.227351,  35.405637,  35.475121,  35.536260,  35.829311
"(227, 237]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",114815.000000,  35.448913,   0.105499,  35.205290,  35.370197,  35.438395,  35.504286,  35.802908
"(237, 247]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",114634.000000,  35.416345,   0.107595,  35.168223,  35.336165,  35.400233,  35.472827,  35.806600
"(247, 257]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",114595.000000,  35.382865,   0.106138,  35.142907,  35.304030,  35.364698,  35.437109,  35.814263
"(257, 267]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",114636.000000,  35.351139,   0.104975,  35.128581,  35.273996,  35.330950,  35.400058,  35.780481
"(267, 277]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",114861.000000,  35.320543,   0.101383,  35.123487,  35.245648,  35.299788,  35.366067,  35.730224
"(277, 287]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",115021.000000,  35.292118,   0.097245,  35.115501,  35.221475,  35.271510,  35.333879,  35.698133
"(287, 297]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",115136.000000,  35.264810,   0.090395,  35.108005,  35.200576,  35.244982,  35.302957,  35.667566
"(297, 307]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",114992.000000,  35.240336,   0.083426,  35.099840,  35.181886,  35.220955,  35.273817,  35.637665
"(307, 317]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",114791.000000,  35.218554,   0.075160,  35.092782,  35.166137,  35.200247,  35.247400,  35.611178
"(317, 327]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",114926.000000,  35.199598,   0.066862,  35.087085,  35.153253,  35.182899,  35.225057,  35.589962
"(327, 337]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",115125.000000,  35.183873,   0.060140,  35.082888,  35.142510,  35.168819,  35.206669,  35.565164
"(337, 347]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",115320.000000,  35.169384,   0.053028,  35.075789,  35.133382,  35.157037,  35.188913,  35.528648
"(347, 357]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",115324.000000,  35.156429,   0.046310,  35.070636,  35.125008,  35.146661,  35.174357,  35.491915
"(357, 367]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",115468.000000,  35.145138,   0.040523,  35.064230,  35.117839,  35.136976,  35.162468,  35.437737
"(367, 377]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",114331.000000,  35.135043,   0.036272,  35.059743,  35.110967,  35.128601,  35.150896,  35.402651
"(377, 387]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",117243.000000,  35.126624,   0.032621,  35.053141,  35.105169,  35.121398,  35.142114,  35.374472
"(387, 397]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",135710.000000,  35.118687,   0.029276,  35.049210,  35.099248,  35.115000,  35.132828,  35.346223
"(397, 407]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",134624.000000,  35.111552,   0.027662,  35.042662,  35.092933,  35.108714,  35.125907,  35.299946
"(407, 417]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",526345.000000,  35.120156,   0.040376,  35.033856,  35.095241,  35.110609,  35.133571,  35.285849
"(417, 427]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8",189464.000000,  35.095621,   0.038713,  35.031371,  35.071459,  35.086279,  35.108549,  35.263853
"(427, 437]",Practical Salinity,"1, 2, 3, 4, 5, 6, 7, 8", 268.000000,  35.087903,   0.004128,  35.079757,  35.083456,  35.090659,  35.091629,  35.093752
"(7, 17]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",  12.000000,   5.016510,   0.000156,   5.016360,   5.016405,   5.016420,   5.016670,   5.016790
"(17, 27]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",610881.000000,   4.440268,   0.432970,   3.359610,   4.144650,   4.391240,   4.740190,   5.574480
"(27, 37]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",833981.000000,   4.538079,   0.463583,   3.335060,   4.194900,   4.511690,   4.900620,   5.574080
"(37, 47]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",250609.000000,   4.479490,   0.420278,   3.332870,   4.177390,   4.444410,   4.818210,   5.452220
"(47, 57]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",506645.000000,   4.308875,   0.295546,   3.423980,   4.089840,   4.289420,   4.484770,   5.294130
"(57, 67]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",748917.000000,   4.338042,   0.267866,   3.511210,   4.137910,   4.331830,   4.564540,   5.217870
"(67, 77]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",239884.000000,   4.335571,   0.224181,   3.586080,   4.207040,   4.336970,   4.472360,   5.067590
"(77, 87]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",232297.000000,   4.315090,   0.188498,   3.726820,   4.206830,   4.306400,   4.429330,   5.005740
"(87, 97]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",226580.000000,   4.302337,   0.165747,   3.827670,   4.204830,   4.290660,   4.401850,   4.967840
"(97, 107]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",225355.000000,   4.289037,   0.146919,   3.886140,   4.200010,   4.277380,   4.375285,   4.890940
"(107, 117]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",225505.000000,   4.274549,   0.132343,   3.951390,   4.187710,   4.264920,   4.353500,   4.775890
"(117, 127]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",224890.000000,   4.257931,   0.119549,   3.987030,   4.173690,   4.249720,   4.327370,   4.719940
"(127, 137]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",222405.000000,   4.238377,   0.108089,   4.022110,   4.157750,   4.235650,   4.296470,   4.677680
"(137, 147]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",219705.000000,   4.219602,   0.097648,   4.033620,   4.144280,   4.220050,   4.268550,   4.629660
"(147, 157]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",220488.000000,   4.198278,   0.089068,   4.009690,   4.128010,   4.191140,   4.243600,   4.592680
"(157, 167]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",224675.000000,   4.178206,   0.082828,   3.975000,   4.115090,   4.165460,   4.227280,   4.560120
"(167, 177]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",221412.000000,   4.157723,   0.079626,   3.944870,   4.102430,   4.142330,   4.202030,   4.553430
"(177, 187]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",215044.000000,   4.135168,   0.077385,   3.925300,   4.083370,   4.122080,   4.177730,   4.486130
"(187, 197]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",206312.000000,   4.110430,   0.076711,   3.883920,   4.057060,   4.104465,   4.154430,   4.431980
"(197, 207]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",358428.000000,   4.083936,   0.078211,   3.845720,   4.027140,   4.081990,   4.128510,   4.387990
"(207, 217]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",117775.000000,   4.054416,   0.081491,   3.807750,   3.994120,   4.052000,   4.103050,   4.368190
"(217, 227]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",116036.000000,   4.025530,   0.083721,   3.797710,   3.962970,   4.020870,   4.079212,   4.330430
"(227, 237]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",114787.000000,   3.996704,   0.086404,   3.777210,   3.931730,   3.987750,   4.053460,   4.297370
"(237, 247]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",114676.000000,   3.967802,   0.088143,   3.737240,   3.902000,   3.954530,   4.024952,   4.273810
"(247, 257]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",114605.000000,   3.938410,   0.088481,   3.697430,   3.873280,   3.923850,   3.993160,   4.261040
"(257, 267]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",114653.000000,   3.909478,   0.088590,   3.673440,   3.843990,   3.893970,   3.959600,   4.259640
"(267, 277]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",114791.000000,   3.881227,   0.087525,   3.667520,   3.817120,   3.866180,   3.929410,   4.231800
"(277, 287]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",115022.000000,   3.854242,   0.086758,   3.650560,   3.791860,   3.839265,   3.899960,   4.210230
"(287, 297]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",115164.000000,   3.827471,   0.084298,   3.636920,   3.768267,   3.812430,   3.871160,   4.185630
"(297, 307]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",114982.000000,   3.801834,   0.081517,   3.614910,   3.744400,   3.787100,   3.844050,   4.165550
"(307, 317]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",114812.000000,   3.777711,   0.078265,   3.598430,   3.723310,   3.764210,   3.817190,   4.144150
"(317, 327]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",114928.000000,   3.755073,   0.074965,   3.584690,   3.703170,   3.743050,   3.792810,   4.123770
"(327, 337]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",115116.000000,   3.734156,   0.072428,   3.563220,   3.684308,   3.723000,   3.771810,   4.106200
"(337, 347]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",115343.000000,   3.713803,   0.069820,   3.555150,   3.665510,   3.704540,   3.750570,   4.075330
"(347, 357]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",115312.000000,   3.693681,   0.066730,   3.539940,   3.646940,   3.684920,   3.730970,   4.046690
"(357, 367]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",115459.000000,   3.674653,   0.064250,   3.524720,   3.628980,   3.666570,   3.711040,   4.002510
"(367, 377]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",114342.000000,   3.655861,   0.063001,   3.516400,   3.611490,   3.647930,   3.691950,   3.973290
"(377, 387]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",117232.000000,   3.638666,   0.061416,   3.499250,   3.595090,   3.630265,   3.675310,   3.954860
"(387, 397]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",135750.000000,   3.621086,   0.058848,   3.471950,   3.578290,   3.613910,   3.655580,   3.927590
"(397, 407]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",134609.000000,   3.604198,   0.057592,   3.462120,   3.563290,   3.594410,   3.639820,   3.886660
"(407, 417]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",526374.000000,   3.614927,   0.079368,   3.418660,   3.558350,   3.597850,   3.660600,   3.857250
"(417, 427]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8",189431.000000,   3.585332,   0.076322,   3.416290,   3.531540,   3.567330,   3.623885,   3.848610
"(427, 437]",Seawater Conductivity,"1, 2, 3, 4, 5, 6, 7, 8", 268.000000,   3.594464,   0.007455,   3.584780,   3.586705,   3.592640,   3.601853,   3.602810
"(7, 17]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",  12.000000,1024.854115,   0.000816,1024.852943,1024.853473,1024.853955,1024.854905,1024.855109
"(17, 27]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",610950.000000,1025.678317,   0.744945,1023.918776,1025.080880,1025.781694,1026.310029,1026.834784
"(27, 37]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",834028.000000,1025.439489,   0.743348,1023.917372,1024.855143,1025.402251,1026.086688,1026.907791
"(37, 47]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",250653.000000,1025.978796,   0.631589,1024.223370,1025.483768,1026.008736,1026.585300,1027.038623
"(47, 57]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",506699.000000,1026.609252,   0.494354,1024.618385,1026.290516,1026.696737,1027.023095,1027.249859
"(57, 67]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",748920.000000,1026.640445,   0.456858,1025.029851,1026.266288,1026.716185,1027.063994,1027.252081
"(67, 77]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",239811.000000,1026.724057,   0.277251,1025.410289,1026.556713,1026.750404,1026.941242,1027.311331
"(77, 87]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",232261.000000,1026.882094,   0.227642,1025.830872,1026.761233,1026.911839,1027.038082,1027.384241
"(87, 97]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",226614.000000,1027.009469,   0.188366,1026.081335,1026.920460,1027.033379,1027.125029,1027.440318
"(97, 107]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",225393.000000,1027.121529,   0.156179,1026.247213,1027.050229,1027.136640,1027.210087,1027.496565
"(107, 117]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",225416.000000,1027.216737,   0.136128,1026.524126,1027.153339,1027.226899,1027.292445,1027.547371
"(117, 127]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",224925.000000,1027.302461,   0.119819,1026.749735,1027.246469,1027.311294,1027.368267,1027.602809
"(127, 137]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",222303.000000,1027.382671,   0.108468,1026.833482,1027.327909,1027.390130,1027.444291,1027.657747
"(137, 147]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",219659.000000,1027.457365,   0.099017,1027.033204,1027.403233,1027.464907,1027.516623,1027.725620
"(147, 157]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",220443.000000,1027.531644,   0.092128,1027.152550,1027.479191,1027.541247,1027.587828,1027.778469
"(157, 167]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",224595.000000,1027.602614,   0.086740,1027.242769,1027.553906,1027.614363,1027.655293,1027.846075
"(167, 177]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",221479.000000,1027.672003,   0.083673,1027.323610,1027.626867,1027.681931,1027.724529,1027.908303
"(177, 187]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",215018.000000,1027.741910,   0.081462,1027.384859,1027.697656,1027.750063,1027.796385,1027.986911
"(187, 197]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",206133.000000,1027.813730,   0.081964,1027.478571,1027.766731,1027.820805,1027.872683,1028.050977
"(197, 207]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",358620.000000,1027.881869,   0.078940,1027.575477,1027.833711,1027.891097,1027.938318,1028.120384
"(207, 217]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",117718.000000,1027.956119,   0.079383,1027.615530,1027.906132,1027.967043,1028.012620,1028.198136
"(217, 227]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",116053.000000,1028.027022,   0.078488,1027.701194,1027.977232,1028.037189,1028.082810,1028.268254
"(227, 237]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",114803.000000,1028.096856,   0.078443,1027.775644,1028.046930,1028.106310,1028.153046,1028.325160
"(237, 247]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",114663.000000,1028.167169,   0.077896,1027.849330,1028.116996,1028.177189,1028.223031,1028.409416
"(247, 257]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",114621.000000,1028.237425,   0.077559,1027.919659,1028.187293,1028.247124,1028.292428,1028.497765
"(257, 267]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",114623.000000,1028.307455,   0.077440,1027.987640,1028.259234,1028.316642,1028.361693,1028.569837
"(267, 277]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",114837.000000,1028.377089,   0.077349,1028.057113,1028.328698,1028.385057,1028.430744,1028.645496
"(277, 287]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",115032.000000,1028.446072,   0.078160,1028.122280,1028.397408,1028.453631,1028.499338,1028.717745
"(287, 297]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",115136.000000,1028.515434,   0.078423,1028.184403,1028.467318,1028.521634,1028.568590,1028.769854
"(297, 307]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",114991.000000,1028.584793,   0.079253,1028.249152,1028.536224,1028.589963,1028.638890,1028.841414
"(307, 317]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",114787.000000,1028.653686,   0.080075,1028.309827,1028.604101,1028.658202,1028.708680,1028.915536
"(317, 327]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",114915.000000,1028.722244,   0.080704,1028.379161,1028.671750,1028.725932,1028.778303,1028.985525
"(327, 337]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",115143.000000,1028.790230,   0.081565,1028.445317,1028.737822,1028.795058,1028.847280,1029.044485
"(337, 347]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",115333.000000,1028.858442,   0.082300,1028.509218,1028.804405,1028.863597,1028.916625,1029.101649
"(347, 357]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",115312.000000,1028.927528,   0.081766,1028.581538,1028.873459,1028.933321,1028.986388,1029.162948
"(357, 367]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",115494.000000,1028.995394,   0.081849,1028.655895,1028.941211,1029.002329,1029.054655,1029.226988
"(367, 377]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",114308.000000,1029.064180,   0.082125,1028.719848,1029.011334,1029.072337,1029.123612,1029.289898
"(377, 387]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",117251.000000,1029.131408,   0.081469,1028.782126,1029.078741,1029.140965,1029.190532,1029.344611
"(387, 397]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",135732.000000,1029.199916,   0.078956,1028.848762,1029.150130,1029.209044,1029.258174,1029.403236
"(397, 407]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",134487.000000,1029.267363,   0.077356,1028.929313,1029.218768,1029.279843,1029.323713,1029.502277
"(407, 417]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",526446.000000,1029.309370,   0.096140,1028.995975,1029.244159,1029.329990,1029.381149,1029.558333
"(417, 427]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8",189487.000000,1029.371139,   0.094475,1029.075024,1029.324933,1029.393222,1029.437749,1029.558608
"(427, 437]",Seawater Density,"1, 2, 3, 4, 5, 6, 7, 8", 268.000000,1029.389906,   0.009806,1029.369481,1029.380943,1029.385771,1029.400072,1029.403468
"(7, 17]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",  12.000000,  21.510508,   0.001861,  21.508800,  21.509050,  21.509550,  21.512650,  21.513300
"(17, 27]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",610848.000000,  16.425467,   3.868380,   6.815800,  13.571000,  15.883600,  19.392800,  25.884600
"(27, 37]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",833966.000000,  17.416093,   4.093102,   6.421200,  14.028800,  17.343400,  20.747200,  25.884000
"(37, 47]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",250701.000000,  16.472989,   3.675390,   6.402100,  13.641000,  16.165400,  19.564000,  24.696700
"(47, 57]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",506547.000000,  14.616678,   2.655760,   7.134700,  12.590300,  14.260600,  16.347600,  23.249500
"(57, 67]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",749008.000000,  14.841925,   2.460823,   8.254500,  12.899300,  14.651300,  16.992000,  22.295500
"(67, 77]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",239832.000000,  14.805200,   1.881317,   8.853300,  13.683900,  14.775000,  16.031600,  20.929400
"(77, 87]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",232327.000000,  14.533110,   1.581958,   9.952800,  13.635500,  14.439000,  15.528750,  20.256400
"(87, 97]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",226561.000000,  14.347915,   1.393451,  10.643100,  13.574600,  14.257300,  15.213200,  19.838000
"(97, 107]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",225322.000000,  14.173480,   1.240223,  10.995200,  13.447700,  14.087600,  14.937300,  19.152300
"(107, 117]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",225584.000000,  14.006313,   1.123398,  11.477600,  13.284975,  13.938400,  14.684200,  18.291000
"(117, 127]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",224850.000000,  13.831746,   1.018082,  11.635400,  13.127100,  13.783900,  14.423800,  17.665300
"(127, 137]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",222443.000000,  13.640728,   0.928701,  11.776800,  12.954300,  13.649700,  14.129400,  17.253000
"(137, 147]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",219684.000000,  13.459820,   0.844453,  11.810300,  12.811000,  13.466000,  13.879100,  16.908400
"(147, 157]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",220487.000000,  13.257686,   0.776030,  11.563500,  12.636200,  13.191400,  13.679600,  16.601800
"(157, 167]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",224640.000000,  13.067967,   0.726820,  11.229400,  12.503300,  12.949300,  13.513800,  16.315300
"(167, 177]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",221408.000000,  12.875456,   0.703853,  10.934100,  12.389500,  12.744850,  13.269200,  16.244500
"(177, 187]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",215044.000000,  12.664699,   0.689114,  10.752400,  12.204100,  12.552900,  13.042200,  15.734100
"(187, 197]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",206331.000000,  12.433986,   0.689496,  10.372000,  11.952600,  12.386400,  12.815000,  15.255000
"(197, 207]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",358406.000000,  12.188617,   0.705470,   9.996400,  11.675900,  12.176100,  12.585800,  14.858400
"(207, 217]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",117772.000000,  11.916413,   0.735529,   9.629300,  11.373300,  11.896800,  12.370100,  14.711800
"(217, 227]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",116031.000000,  11.649188,   0.758035,   9.500900,  11.084600,  11.608000,  12.146800,  14.392800
"(227, 237]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",114790.000000,  11.381720,   0.785102,   9.337200,  10.793100,  11.303200,  11.911000,  14.107900
"(237, 247]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",114675.000000,  11.111251,   0.802999,   8.949100,  10.513700,  10.994100,  11.647850,  13.916000
"(247, 257]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",114626.000000,  10.836429,   0.810882,   8.548000,  10.243100,  10.707600,  11.352000,  13.752900
"(257, 267]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",114639.000000,  10.563001,   0.815120,   8.303000,   9.961500,  10.426600,  11.038800,  13.722900
"(267, 277]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",114790.000000,  10.295075,   0.810956,   8.236300,   9.703400,  10.163800,  10.757000,  13.476200
"(277, 287]",Seawater Temperature,"1, 2, 3, 4, 5, 6, 7, 8",115014.000000,  10.036888,   0.809587,   8.057800,   9.459800,   9.904800,  10.480300,  13.282600
