common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,n_nans,n_fillvalues,n_grange,define_stdev,n_outliers,n_stats,mean,min,max,stdev
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Net Longwave Radiation,['W m-2'],2014-09-11T02:38:01,2017-10-11T23:59:54,[-9999999.0],"[None, None]",885285,4186,300756,no global ranges,8,3,580340,43.8971,-78.5549,144.2466,32.1484
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Net Shortwave Irradiance,['W m-2'],2014-09-10T18:50:41,2017-10-11T23:59:54,[-9999999.0],"[0.0, 500.0]",885285,0,0,0,8,0,853590,62.3294,0.0,499.9995,104.0413
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Precipitation,['mm'],2014-09-10T18:50:41,2017-10-11T23:59:54,[-9999999.0],"[0.0, 50.0]",1469818,0,0,0,8,0,1367130,23.6377,0.0,50.0,13.0575
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Relative Humidity,['%'],2014-09-10T18:50:41,2017-10-11T23:59:54,[-9999999.0],"[0.0, 100.0]",1469818,0,0,0,8,0,1463832,82.1316,28.435,99.997,12.7597
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Relative Wind Direction,['degrees'],2014-09-10T18:50:41,2017-10-11T23:59:54,[-9999999.0],"[0.0, 360.0]",885285,0,300756,0,8,0,584529,158.658,0.0006,359.9995,94.6069
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Relative Wind Speed,['m s-1'],2014-09-10T18:50:41,2017-10-11T23:59:54,[-9999999.0],"[-33.0, 33.0]",1469818,0,300756,0,8,0,1169062,7.2157,0.0106,26.8565,3.346
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Sea Surface Conductivity,['S m-1'],2014-09-10T18:50:41,2017-10-11T23:59:54,[-9999999.0],"[0.0, 6.0]",885285,0,0,0,8,13,885272,3.499,2.817,3.9264,0.1753
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Sea Surface Practical Salinity,['1'],2014-09-10T18:50:41,2017-10-11T23:59:54,[-9999999.0],"[0.0, 42.0]",885285,0,0,0,8,23,885262,34.8729,34.033,35.153,0.0667
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Sea Surface Temperature,['ºC'],2014-09-10T18:50:41,2017-10-11T23:59:54,[-9999999.0],"[-2.0, 40.0]",1469818,0,0,0,8,0,1469818,6.9776,3.279,11.462,2.0067
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Sensible Heat Flux,['W m-2'],2014-09-11T02:38:01,2017-10-11T23:59:54,[-9999999.0],"[None, None]",885285,4186,300756,no global ranges,8,596,579747,20.6365,-36.0148,270.4152,29.5331
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Specific Humidity,['g kg-1'],2014-09-10T18:50:41,2017-10-11T23:59:54,[-9999999.0],"[0.0, 47.0]",885285,0,0,0,8,0,885285,4.7209,1.0665,8.0218,1.37
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Surface Current Direction,['degrees'],2014-09-10T18:50:41,2017-10-11T23:59:54,[-9999999.0],"[0.0, 360.0]",885285,0,300756,0,8,0,584529,172.3491,0.0001,359.9996,92.3846
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4]",Surface Current Speed,['m s-1'],2014-09-10T18:50:41,2017-10-11T23:59:54,[-9999999.0],"[-3.0, 3.0]",885285,0,300756,0,8,80,584449,0.2528,0.0001,2.0739,0.2268
