common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,n_nans,n_fillvalues,n_grange,define_stdev,n_outliers,n_stats,mean,min,max,stdev
science_data_stream,"['recovered_host-flord_g_ctdbp_p_dcl_instrument_recovered', 'telemetered-flord_g_ctdbp_p_dcl_instrument']","[2, 3, 4]",Chlorophyll-a Concentration,['µg L-1'],2015-08-15T20:00:03,2017-10-11T23:00:03,[-9999999.0],"[0.0, 50.0]",11664,0,0,0,3,219,11427,0.1109,0.0144,1.7628,0.1074
science_data_stream,"['recovered_host-flord_g_ctdbp_p_dcl_instrument_recovered', 'telemetered-flord_g_ctdbp_p_dcl_instrument']","[2, 3, 4]",Total Volume Scattering Coefficient,['m-1 sr-1'],2015-08-15T20:00:03,2017-10-11T23:00:03,[-9999999.0],"[0.0, 0.0079]",11664,0,0,0,3,0,11645,0.0013,0.0003,0.0071,0.0023
