common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,n_nans,n_fillvalues,n_grange,define_stdev,n_outliers,n_stats,mean,min,max,stdev
pco2w_abc_instrument,"['recovered_host-pco2w_abc_imodem_instrument_recovered', 'telemetered-pco2w_abc_imodem_instrument']","[2, 4]",Thermistor Temperature,['ºC'],2015-08-15T21:00:09,2017-10-10T10:00:09,[-9999999.0],"[-2.0, 40.0]",2598.0,0,0,0,,,2598.0,4.5131,3.5752,6.1646,0.5095
pco2w_abc_instrument,"['recovered_host-pco2w_abc_imodem_instrument_recovered', 'telemetered-pco2w_abc_imodem_instrument']","[2, 4]",pCO2 Seawater,['µatm'],2015-08-17T01:00:09,2017-10-10T10:00:09,[-9999999.0],"[100.0, 600.0]",2598.0,0,1000,1000,,,1598.0,406.2101,383.0959,421.4661,6.6103
pco2w_abc_instrument_blank,"['recovered_host-pco2w_abc_imodem_instrument_recovered', 'telemetered-pco2w_abc_imodem_instrument']",,Thermistor Temperature,[],,,[],"[-2.0, 40.0]",,0,1000,1000,,,,,,,
