common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,press_min_max,n_excluded_forpress,n_nans,n_fillvalues,n_grange,n_stats,mean,min,max,stdev,note
science_data_stream,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3, 4]",Practical Salinity,['1'],2014-09-16T14:00:01,2018-06-11T17:00:01,[-9999999.0],"[0.0, 42.0]",131641,"[1510.21, 1530.8]",56339,0,0,0,75302,34.9238,34.7412,34.9566,0.0145,restricted stats calculation to data points where pressure is within defined ranges (average of all pressure data +/- 1 SD)
science_data_stream,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3, 4]",Seawater Conductivity,['S m-1'],2014-09-16T14:00:01,2018-06-11T17:00:01,[-9999999.0],"[0.0, 6.0]",131641,"[1510.21, 1530.8]",56339,0,0,0,75302,3.2794,3.2493,3.2979,0.0071,restricted stats calculation to data points where pressure is within defined ranges (average of all pressure data +/- 1 SD)
science_data_stream,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3, 4]",Seawater Density,['kg m-3'],2014-09-16T14:00:01,2018-06-11T17:00:01,[-9999999.0],"[1000.0, 1100.0]",131641,"[1510.21, 1530.8]",56339,0,0,0,75302,1034.7457,1034.6181,1034.8238,0.0173,restricted stats calculation to data points where pressure is within defined ranges (average of all pressure data +/- 1 SD)
science_data_stream,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3, 4]",Seawater Pressure,['dbar'],2014-09-16T14:00:01,2018-06-11T17:00:01,[-9999.0],"[0.0, 6000.0]",131641,"[1510.21, 1530.8]",56339,0,0,0,75302,1518.9121,1510.2151,1530.7975,3.7131,restricted stats calculation to data points where pressure is within defined ranges (average of all pressure data +/- 1 SD)
science_data_stream,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3, 4]",Seawater Temperature,['ºC'],2014-09-16T14:00:01,2018-06-11T17:00:01,[-9999999.0],"[-2.0, 40.0]",131641,"[1510.21, 1530.8]",56339,0,0,0,75302,3.5935,3.3099,3.782,0.0681,restricted stats calculation to data points where pressure is within defined ranges (average of all pressure data +/- 1 SD)
