common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,press_min_max,n_excluded_forpress,n_nans,n_fillvalues,n_grange,n_stats,mean,min,max,stdev,note
science_data_stream,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3, 4]",Practical Salinity,['1'],2014-09-16T14:00:01,2018-06-08T21:15:01,[-9999999.0],"[0.0, 42.0]",131641,"[349.29, 364.26]",45096,0,0,0,86545,34.9077,34.8521,34.9854,0.0167,restricted stats calculation to data points where pressure is within defined ranges (average of all pressure data +/- 1 SD)
science_data_stream,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3, 4]",Seawater Conductivity,['S m-1'],2014-09-16T14:00:01,2018-06-08T21:15:01,[-9999999.0],"[0.0, 6.0]",131641,"[349.29, 364.26]",45096,0,0,0,86545,3.2487,3.204,3.337,0.0218,restricted stats calculation to data points where pressure is within defined ranges (average of all pressure data +/- 1 SD)
science_data_stream,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3, 4]",Seawater Density,['kg m-3'],2014-09-16T14:00:01,2018-06-08T21:15:01,[-9999999.0],"[1000.0, 1100.0]",131641,"[349.29, 364.26]",45096,0,0,0,86545,1029.3767,1029.2911,1029.4616,0.0232,restricted stats calculation to data points where pressure is within defined ranges (average of all pressure data +/- 1 SD)
science_data_stream,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3, 4]",Seawater Pressure,['dbar'],2014-09-16T14:00:01,2018-06-08T21:15:01,[-9999.0],"[0.0, 6000.0]",131641,"[349.29, 364.26]",45096,0,0,0,86545,354.0856,349.2876,364.2615,3.2101,restricted stats calculation to data points where pressure is within defined ranges (average of all pressure data +/- 1 SD)
science_data_stream,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3, 4]",Seawater Temperature,['ºC'],2014-09-16T14:00:01,2018-06-08T21:15:01,[-9999999.0],"[-2.0, 40.0]",131641,"[349.29, 364.26]",45096,0,0,0,86545,3.8309,3.3593,4.7402,0.2301,restricted stats calculation to data points where pressure is within defined ranges (average of all pressure data +/- 1 SD)
