dbar,parameter,deployments,count,mean,std,min,25%,50%,75%,max
"(24, 29]",Seawater Conductivity,"1, 2, 3, 5, 6, 7, 8, 9, 10",1852711.000000,   4.055799,   0.554040,   3.082330,   3.569550,   3.956660,   4.569790,   5.255160
"(29, 34]",Seawater Conductivity,"1, 2, 3, 5, 6, 7, 8, 9, 10",1160812.000000,   3.722970,   0.521300,   3.081210,   3.307200,   3.542180,   3.944930,   5.283900
"(34, 39]",Seawater Conductivity,"1, 2, 3, 5, 6, 7, 8, 9, 10",604798.000000,   3.779115,   0.488187,   3.082800,   3.376190,   3.650940,   4.090070,   5.250800
"(39, 44]",Seawater Conductivity,"1, 2, 3, 5, 6, 7, 8, 9, 10",672196.000000,   3.758363,   0.452016,   3.051180,   3.419960,   3.630340,   4.060000,   5.238980
"(44, 49]",Seawater Conductivity,"1, 2, 3, 5, 6, 7, 8, 9, 10",567224.000000,   3.768781,   0.451125,   3.049510,   3.395330,   3.674040,   4.089453,   5.147340
"(49, 54]",Seawater Conductivity,"1, 2, 3, 5, 6, 7, 8, 9, 10",505570.000000,   3.765644,   0.428857,   3.072350,   3.401060,   3.715970,   4.075740,   5.058080
"(54, 59]",Seawater Conductivity,"1, 2, 3, 5, 6, 7, 8, 9, 10",485765.000000,   3.773558,   0.427359,   3.081580,   3.392490,   3.741720,   4.087620,   5.032490
"(59, 64]",Seawater Conductivity,"1, 2, 3, 5, 6, 7, 8, 9, 10",548687.000000,   3.861843,   0.445202,   3.107190,   3.465700,   3.851650,   4.186770,   5.022050
"(64, 69]",Seawater Conductivity,"1, 2, 3, 5, 6, 7, 8, 9, 10",1983394.000000,   3.909180,   0.367482,   3.111710,   3.634810,   3.966180,   4.150310,   4.992510
"(69, 74]",Seawater Conductivity,"1, 2, 3, 5, 6, 7, 8, 9, 10",1076818.000000,   3.592145,   0.350285,   3.123840,   3.278730,   3.478410,   3.922080,   4.781700
"(74, 79]",Seawater Conductivity,"1, 2, 3, 5, 6, 7, 8, 9, 10",234663.000000,   3.626533,   0.301728,   3.123840,   3.381220,   3.577960,   3.871920,   4.323580
"(19, 24]",Seawater Density,"1, 2, 3, 5, 6, 7, 8, 9, 10",   2.000000,1025.220247,   0.017675,1025.207749,1025.213998,1025.220247,1025.226496,1025.232746
"(24, 29]",Seawater Density,"1, 2, 3, 5, 6, 7, 8, 9, 10",1851943.000000,1025.429382,   0.559481,1023.548095,1025.091079,1025.441463,1025.916908,1026.613152
"(29, 34]",Seawater Density,"1, 2, 3, 5, 6, 7, 8, 9, 10",1162081.000000,1025.724395,   0.554777,1023.551353,1025.405210,1025.806837,1026.204270,1026.706044
"(34, 39]",Seawater Density,"1, 2, 3, 5, 6, 7, 8, 9, 10",604291.000000,1025.789902,   0.481487,1023.794384,1025.519078,1025.885094,1026.174414,1026.712827
"(39, 44]",Seawater Density,"1, 2, 3, 5, 6, 7, 8, 9, 10",672502.000000,1025.846898,   0.432627,1024.078977,1025.617714,1025.909684,1026.188779,1026.992428
"(44, 49]",Seawater Density,"1, 2, 3, 5, 6, 7, 8, 9, 10",567449.000000,1025.894216,   0.461829,1024.095723,1025.648182,1025.980490,1026.258893,1026.999516
"(49, 54]",Seawater Density,"1, 2, 3, 5, 6, 7, 8, 9, 10",505450.000000,1025.994916,   0.421184,1024.125300,1025.759275,1026.091677,1026.322333,1026.946325
"(54, 59]",Seawater Density,"1, 2, 3, 5, 6, 7, 8, 9, 10",485727.000000,1026.069423,   0.398844,1024.249145,1025.823884,1026.167497,1026.370036,1026.927513
"(59, 64]",Seawater Density,"1, 2, 3, 5, 6, 7, 8, 9, 10",549488.000000,1026.101098,   0.390455,1024.375855,1025.854852,1026.188501,1026.390342,1026.965095
"(64, 69]",Seawater Density,"1, 2, 3, 5, 6, 7, 8, 9, 10",1983460.000000,1026.209607,   0.381514,1024.615158,1026.001278,1026.256777,1026.478669,1027.055633
"(69, 74]",Seawater Density,"1, 2, 3, 5, 6, 7, 8, 9, 10",1076465.000000,1026.356065,   0.297524,1024.847224,1026.236609,1026.409085,1026.521647,1027.061820
"(74, 79]",Seawater Density,"1, 2, 3, 5, 6, 7, 8, 9, 10",235688.000000,1026.175741,   0.306419,1025.611922,1025.885996,1026.182461,1026.481163,1026.742353
"(19, 24]",Seawater Temperature,"1, 2, 3, 5, 6, 7, 8, 9, 10",   2.000000,  13.504650,   0.362534,  13.248300,  13.376475,  13.504650,  13.632825,  13.761000
"(24, 29]",Seawater Temperature,"1, 2, 3, 5, 6, 7, 8, 9, 10",1852606.000000,  13.589454,   4.899276,   3.960800,   9.457125,  13.174000,  18.004100,  23.728600
"(29, 34]",Seawater Temperature,"1, 2, 3, 5, 6, 7, 8, 9, 10",1160858.000000,  10.476381,   4.873005,   3.953000,   6.383200,   9.044800,  13.090800,  23.964800
"(34, 39]",Seawater Temperature,"1, 2, 3, 5, 6, 7, 8, 9, 10",604748.000000,  10.953208,   4.465068,   3.963000,   7.109300,   9.950900,  14.038500,  23.687600
"(39, 44]",Seawater Temperature,"1, 2, 3, 5, 6, 7, 8, 9, 10",672230.000000,  10.764119,   4.122175,   3.659600,   7.642600,   9.698800,  13.578400,  23.601300
"(44, 49]",Seawater Temperature,"1, 2, 3, 5, 6, 7, 8, 9, 10",567164.000000,  10.825865,   4.172614,   3.658900,   7.335075,  10.106200,  13.902300,  22.669700
"(49, 54]",Seawater Temperature,"1, 2, 3, 5, 6, 7, 8, 9, 10",505629.000000,  10.726396,   3.947947,   3.870000,   7.307500,  10.426400,  13.549500,  22.036200
"(54, 59]",Seawater Temperature,"1, 2, 3, 5, 6, 7, 8, 9, 10",485772.000000,  10.736074,   3.908550,   3.966900,   7.251400,  10.718150,  13.556325,  21.520700
"(59, 64]",Seawater Temperature,"1, 2, 3, 5, 6, 7, 8, 9, 10",548795.000000,  11.475723,   4.014638,   4.268500,   7.993300,  11.528100,  14.469700,  21.426900
"(64, 69]",Seawater Temperature,"1, 2, 3, 5, 6, 7, 8, 9, 10",1983340.000000,  11.841426,   3.272791,   4.314600,   9.550700,  12.271100,  14.106500,  21.184500
"(69, 74]",Seawater Temperature,"1, 2, 3, 5, 6, 7, 8, 9, 10",1076432.000000,   8.927778,   3.213023,   4.356800,   6.023300,   8.033200,  11.854900,  19.894500
"(74, 79]",Seawater Temperature,"1, 2, 3, 5, 6, 7, 8, 9, 10",234980.000000,   9.504325,   2.966862,   4.356800,   7.064775,   9.176600,  12.057500,  15.405200
