deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2019-06-24T18:54:36,recovered_host,wavss_a_dcl_mean_directional_recovered,[],0 days 00:17:10,0 days 00:56:47,0,0,[],313,6311,267,0,,,,,no seawater pressure in file,,,"no consistent sampling rate: {3598: '14.87%', 3599: '25.75%', 3600: '25.69%', 3601: '17.86%'}","{'n_unique_rates': 28, 'common_sampling_rates': {'3598': '14.87%', '3599': '25.75%', '3600': '25.69%', '3601': '17.86%'}}",[],[],"[['2015-05-18T04:23:08', '2015-05-22T18:28:56'], ['2015-06-06T14:23:11', '2015-06-10T15:27:05'], ['2015-06-10T23:23:11', '2015-07-21T01:23:10']]",3,48,pass,5,"{'99': 2, '25': 2, '0': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0001_GS01SUMO-SBD12-05-WAVSSA000-recovered_host-wavss_a_dcl_mean_directional_recovered_20150218T212310.982000-20151227T102313.263000
deployment0001,2019-06-24T18:54:36,recovered_host,wavss_a_dcl_motion_recovered,['telemetered'],0 days 00:17:34,0 days 00:56:23,0,0,[],313,6311,267,0,,,,,no seawater pressure in file,,,"no consistent sampling rate: {3598: '14.94%', 3599: '25.71%', 3600: '25.72%', 3601: '17.78%'}","{'n_unique_rates': 28, 'common_sampling_rates': {'3598': '14.94%', '3599': '25.71%', '3600': '25.72%', '3601': '17.78%'}}",[],[],"[['2015-05-18T04:23:32', '2015-05-22T18:29:20'], ['2015-06-06T14:23:35', '2015-06-10T15:27:29'], ['2015-06-10T23:23:35', '2015-07-21T01:23:34']]",3,48,pass,5,"{'50': 3, '25': 2}",no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0001_GS01SUMO-SBD12-05-WAVSSA000-recovered_host-wavss_a_dcl_motion_recovered_20150218T212334.901000-20151227T102337.189000
deployment0001,2019-06-24T18:54:36,recovered_host,wavss_a_dcl_non_directional_recovered,['telemetered'],0 days 00:17:04,0 days 00:56:53,0,0,[],313,6310,267,0,,,,,no seawater pressure in file,,,"no consistent sampling rate: {3599: '25.98%', 3600: '26.33%', 3601: '23.33%'}","{'n_unique_rates': 28, 'common_sampling_rates': {'3599': '25.98%', '3600': '26.33%', '3601': '23.33%'}}",[],[],"[['2015-05-18T04:23:02', '2015-05-22T18:28:50'], ['2015-06-06T14:23:05', '2015-06-10T15:27:00'], ['2015-06-10T23:23:05', '2015-07-21T01:23:04']]",3,48,pass,1,{'99': 1},no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0001_GS01SUMO-SBD12-05-WAVSSA000-recovered_host-wavss_a_dcl_non_directional_recovered_20150218T212304.702000-20151227T102307.034000
deployment0001,2019-06-24T18:54:36,recovered_host,wavss_a_dcl_statistics_recovered,['telemetered'],0 days 00:17:03,0 days 00:56:55,0,0,[],313,6310,267,0,,,,,no seawater pressure in file,,,"no consistent sampling rate: {3599: '25.92%', 3600: '26.34%', 3601: '23.28%'}","{'n_unique_rates': 28, 'common_sampling_rates': {'3599': '25.92%', '3600': '26.34%', '3601': '23.28%'}}",[],[],"[['2015-05-18T04:23:01', '2015-05-22T18:28:49'], ['2015-06-06T14:23:04', '2015-06-10T15:26:58'], ['2015-06-10T23:23:04', '2015-07-21T01:23:03']]",3,48,pass,12,{'99': 12},{'99': 12},pass,pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0001_GS01SUMO-SBD12-05-WAVSSA000-recovered_host-wavss_a_dcl_statistics_recovered_20150218T212303.354000-20151227T102305.686000
deployment0002,2019-06-24T18:54:36,recovered_host,wavss_a_dcl_non_directional_recovered,['telemetered'],0 days 00:47:39,0 days 00:50:19,0,0,[9.7905],365,8707,365,0,,,,,no seawater pressure in file,,,"no consistent sampling rate: {3598: '18.48%', 3599: '19.02%', 3600: '23.36%'}","{'n_unique_rates': 49, 'common_sampling_rates': {'3598': '18.48%', '3599': '19.02%', '3600': '23.36%'}}",[],[],[],0,0,pass,1,{'99': 1},no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0002_GS01SUMO-SBD12-05-WAVSSA000-recovered_host-wavss_a_dcl_non_directional_recovered_20151214T210739.140000-20161212T070741.565000
deployment0002,2019-06-24T18:54:36,recovered_host,wavss_a_dcl_statistics_recovered,['telemetered'],0 days 00:47:37,0 days 00:50:20,0,0,[9.7905],365,8707,365,0,,,,,no seawater pressure in file,,,"no consistent sampling rate: {3598: '18.49%', 3599: '18.86%', 3600: '23.46%'}","{'n_unique_rates': 49, 'common_sampling_rates': {'3598': '18.49%', '3599': '18.86%', '3600': '23.46%'}}",[],[],[],0,0,pass,12,{'99': 12},{'99': 12},pass,fail: data found in another stream (gaps: [1] days: [1]),"['obs', 'time', 'lat', 'lon']",pass,[],deployment0002_GS01SUMO-SBD12-05-WAVSSA000-recovered_host-wavss_a_dcl_statistics_recovered_20151214T210737.792000-20161212T070740.217000
