deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2018-12-12T19:31:46,telemetered,pco2w_abc_dcl_instrument,[],0 days 01:50:31,89 days 11:54:28,0,89,[],148,615,57,133.5,,,,,no seawater pressure in file,,,"no consistent sampling rate: {7198: '14.01%', 7199: '29.97%', 7200: '26.87%', 7201: '15.64%'}","{'n_unique_rates': 20, 'common_sampling_rates': {'7198': '14.01%', '7199': '29.97%', '7200': '26.87%', '7201': '15.64%'}}",[],"['absorbance_blank_434', 'absorbance_blank_620']","[['2014-01-10T16:05:32', '2014-01-13T20:05:31'], ['2014-01-15T12:05:32', '2014-01-16T20:05:33']]",2,4,pass,2,{'99': 2},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0001_CP01CNSM-MFD35-05-PCO2WB000-telemetered-pco2w_abc_dcl_instrument_20131121T200531.897000-20140118T120532.509000
deployment0001,2018-12-12T19:31:57,telemetered,pco2w_abc_dcl_instrument_blank,[],8 days 13:51:21,91 days 21:53:40,8,91,[],148,4,4,133.5,,,,,no seawater pressure in file,,,"no consistent sampling rate: {1216798: '33.33%', 1245599: '33.33%', 1576801: '33.33%'}","{'n_unique_rates': 3, 'common_sampling_rates': {'1216798': '33.33%', '1245599': '33.33%', '1576801': '33.33%'}}",[],[],"[['2013-11-30T08:06:21', '2013-12-14T18:06:21'], ['2013-12-14T18:06:21', '2013-12-28T20:06:19'], ['2013-12-28T20:06:19', '2014-01-16T02:06:20']]",3,46,pass,1,{'99': 1},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0001_CP01CNSM-MFD35-05-PCO2WB000-telemetered-pco2w_abc_dcl_instrument_blank_20131130T080621.845000-20140116T020620.707000
deployment0003,2018-12-12T19:30:59,recovered_host,pco2w_abc_dcl_instrument_blank_recovered,['telemetered'],6 days 05:31:53,155 days 18:34:13,6,155,[0.3986],170,3,3,135.0,,,,,no seawater pressure in file,,,305996,"{'n_unique_rates': 1, 'common_sampling_rates': {'305996': '100.00%'}}",[],[],"[['2015-05-13T23:05:53', '2015-05-17T12:05:50'], ['2015-05-17T12:05:50', '2015-05-21T01:05:47']]",2,6,pass,1,{'99': 1},{'99': 1},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0003_CP01CNSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_blank_recovered_20150513T230553.229000-20150521T010547.194000
deployment0003,2018-12-12T19:31:11,recovered_host,pco2w_abc_dcl_instrument_recovered,['telemetered'],0 days 00:31:09,154 days 05:35:03,0,154,[0.3986],170,320,16,135.0,,,,,no seawater pressure in file,,,3599,"{'n_unique_rates': 6, 'common_sampling_rates': {'3599': '94.98%'}}",[],"['absorbance_blank_434', 'absorbance_blank_620']",[],0,0,pass,2,{'99': 2},{'99': 2},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0003_CP01CNSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_recovered_20150507T180509.743000-20150522T140457.149000
deployment0005,2018-12-12T19:30:59,recovered_host,pco2w_abc_dcl_instrument_blank_recovered,['telemetered'],0 days 10:11:02,124 days 15:33:39,0,124,"[0.4197, 0.0222]",154,3,3,134.0,,,,,no seawater pressure in file,,,"no consistent sampling rate: {1216778: '50.00%', 1216780: '50.00%'}","{'n_unique_rates': 2, 'common_sampling_rates': {'1216778': '50.00%', '1216780': '50.00%'}}",[],[],"[['2016-05-14T00:01:02', '2016-05-28T02:00:41'], ['2016-05-28T02:00:41', '2016-06-11T04:00:21']]",2,28,pass,1,{'99': 1},{'99': 1},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0005_CP01CNSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_blank_recovered_20160514T000102.866000-20160611T040021.761000
deployment0005,2018-12-12T19:31:11,recovered_host,pco2w_abc_dcl_instrument_recovered,['telemetered'],0 days 12:10:13,142 days 05:33:56,0,142,"[0.4197, 0.0222]",154,117,11,134.0,,,,,no seawater pressure in file,,,7199,"{'n_unique_rates': 5, 'common_sampling_rates': {'7199': '89.66%'}}",[],"['absorbance_blank_434', 'absorbance_blank_620']",[],0,0,pass,2,{'99': 2},{'99': 2},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0005_CP01CNSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_recovered_20160514T020013.021000-20160524T140004.529000
deployment0007,2018-12-12T19:30:59,recovered_host,pco2w_abc_dcl_instrument_blank_recovered,['telemetered'],0 days 07:36:59,43 days 07:32:24,0,43,"[0.3511, 0.0476, 0.0688]",146,235,90,134.0,,,,,no seawater pressure in file,,,32399,"{'n_unique_rates': 3, 'common_sampling_rates': {'32399': '94.87%'}}",[],[],"[['2017-08-16T10:00:44', '2017-08-30T16:00:41']]",1,14,pass,1,{'99': 1},{'99': 1},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0007_CP01CNSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_blank_recovered_20170609T220059.027000-20170919T130036.829000
deployment0007,2018-12-12T19:31:11,recovered_host,pco2w_abc_dcl_instrument_recovered,['telemetered'],0 days 08:36:10,43 days 02:33:12,0,43,"[0.3511, 0.0476, 0.0688]",146,1872,90,134.0,,,,,no seawater pressure in file,,,3599,"{'n_unique_rates': 5, 'common_sampling_rates': {'3599': '73.22%', '3600': '14.16%', '7199': '11.17%'}}",[],"['absorbance_blank_434', 'absorbance_blank_620']","[['2017-08-16T14:59:55', '2017-08-30T16:59:52']]",1,14,pass,2,{'99': 2},{'99': 2},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0007_CP01CNSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_recovered_20170609T230010.347000-20170919T175948.044000
deployment0008,2018-12-12T19:30:59,recovered_host,pco2w_abc_dcl_instrument_blank_recovered,['telemetered'],0 days 03:45:58,98 days 22:36:56,0,98,"[0.8169, 0.9623, 0.9798, 0.9389]",152,140,53,134.0,,,,,no seawater pressure in file,,,32399,"{'n_unique_rates': 1, 'common_sampling_rates': {'32399': '100.00%'}}",[],[],[],0,0,pass,1,{'99': 1},{'99': 1},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0008_CP01CNSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_blank_recovered_20171029T180058.185000-20171220T210004.481000
deployment0008,2018-12-12T19:31:11,recovered_host,pco2w_abc_dcl_instrument_recovered,['telemetered'],0 days 04:45:09,98 days 21:37:45,0,98,"[0.8169, 0.9623, 0.9798, 0.9389]",152,1104,53,134.0,,,,,no seawater pressure in file,,,3599,"{'n_unique_rates': 7, 'common_sampling_rates': {'3599': '83.23%', '7199': '12.42%'}}",[],"['absorbance_blank_434', 'absorbance_blank_620']",[],0,0,pass,2,{'99': 2},{'99': 2},pass,fail: data found in another stream (gaps: [1] days: [1]),"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0008_CP01CNSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_recovered_20171029T190009.302000-20171220T215915.722000
