common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,n_nans,n_fillvalues,n_grange,define_stdev,n_outliers,n_stats,mean,min,max,stdev
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Air Temperature,['ºC'],2013-11-21T18:15:18,2018-03-29T19:36:30,[-9999999.0],"[-50.0, 50.0]",1329082,0,0,0,10,0,1329082,12.3532,-10.807,27.402,7.4093
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Barometric Pressure,['Pa'],2013-11-21T18:15:18,2018-03-29T19:36:30,[-9999999.0],"[87000.0, 108330.0]",1329082,0,0,0,10,2,1327371,101645.4964,96137.0,104466.0,861.4745
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Downwelling Longwave Irradiance,['W m-2'],2013-11-21T18:15:18,2018-03-29T19:36:30,[-9999999.0],"[200.0, 500.0]",1329082,63,0,0,10,0,1329017,332.6436,205.0,448.2,46.6825
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Downwelling Shortwave Irradiance,['W m-2'],2013-11-21T18:15:18,2018-03-29T19:36:30,[-9999999.0],"[0.0, 1000.0]",1329082,0,0,0,10,0,1241819,151.3584,0.0,1000.0,241.5752
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Latent Heat Flux,['W m-2'],2013-11-22T04:43:13,2018-03-29T19:36:30,[-9999999.0],"[None, None]",1329082,14756,25093,no global ranges,10,0,1289233,91.6498,-254.8833,718.0592,98.4975
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Mean Wind Velocity - Eastward Relative to True North,['m s-1'],2013-11-21T18:15:18,2018-03-29T19:36:30,[-9999999.0],"[None, None]",1329082,65,0,no global ranges,10,0,1329017,1.603,-21.7105,19.8624,5.3325
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Mean Wind Velocity - Eastward relative to Magnetic North,['m s-1'],2013-11-21T18:15:18,2018-03-29T19:36:30,[-9999999.0],"[-33.0, 33.0]",1329082,65,0,0,10,0,1329017,1.351,-22.4,19.34,5.3584
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Mean Wind Velocity - Northward Relative to True North,['m s-1'],2013-11-21T18:15:18,2018-03-29T19:36:30,[-9999999.0],"[None, None]",1329082,65,0,no global ranges,10,0,1329017,-0.8195,-22.7581,20.1566,4.9707
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Mean Wind Velocity - Northward relative to Magnetic North,['m s-1'],2013-11-21T18:15:18,2018-03-29T19:36:30,[-9999999.0],"[-33.0, 33.0]",1329082,65,0,0,10,0,1329017,-1.1903,-23.36,19.41,4.9426
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Net Heat Flux,['W m-2'],2013-11-22T04:43:13,2018-03-29T19:36:30,[-9999999.0],"[None, None]",1329082,14756,25093,no global ranges,10,8,1289225,51.4046,-1274.3185,2859.8189,305.2173
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Net Longwave Radiation,['W m-2'],2013-11-22T04:43:13,2018-03-29T19:36:30,[-9999999.0],"[None, None]",1329082,14756,25093,no global ranges,10,0,1289233,55.2127,-42.9257,351.3492,37.5879
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Net Shortwave Irradiance,['W m-2'],2013-11-21T18:15:18,2018-03-29T19:36:30,[-9999999.0],"[0.0, 500.0]",1329082,0,0,0,10,0,1108407,76.7377,0.0,499.9995,124.8402
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Precipitation,['mm'],2013-11-27T16:03:01,2018-03-29T19:36:30,[-9999999.0],"[0.0, 50.0]",1329082,0,0,0,10,0,1255097,22.7605,0.0,50.0,13.2654
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Relative Humidity,['%'],2013-11-21T18:15:18,2018-03-29T19:36:30,[-9999999.0],"[0.0, 100.0]",1329082,0,0,0,10,0,1323845,77.607,30.625,99.994,13.7001
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Relative Wind Direction,['degrees'],2013-11-21T18:15:18,2018-03-29T19:36:30,[-9999999.0],"[0.0, 360.0]",1329082,65,25093,0,10,0,1303924,152.2169,0.0002,359.9994,95.6046
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Relative Wind Speed,['m s-1'],2013-11-21T18:15:18,2018-03-29T19:36:30,[-9999999.0],"[-33.0, 33.0]",1329082,65,25093,0,10,0,1303924,6.7685,0.0141,23.8528,3.1917
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Sea Surface Conductivity,['S m-1'],2013-11-21T18:15:18,2018-03-29T19:36:30,[-9999999.0],"[0.0, 6.0]",1329082,0,0,0,10,0,1329082,4.1709,2.9325,5.7734,0.6195
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Sea Surface Practical Salinity,['1'],2013-11-21T18:15:18,2018-03-29T19:36:30,[-9999999.0],"[0.0, 42.0]",1329082,0,0,0,10,0,1329082,33.9111,28.0391,36.251,0.8641
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Sea Surface Temperature,['ºC'],2013-11-21T18:15:18,2018-03-29T19:36:30,[-9999999.0],"[-2.0, 40.0]",1329082,0,0,0,10,0,1329082,14.8025,5.24,28.111,5.8463
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Sensible Heat Flux,['W m-2'],2013-11-22T04:43:13,2018-03-29T19:36:30,[-9999999.0],"[None, None]",1329082,14756,25093,no global ranges,10,0,1289233,35.281,-179.703,686.7199,65.1512
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Specific Humidity,['g kg-1'],2013-11-21T18:15:18,2018-03-29T19:36:30,[-9999999.0],"[0.0, 47.0]",1329082,0,0,0,10,0,1327373,7.8285,1.3328,19.9769,4.2436
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Surface Current Direction,['degrees'],2013-11-21T18:15:18,2018-03-29T19:36:30,[-9999999.0],"[0.0, 360.0]",1329082,0,25093,0,10,0,1303989,204.9652,0.0004,359.9991,94.7655
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 6, 7, 8]",Surface Current Speed,['m s-1'],2013-11-21T18:15:18,2018-03-29T19:36:30,[-9999999.0],"[-3.0, 3.0]",1329082,0,25093,0,10,0,1303989,0.2045,0.0001,1.0304,0.1241
