deployment,preferred_method,stream,variable,units,fill_value,n_all,n_outliers,n_nans,n_fillvalues,n_stats,percent_valid_data,mean,min,max,stdev
deployment0002,recovered_host,dosta_abcdjm_ctdbp_p_dcl_instrument_recovered,dosta_analog_tc_oxygen,µmol L-1,-9999999.0,5248,,0,5248,0,0.0,,,,
deployment0003,recovered_host,dosta_abcdjm_ctdbp_p_dcl_instrument_recovered,dosta_analog_tc_oxygen,µmol L-1,-9999999.0,4812,,0,4812,0,0.0,,,,
deployment0004,telemetered,dosta_abcdjm_ctdbp_p_dcl_instrument,dosta_analog_tc_oxygen,µmol L-1,-9999999.0,1613,,0,1613,0,0.0,,,,
