deployment,preferred_method_stream,comparison_method_stream,long_name,preferred_name,preferred_units,unit_comparison_test,preferred_n,preferred_n_nan,missing_data,n_comparison,min_abs_diff,max_abs_diff,n_diff_greater_zero,percent_diff_greater_zero
deployment0002,recovered_host-pco2a_a_dcl_instrument_air_recovered,telemetered-pco2a_a_dcl_instrument_air,CO2 Mole Fraction in Atmosphere,measured_air_co2,ppm,pass,83220,0,"{'missing_data_gaps': [['2016-09-14T18:48:01', '2016-09-23T23:47:45']], 'n_missing': [2215], 'n_missing_total': 2215, 'n_missing_days_total': 10}",93855,0.0,0.6699829102,0.0,0.0
deployment0002,recovered_host-pco2a_a_dcl_instrument_air_recovered,telemetered-pco2a_a_dcl_instrument_air,pCO2 Atmosphere,partial_pressure_co2_atm,µatm,pass,83220,0,"{'missing_data_gaps': [['2016-09-14T18:48:01', '2016-09-23T23:47:45']], 'n_missing': [2215], 'n_missing_total': 2215, 'n_missing_days_total': 10}",93855,0.0,1.1447693067,4.0,0.0
deployment0002,recovered_host-pco2a_a_dcl_instrument_air_recovered,telemetered-pco2a_a_dcl_instrument_air,CO2 Flux from Ocean to Atmosphere,pco2_co2flux,mol m-2 s-1,pass,83220,83220,No valid data to compare,0,,,,
deployment0002,recovered_host-pco2a_a_dcl_instrument_water_recovered,telemetered-pco2a_a_dcl_instrument_water,CO2 Mole Fraction in Surface Sea Water,measured_water_co2,ppm,pass,83220,0,"{'missing_data_gaps': [['2016-09-14T18:47:55', '2016-09-23T23:47:45']], 'n_missing': [2215], 'n_missing_total': 2215, 'n_missing_days_total': 10}",83217,0.0,0.1100158691,0.0,0.0
deployment0002,recovered_host-pco2a_a_dcl_instrument_water_recovered,telemetered-pco2a_a_dcl_instrument_water,pCO2 Surface Seawater,partial_pressure_co2_ssw,µatm,pass,83220,0,"{'missing_data_gaps': [['2016-09-14T18:47:55', '2016-09-23T23:47:45']], 'n_missing': [2215], 'n_missing_total': 2215, 'n_missing_days_total': 10}",83217,0.0,0.1106587713,0.0,0.0
deployment0002,recovered_host-pco2a_a_dcl_instrument_water_recovered,telemetered-pco2a_a_dcl_instrument_water,CO2 Flux from Ocean to Atmosphere,pco2_co2flux,mol m-2 s-1,pass,83220,83220,No valid data to compare,0,,,,
deployment0003,recovered_host-pco2a_a_dcl_instrument_air_recovered,telemetered-pco2a_a_dcl_instrument_air,CO2 Mole Fraction in Atmosphere,measured_air_co2,ppm,pass,77751,0,no missing data,103037,0.0,4.7699890137,5386.0,5.23
deployment0003,recovered_host-pco2a_a_dcl_instrument_air_recovered,telemetered-pco2a_a_dcl_instrument_air,pCO2 Atmosphere,partial_pressure_co2_atm,µatm,pass,77751,0,no missing data,103037,0.0,4.3586540834,6152.0,5.97
deployment0003,recovered_host-pco2a_a_dcl_instrument_air_recovered,telemetered-pco2a_a_dcl_instrument_air,CO2 Flux from Ocean to Atmosphere,pco2_co2flux,mol m-2 s-1,pass,77751,77751,No valid data to compare,0,,,,
deployment0003,recovered_host-pco2a_a_dcl_instrument_water_recovered,telemetered-pco2a_a_dcl_instrument_water,CO2 Mole Fraction in Surface Sea Water,measured_water_co2,ppm,pass,77751,0,no missing data,78595,0.0,0.1600036621,0.0,0.0
deployment0003,recovered_host-pco2a_a_dcl_instrument_water_recovered,telemetered-pco2a_a_dcl_instrument_water,pCO2 Surface Seawater,partial_pressure_co2_ssw,µatm,pass,77751,0,no missing data,78595,0.0,0.4975018505,0.0,0.0
deployment0003,recovered_host-pco2a_a_dcl_instrument_water_recovered,telemetered-pco2a_a_dcl_instrument_water,CO2 Flux from Ocean to Atmosphere,pco2_co2flux,mol m-2 s-1,pass,77751,77751,No valid data to compare,0,,,,
