deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2019-03-29T01:09:05,telemetered,metbk_hourly,[],0 days 00:30:13,59 days 11:29:39,0,59,[],149,2106,89,-3,,,,,no seawater pressure in file,,,3600,"{'n_unique_rates': 31, 'common_sampling_rates': {'3600': '97.96%'}}",[],"['eastward_velocity', 'northward_velocity', 'met_relwind_speed', 'shortwave_irradiance', 'air_temperature', 'relative_humidity', 'barometric_pressure', 'precipitation', 'longwave_irradiance', 'sea_surface_temperature', 'time']",[],0,0,pass,15,"{'99': 2, '25': 12, '0': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0001_CP01CNSM-SBD12-06-METBKA000-telemetered-metbk_hourly_20131121T184513.191000-20140217T123021.804000
deployment0001,2019-03-29T01:17:09,telemetered,metbk_a_dcl_instrument,[],0 days 00:00:13,59 days 11:55:25,0,59,[],149,125819,89,-3,,,,,no seawater pressure in file,,,64,"{'n_unique_rates': 70, 'common_sampling_rates': {'64': '73.58%'}}",[],"['eastward_velocity', 'northward_velocity']",[],0,0,pass,24,"{'99': 14, '95': 2, '50': 8}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0001_CP01CNSM-SBD12-06-METBKA000-telemetered-metbk_a_dcl_instrument_20131121T181513.191000-20140217T120435.520000
deployment0002,2019-03-29T01:09:05,telemetered,metbk_hourly,[],0 days 00:30:51,0 days 00:27:57,0,0,[0.8397],3,51,3,-3,,,,,no seawater pressure in file,,,3600,"{'n_unique_rates': 2, 'common_sampling_rates': {'3600': '98.00%'}}",[],"['northward_velocity', 'eastward_velocity', 'longwave_irradiance', 'shortwave_irradiance', 'met_relwind_speed', 'air_temperature', 'sea_surface_temperature', 'precipitation', 'barometric_pressure', 'relative_humidity', 'time']",[],0,0,pass,15,"{'99': 2, '75': 12, '0': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0002_CP01CNSM-SBD12-06-METBKA000-telemetered-metbk_hourly_20141213T191751.132000-20141215T203003.813000
deployment0002,2019-03-29T01:17:09,telemetered,metbk_a_dcl_instrument,[],0 days 00:00:51,0 days 00:00:02,0,0,[0.8397],3,3011,3,-3,,,,,no seawater pressure in file,,,64,"{'n_unique_rates': 16, 'common_sampling_rates': {'64': '71.99%'}}",[],"['eastward_velocity', 'northward_velocity']",[],0,0,pass,24,"{'99': 17, '95': 3, '50': 4}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0002_CP01CNSM-SBD12-06-METBKA000-telemetered-metbk_a_dcl_instrument_20141213T184751.132000-20141215T205758.412000
deployment0003,2019-03-29T01:05:02,recovered_host,metbk_a_dcl_instrument_recovered,['telemetered'],0 days 00:00:21,0 days 00:00:17,0,0,"[0.3986, 0.9533]",170,239777,169,-3,,,,,no seawater pressure in file,,,64,"{'n_unique_rates': 67, 'common_sampling_rates': {'64': '69.97%'}}",[],"['eastward_velocity', 'northward_velocity']","[['2015-10-10T06:42:59', '2015-10-12T15:36:14']]",1,2,pass,24,"{'99': 23, '75': 1}",{'99': 23},pass,fail: data found in another stream (gaps: [6] days: [6]),"['obs', 'time', 'lat', 'lon']",pass,[],deployment0003_CP01CNSM-SBD12-06-METBKA000-recovered_host-metbk_a_dcl_instrument_recovered_20150507T173421.313000-20151023T193943.414000
deployment0003,2019-03-29T01:05:02,recovered_host,metbk_hourly,['telemetered'],0 days 00:30:21,0 days 00:09:54,0,0,"[0.3986, 0.9533]",170,4002,169,-3,,,,,no seawater pressure in file,,,3600,"{'n_unique_rates': 55, 'common_sampling_rates': {'3600': '97.88%'}}",[],"['air_temperature', 'precipitation', 'sea_surface_temperature', 'barometric_pressure', 'shortwave_irradiance', 'met_relwind_speed', 'relative_humidity', 'longwave_irradiance', 'eastward_velocity', 'northward_velocity', 'time']","[['2015-10-10T06:31:00', '2015-10-12T16:06:14']]",1,2,pass,15,"{'99': 2, '75': 12, '0': 1}",{'99': 15},pass,pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0003_CP01CNSM-SBD12-06-METBKA000-recovered_host-metbk_hourly_20150507T180421.313000-20151023T193006.378000
deployment0004,2019-03-29T01:05:02,recovered_host,metbk_a_dcl_instrument_recovered,['telemetered'],0 days 00:00:46,0 days 00:00:16,0,0,"[0.8349, 0.0886, 0.985]",165,232357,165,-3,,,,,no seawater pressure in file,,,64,"{'n_unique_rates': 122, 'common_sampling_rates': {'64': '73.67%'}}",[],"['eastward_velocity', 'northward_velocity']",[],0,0,pass,24,"{'99': 19, '95': 2, '75': 1, '0': 2}","{'99': 21, '95': 1}",fail: check ['Surface Current Direction'],fail: data found in another stream (gaps: [6] days: [6]),"['obs', 'time', 'lat', 'lon']",pass,[],deployment0004_CP01CNSM-SBD12-06-METBKA000-recovered_host-metbk_a_dcl_instrument_recovered_20151023T184946.171000-20160404T120244.353000
deployment0004,2019-03-29T01:05:02,recovered_host,metbk_hourly,['telemetered'],0 days 00:30:46,-1 days +23:32:08,0,-1,"[0.8349, 0.0886, 0.985]",165,3911,165,-3,,,,,no seawater pressure in file,,,3600,"{'n_unique_rates': 50, 'common_sampling_rates': {'3600': '97.67%'}}",[],"['barometric_pressure', 'shortwave_irradiance', 'air_temperature', 'relative_humidity', 'sea_surface_temperature', 'met_relwind_speed', 'precipitation', 'longwave_irradiance', 'northward_velocity', 'eastward_velocity', 'time']",[],0,0,pass,15,"{'99': 2, '75': 12, '0': 1}",{'99': 15},pass,pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0004_CP01CNSM-SBD12-06-METBKA000-recovered_host-metbk_hourly_20151023T191946.171000-20160404T123052.723000
deployment0005,2019-03-29T01:05:02,recovered_host,metbk_a_dcl_instrument_recovered,['telemetered'],0 days 00:00:37,0 days 00:00:29,0,0,"[0.4197, 0.9698, 0.0222, 1.0026]",154,220665,154,-3,,,,,no seawater pressure in file,,,64,"{'n_unique_rates': 26, 'common_sampling_rates': {'64': '76.66%'}}",[],"['eastward_velocity', 'northward_velocity']",[],0,0,pass,24,"{'99': 21, '95': 1, '75': 2}",{'99': 23},pass,fail: data found in another stream (gaps: [6] days: [6]),"['obs', 'time', 'lat', 'lon']",pass,[],deployment0005_CP01CNSM-SBD12-06-METBKA000-recovered_host-metbk_a_dcl_instrument_recovered_20160513T135037.601000-20161013T193331.171000
deployment0005,2019-03-29T01:05:02,recovered_host,metbk_hourly,['telemetered'],0 days 00:30:37,0 days 00:03:10,0,0,"[0.4197, 0.9698, 0.0222, 1.0026]",154,3679,154,-3,,,,,no seawater pressure in file,,,3600,"{'n_unique_rates': 41, 'common_sampling_rates': {'3600': '97.93%'}}",[],"['precipitation', 'shortwave_irradiance', 'relative_humidity', 'longwave_irradiance', 'sea_surface_temperature', 'air_temperature', 'barometric_pressure', 'met_relwind_speed', 'northward_velocity', 'eastward_velocity', 'time']",[],0,0,pass,15,"{'99': 2, '75': 12, '0': 1}",{'99': 15},pass,pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0005_CP01CNSM-SBD12-06-METBKA000-recovered_host-metbk_hourly_20160513T142037.601000-20161013T193050.489000
