array,platform,deploymentNumber,deployment,CTD_CruiseName,CTD_CruiseLeg,CTD_cast,CTD_Date,CTD_lat,CTD_lon,alfresco_location_primary,Quick_Look,Cruise_Report,CTD_cast_file,CTDlog,Chla,Nutrients,DIC_TA_pH
Coastal_Pioneer,CP02PMUI,9.0,R00009,Pioneer09,AR-24C,6.0,2017-11-08T14:35:53,40.3665,-70.81366667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-09_AR-24_2017-10-22/,3204-00904_Quick_Look_Cruise_Report_Coastal_Pioneer_9_Leg_3_2017-11-13_Ver_1-00.pdf,missing,Ship Data/Leg 3 (AR24c)/ctd/process/ar24c006.cnv,Ship Data/Water Sampling/Pioneer_9_Leg_3_CTD_sampling_log.xlsx,missing,Ship Data/Water Sampling/Pioneer-9_AR-24C_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP02PMUI,9.0,R00009,Pioneer09,AR-24C,7.0,2017-11-08T15:18:36,40.36516667,-70.84533333,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-09_AR-24_2017-10-22/,3204-00904_Quick_Look_Cruise_Report_Coastal_Pioneer_9_Leg_3_2017-11-13_Ver_1-00.pdf,missing,Ship Data/Leg 3 (AR24c)/ctd/process/ar24c007.cnv,Ship Data/Water Sampling/Pioneer_9_Leg_3_CTD_sampling_log.xlsx,missing,Ship Data/Water Sampling/Pioneer-9_AR-24C_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP02PMUI,9.0,R00009,Pioneer09,AR-24C,9.0,2017-11-09T14:36:49,40.36516667,-70.775,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-09_AR-24_2017-10-22/,3204-00904_Quick_Look_Cruise_Report_Coastal_Pioneer_9_Leg_3_2017-11-13_Ver_1-00.pdf,missing,Ship Data/Leg 3 (AR24c)/ctd/process/ar24c009.cnv,Ship Data/Water Sampling/Pioneer_9_Leg_3_CTD_sampling_log.xlsx,missing,Ship Data/Water Sampling/Pioneer-9_AR-24C_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP02PMUI,9.0,D00009,Pioneer08,AR-18C,4.0,2017-06-17T20:27:01,40.36483333,-70.77433333,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/,3204-00804_Quick_Look_Cruise_Report_Coastal_Pioneer_8_Leg_3_2017-09-13_Ver_1-01.pdf,3204-00805_Cruise_Report_Coastal_Pioneer_8_2017-10-09_Ver_1-00.pdf,Ship Data/Leg 3 (ar18c)/ctd/process/ar18c004.cnv,Ship Data/Water Sampling/Pioneer_8_Leg_3_CTD_sampling_log.xlsx,missing,Ship Data/Water Sampling/Pioneer-8_Nutrient_analysis.xlsx,missing
Coastal_Pioneer,CP02PMUI,9.0,R00009,Pioneer09,AR-24A,17.0,2017-10-25T02:47:34,40.3645,-70.7725,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-09_AR-24_2017-10-22/,3204-00902_Quick_Look_Cruise_Report_Coastal_Pioneer_9_Leg_1_2017-10-25_Ver_1-00.pdf,missing,Ship Data/Leg 1 (AR24a)/ctd/process/ar24017.cnv,Ship Data/Water Sampling/Pioneer_9_Leg_1_CTD_sampling_log.xlsx,Ship Data/Water Sampling/no_samples,Ship Data/Water Sampling/no_samples,Ship Data/Water Sampling/no_samples
Coastal_Pioneer,CP02PMUI,9.0,R00009,Pioneer09,AR-24B,11.0,2017-11-03T11:25:33,40.36583333,-70.77366667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-09_AR-24_2017-10-22/,3204-00903_Quick_Look_Cruise_Report_Coastal_Pioneer_9_Leg_2_2017-11-13_Ver_1-00.pdf,missing,Ship Data/Leg 2 (AR24b)/ctd/process/ar24b011.cnv,Ship Data/Water Sampling/Pioneer_9_Leg_2_CTD_sampling_log.xlsx,missing,Ship Data/Water Sampling/Pioneer-9_AR-24B_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP02PMUI,10.0,D00010,Pioneer09,AR-24C,9.0,2017-11-09T14:36:49,40.36516667,-70.775,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-09_AR-24_2017-10-22/,3204-00904_Quick_Look_Cruise_Report_Coastal_Pioneer_9_Leg_3_2017-11-13_Ver_1-00.pdf,missing,Ship Data/Leg 3 (AR24c)/ctd/process/ar24c009.cnv,Ship Data/Water Sampling/Pioneer_9_Leg_3_CTD_sampling_log.xlsx,missing,Ship Data/Water Sampling/Pioneer-9_AR-24C_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP02PMUI,10.0,R00010,Pioneer10,AR-28B,6.0,2018-04-05T19:28:40,40.36516667,-70.77483333,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-10_AR-28_2018-03-23/,3204-01003_Quick_Look_Cruise_Report_Coastal_Pioneer_10_Leg_2_2018-04-17_Ver_1-00.pdf,3204-01004_Cruise_Report_Coastal_Pioneer_10_2018-09-14_Ver_1-00.pdf,Ship Data/Leg 2 (AR28b)/ctd/process/ar28b006.cnv,Ship Data/Water Sampling/Pioneer-10_CTD_sampling_log_Leg_2.xlsx,missing,Ship Data/Water Sampling/AR-28_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP02PMUI,11.0,D00011,Pioneer10,AR-28B,6.0,2018-04-05T19:28:40,40.36516667,-70.77483333,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-10_AR-28_2018-03-23/,3204-01003_Quick_Look_Cruise_Report_Coastal_Pioneer_10_Leg_2_2018-04-17_Ver_1-00.pdf,3204-01004_Cruise_Report_Coastal_Pioneer_10_2018-09-14_Ver_1-00.pdf,Ship Data/Leg 2 (AR28b)/ctd/process/ar28b006.cnv,Ship Data/Water Sampling/Pioneer-10_CTD_sampling_log_Leg_2.xlsx,missing,Ship Data/Water Sampling/AR-28_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP02PMUO,1.0,D00001,Pioneer01,,6.0,2013-11-23T16:36:53,39.94316667,-70.77483333,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-01_KN-214_2013-11-20/,3204-00023_Pioneer_1_Quick-Look_Cruise_Report_2012-11-19_Ver_1-00.pdf,3204-00022_Coastal_Pioneer_1_Deployment_Cruise_Report_2014-03-06_Ver_1-00.pdf,Ship Data/KN-214_CTD/kn214-006.cnv,Ship Data/Water Sampling/Pioneer-1_KN-214_Sampling_Log.xlsx,Ship Data/Water Sampling/OOIchl.xls,Ship Data/Water Sampling/Pioneer Nutrient Lab sample data 2014.xlsx,Ship Data/Water Sampling/OOI_2013_Nov_DIC and TA data.xlsx
Coastal_Pioneer,CP02PMUO,1.0,R00001,Pioneer01,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-01_KN-214_2013-11-20/,3204-00023_Pioneer_1_Quick-Look_Cruise_Report_2012-11-19_Ver_1-00.pdf,3204-00022_Coastal_Pioneer_1_Deployment_Cruise_Report_2014-03-06_Ver_1-00.pdf,,Ship Data/Water Sampling/Pioneer-1_KN-214_Sampling_Log.xlsx,Ship Data/Water Sampling/OOIchl.xls,Ship Data/Water Sampling/Pioneer Nutrient Lab sample data 2014.xlsx,Ship Data/Water Sampling/OOI_2013_Nov_DIC and TA data.xlsx
Coastal_Pioneer,CP02PMUO,2.0,D00002,Pioneer01,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-01_KN-214_2013-11-20/,3204-00023_Pioneer_1_Quick-Look_Cruise_Report_2012-11-19_Ver_1-00.pdf,3204-00022_Coastal_Pioneer_1_Deployment_Cruise_Report_2014-03-06_Ver_1-00.pdf,,Ship Data/Water Sampling/Pioneer-1_KN-214_Sampling_Log.xlsx,Ship Data/Water Sampling/OOIchl.xls,Ship Data/Water Sampling/Pioneer Nutrient Lab sample data 2014.xlsx,Ship Data/Water Sampling/OOI_2013_Nov_DIC and TA data.xlsx
Coastal_Pioneer,CP02PMUO,2.0,R00002,Pioneer02,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-02_KN-217_2014-04-11/,3204-00202_Quick_Look_Cruise_Report_Pioneer_2_2014-04-28_ver_1-00.pdf,3204-00203_Cruise_Report_Coastal_Pioneer_2_2014-12-01_Ver_1-00.pdf,,Ship Data/Water Sampling/Pioneer2_KN-217_sampling_log-1.xlsx,Ship Data/Water Sampling/CHLs KN-214.xls,Ship Data/Water Sampling/Pioneer II Nutrient Data 2014.xlsx,"Ship Data/Water Sampling/Pioneer II_Spring2014_DIC,TA, pH data.xlsx"
Coastal_Pioneer,CP02PMUO,3.0,D00003,Pioneer02,,4.0,2014-04-14T20:02:46,39.94016667,-70.775,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-02_KN-217_2014-04-11/,3204-00202_Quick_Look_Cruise_Report_Pioneer_2_2014-04-28_ver_1-00.pdf,3204-00203_Cruise_Report_Coastal_Pioneer_2_2014-12-01_Ver_1-00.pdf,Ship Data/ctd/process/kn217004.cnv,Ship Data/Water Sampling/Pioneer2_KN-217_sampling_log-1.xlsx,Ship Data/Water Sampling/CHLs KN-214.xls,Ship Data/Water Sampling/Pioneer II Nutrient Data 2014.xlsx,"Ship Data/Water Sampling/Pioneer II_Spring2014_DIC,TA, pH data.xlsx"
Coastal_Pioneer,CP02PMUO,3.0,D00003,Pioneer02,,9.0,2014-04-17T12:31:31,39.94066667,-70.77383333,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-02_KN-217_2014-04-11/,3204-00202_Quick_Look_Cruise_Report_Pioneer_2_2014-04-28_ver_1-00.pdf,3204-00203_Cruise_Report_Coastal_Pioneer_2_2014-12-01_Ver_1-00.pdf,Ship Data/ctd/process/kn217009.cnv,Ship Data/Water Sampling/Pioneer2_KN-217_sampling_log-1.xlsx,Ship Data/Water Sampling/CHLs KN-214.xls,Ship Data/Water Sampling/Pioneer II Nutrient Data 2014.xlsx,"Ship Data/Water Sampling/Pioneer II_Spring2014_DIC,TA, pH data.xlsx"
Coastal_Pioneer,CP02PMUO,3.0,R00003,Pioneer03_Leg1,,3.0,2014-10-05T14:22:07,39.939,-70.7755,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-03_Leg-1_KN-222_2014-10-03/,3204-00302_Quick_Look_Cruise_Report_Coastal_Pioneer_3_Leg_1_2015-01-29_Ver_1-00.pdf,3204-00303_Cruise_Report_Coastal_Pioneer_3_Leg_1_2015-04-28_Ver_1-00.pdf,Ship Data/ctd/process/kn222003.cnv,Ship Data/Water Sampling/Pioneer3_KN-222_Sampling_Log.xlsx,Ship Data/Water Sampling/Pioneer-3_KN-222_chlorophyll_analysis.xlsx,missing,missing
Coastal_Pioneer,CP02PMUO,3.0,R00003,Pioneer03_Leg1,,13.0,2014-10-08T17:57:15,39.94416667,-70.76516667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-03_Leg-1_KN-222_2014-10-03/,3204-00302_Quick_Look_Cruise_Report_Coastal_Pioneer_3_Leg_1_2015-01-29_Ver_1-00.pdf,3204-00303_Cruise_Report_Coastal_Pioneer_3_Leg_1_2015-04-28_Ver_1-00.pdf,Ship Data/ctd/process/kn222013.cnv,Ship Data/Water Sampling/Pioneer3_KN-222_Sampling_Log.xlsx,Ship Data/Water Sampling/Pioneer-3_KN-222_chlorophyll_analysis.xlsx,missing,missing
Coastal_Pioneer,CP02PMUO,4.0,R00004,Pioneer04,AT-27B,7.0,2015-05-12T13:28:42,39.93983333,-70.77416667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-04_AT-27_2015-04-28/,3204-00402_Quick_Look_Cruise_Report_Coastal_Pioneer_4_2015-05-14_Ver_1-00.pdf,missing,Ship Data/Leg 2 (at27b)/ctd/process/at27b007.cnv,Ship Data/Water Sampling/Pioneer-4_AT-27B_Sampling_Log.xlsx,Ship Data/Water Sampling/Pioneer-4_AT-27B_chlorophyll_analysis.xlsx,Ship Data/Water Sampling/Pioneer-4_AT-27B_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP02PMUO,4.0,D00004,Pioneer03_Leg1,,3.0,2014-10-05T14:22:07,39.939,-70.7755,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-03_Leg-1_KN-222_2014-10-03/,3204-00302_Quick_Look_Cruise_Report_Coastal_Pioneer_3_Leg_1_2015-01-29_Ver_1-00.pdf,3204-00303_Cruise_Report_Coastal_Pioneer_3_Leg_1_2015-04-28_Ver_1-00.pdf,Ship Data/ctd/process/kn222003.cnv,Ship Data/Water Sampling/Pioneer3_KN-222_Sampling_Log.xlsx,Ship Data/Water Sampling/Pioneer-3_KN-222_chlorophyll_analysis.xlsx,missing,missing
Coastal_Pioneer,CP02PMUO,4.0,D00004,Pioneer03_Leg1,,13.0,2014-10-08T17:57:15,39.94416667,-70.76516667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-03_Leg-1_KN-222_2014-10-03/,3204-00302_Quick_Look_Cruise_Report_Coastal_Pioneer_3_Leg_1_2015-01-29_Ver_1-00.pdf,3204-00303_Cruise_Report_Coastal_Pioneer_3_Leg_1_2015-04-28_Ver_1-00.pdf,Ship Data/ctd/process/kn222013.cnv,Ship Data/Water Sampling/Pioneer3_KN-222_Sampling_Log.xlsx,Ship Data/Water Sampling/Pioneer-3_KN-222_chlorophyll_analysis.xlsx,missing,missing
Coastal_Pioneer,CP02PMUO,4.0,R00004,Pioneer04,AT-27A,3.0,2015-04-30T12:14:50,39.94,-70.775,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-04_AT-27_2015-04-28/,3204-00402_Quick_Look_Cruise_Report_Coastal_Pioneer_4_2015-05-14_Ver_1-00.pdf,missing,Ship Data/Leg 1 (at27a)/ctd/process/at27a_003.cnv,Ship Data/Water Sampling/Pioneer-4_AT-27A_Sampling_Log.xlsx,Ship Data/Water Sampling/Pioneer-4_AT-27A_chlorophyll_analysis.xlsx,Ship Data/Water Sampling/Pioneer-4_AT-27A_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP02PMUO,5.0,D00005,Pioneer04,AT-27B,7.0,2015-05-12T13:28:42,39.93983333,-70.77416667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-04_AT-27_2015-04-28/,3204-00402_Quick_Look_Cruise_Report_Coastal_Pioneer_4_2015-05-14_Ver_1-00.pdf,missing,Ship Data/Leg 2 (at27b)/ctd/process/at27b007.cnv,Ship Data/Water Sampling/Pioneer-4_AT-27B_Sampling_Log.xlsx,Ship Data/Water Sampling/Pioneer-4_AT-27B_chlorophyll_analysis.xlsx,Ship Data/Water Sampling/Pioneer-4_AT-27B_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP02PMUO,5.0,R00005,Pioneer05,AT-31C,6.0,2015-10-29T16:06:12,39.94016667,-70.76833333,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-05_AT-31_2015-10-11/,3204-00502_Quick_Look_Cruise_Report_Coastal_Pioneer_5_2016-01-22_Ver_1-00.pdf,missing,Ship Data/Leg 3 (at31c)/ctd/process/at31c_006.cnv,Ship Data/Water Sampling/PIONEER-5_AT-31C_CTD_sampling_logs.xlsx,Ship Data/Water Sampling/no_samples,Ship Data/Water Sampling/no_samples,Ship Data/Water Sampling/no_samples
Coastal_Pioneer,CP02PMUO,5.0,D00005,Pioneer04,AT-27A,3.0,2015-04-30T12:14:50,39.94,-70.775,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-04_AT-27_2015-04-28/,3204-00402_Quick_Look_Cruise_Report_Coastal_Pioneer_4_2015-05-14_Ver_1-00.pdf,missing,Ship Data/Leg 1 (at27a)/ctd/process/at27a_003.cnv,Ship Data/Water Sampling/Pioneer-4_AT-27A_Sampling_Log.xlsx,Ship Data/Water Sampling/Pioneer-4_AT-27A_chlorophyll_analysis.xlsx,Ship Data/Water Sampling/Pioneer-4_AT-27A_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP02PMUO,5.0,R00005,Pioneer05,AT-31A,3.0,2015-10-13T15:06:12,39.94016667,-70.77466667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-05_AT-31_2015-10-11/,3204-00502_Quick_Look_Cruise_Report_Coastal_Pioneer_5_2016-01-22_Ver_1-00.pdf,missing,Ship Data/Leg 1 (at31a)/ctd/process/at31003.cnv,Ship Data/Water Sampling/PIONEER-5_AT-31A_CTD_sampling_logs v2.xlsx,Ship Data/Water Sampling/Pioneer-5_AT-31A_chlorophyll_analysis.xlsx,Ship Data/Water Sampling/Pioneer-5_AT-31A_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP02PMUO,6.0,D00006,Pioneer05,AT-31C,6.0,2015-10-29T16:06:12,39.94016667,-70.76833333,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-05_AT-31_2015-10-11/,3204-00502_Quick_Look_Cruise_Report_Coastal_Pioneer_5_2016-01-22_Ver_1-00.pdf,missing,Ship Data/Leg 3 (at31c)/ctd/process/at31c_006.cnv,Ship Data/Water Sampling/PIONEER-5_AT-31C_CTD_sampling_logs.xlsx,Ship Data/Water Sampling/no_samples,Ship Data/Water Sampling/no_samples,Ship Data/Water Sampling/no_samples
Coastal_Pioneer,CP02PMUO,6.0,R00006,Pioneer06,AR-04B,1.0,2016-05-18T16:17:57,39.94,-70.775,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-06_AR-04_2016-05-12/,3204-00602_Quick_Look_Cruise_Report_Coastal_Pioneer_6_2016-06-21_Ver_1-00.pdf,missing,Ship Data/Leg 2 (ar04b)/ctd/process/ar04b001.cnv,Ship Data/Water Sampling/CTD_sampling_log-AR-04B.xlsx,Ship Data/Water Sampling/Pioneer-6_AR-04B_chlorophyll_analysis.xlsx,Ship Data/Water Sampling/Pioneer-6_AR-04B_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP02PMUO,6.0,D00006,Pioneer05,AT-31A,3.0,2015-10-13T15:06:12,39.94016667,-70.77466667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-05_AT-31_2015-10-11/,3204-00502_Quick_Look_Cruise_Report_Coastal_Pioneer_5_2016-01-22_Ver_1-00.pdf,missing,Ship Data/Leg 1 (at31a)/ctd/process/at31003.cnv,Ship Data/Water Sampling/PIONEER-5_AT-31A_CTD_sampling_logs v2.xlsx,Ship Data/Water Sampling/Pioneer-5_AT-31A_chlorophyll_analysis.xlsx,Ship Data/Water Sampling/Pioneer-5_AT-31A_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP02PMUO,7.0,D00007,Pioneer06,AR-04B,1.0,2016-05-18T16:17:57,39.94,-70.775,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-06_AR-04_2016-05-12/,3204-00602_Quick_Look_Cruise_Report_Coastal_Pioneer_6_2016-06-21_Ver_1-00.pdf,missing,Ship Data/Leg 2 (ar04b)/ctd/process/ar04b001.cnv,Ship Data/Water Sampling/CTD_sampling_log-AR-04B.xlsx,Ship Data/Water Sampling/Pioneer-6_AR-04B_chlorophyll_analysis.xlsx,Ship Data/Water Sampling/Pioneer-6_AR-04B_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP02PMUO,7.0,D00007,Pioneer06,AR-04B,6.0,2016-05-22T12:06:53,39.923,-70.80416667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-06_AR-04_2016-05-12/,3204-00602_Quick_Look_Cruise_Report_Coastal_Pioneer_6_2016-06-21_Ver_1-00.pdf,missing,Ship Data/Leg 2 (ar04b)/ctd/process/ar04b006.cnv,Ship Data/Water Sampling/CTD_sampling_log-AR-04B.xlsx,Ship Data/Water Sampling/Pioneer-6_AR-04B_chlorophyll_analysis.xlsx,Ship Data/Water Sampling/Pioneer-6_AR-04B_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP02PMUO,7.0,D00007,Pioneer06,AR-04C,5.0,2016-05-29T13:10:21,39.94116667,-70.77216667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-06_AR-04_2016-05-12/,3204-00602_Quick_Look_Cruise_Report_Coastal_Pioneer_6_2016-06-21_Ver_1-00.pdf,missing,Ship Data/Leg 3 (ar04c)/ctd/process/ar04-c005.cnv,Ship Data/Water Sampling/CTD_sampling_log-AR-04C.xlsx,Ship Data/Water Sampling/Pioneer-6_AR-04C_chlorophyll_analysis.xlsx,Ship Data/Water Sampling/Pioneer-6_AR-04C_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP02PMUO,7.0,R00007,Pioneer07,AR-08A,4.0,2016-09-29T14:47:52,39.93916667,-70.77866667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/,3204-00702_Quick_Look_Cruise_Report_Coastal Pioneer_7_Leg_1_2017-01-26_Ver_1-00.pdf,3204-00703_Cruise_Report_Coastal_Pioneer_7_Leg_1_2017-01-26_Ver_1-00.pdf,Ship Data/Leg 1 (ar08a)/ctd/process/ar08a004.cnv,Ship Data/Water Sampling/CTD_sampling_log_Pioneer_7_AR08A.xlsx,missing,missing,missing
Coastal_Pioneer,CP02PMUO,7.0,R00007,Pioneer07,AR-08A,20.0,2016-10-01T21:13:59,39.93966667,-70.77516667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/,3204-00702_Quick_Look_Cruise_Report_Coastal Pioneer_7_Leg_1_2017-01-26_Ver_1-00.pdf,3204-00703_Cruise_Report_Coastal_Pioneer_7_Leg_1_2017-01-26_Ver_1-00.pdf,Ship Data/Leg 1 (ar08a)/ctd/process/ar08a020.cnv,Ship Data/Water Sampling/CTD_sampling_log_Pioneer_7_AR08A.xlsx,missing,missing,missing
Coastal_Pioneer,CP02PMUO,8.0,D00008,Pioneer07,AR-08A,20.0,2016-10-01T21:13:59,39.93966667,-70.77516667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/,3204-00702_Quick_Look_Cruise_Report_Coastal Pioneer_7_Leg_1_2017-01-26_Ver_1-00.pdf,3204-00703_Cruise_Report_Coastal_Pioneer_7_Leg_1_2017-01-26_Ver_1-00.pdf,Ship Data/Leg 1 (ar08a)/ctd/process/ar08a020.cnv,Ship Data/Water Sampling/CTD_sampling_log_Pioneer_7_AR08A.xlsx,missing,missing,missing
Coastal_Pioneer,CP02PMUO,8.0,D00008,Pioneer07,AR-08B,9.0,2016-10-14T13:24:55,39.93966667,-70.77716667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/,3204-00704_Quick_Look_Cruise_Report_Coastal_Pioneer_7_Leg_2_2017-01-26_Ver_1-00.pdf,3204-00703_Cruise_Report_Coastal_Pioneer_7_Leg_1_2017-01-26_Ver_1-00.pdf,Ship Data/Leg 2 (ar08b)/ctd/process/ar08b009.cnv,Ship Data/Water Sampling/CTD_sampling_log_Pioneer-7_AR08B.xlsx,missing,missing,missing
Coastal_Pioneer,CP02PMUO,8.0,R00008,Pioneer08,AR-18B,4.0,2017-06-07T15:08:43,39.94016667,-70.775,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/,3204-00803_Quick_Look_Cruise_Report_Coastal_Pioneer_8_Leg_2_2017-09-13_Ver_1-01.pdf,3204-00805_Cruise_Report_Coastal_Pioneer_8_2017-10-09_Ver_1-00.pdf,Ship Data/Leg 2 (ar18b)/ctd/process/ar18b004.cnv,Ship Data/Water Sampling/Pioneer_8_Leg_2_CTD_sampling_log.xlsx,missing,Ship Data/Water Sampling/Pioneer-8_Nutrient_analysis.xlsx,missing
Coastal_Pioneer,CP02PMUO,9.0,R00009,Pioneer09,AR-24C,11.0,2017-11-11T17:05:39,39.93983333,-70.77616667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-09_AR-24_2017-10-22/,3204-00904_Quick_Look_Cruise_Report_Coastal_Pioneer_9_Leg_3_2017-11-13_Ver_1-00.pdf,missing,Ship Data/Leg 3 (AR24c)/ctd/process/ar24c011.cnv,Ship Data/Water Sampling/Pioneer_9_Leg_3_CTD_sampling_log.xlsx,missing,Ship Data/Water Sampling/Pioneer-9_AR-24C_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP02PMUO,9.0,D00009,Pioneer08,AR-18B,4.0,2017-06-07T15:08:43,39.94016667,-70.775,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/,3204-00803_Quick_Look_Cruise_Report_Coastal_Pioneer_8_Leg_2_2017-09-13_Ver_1-01.pdf,3204-00805_Cruise_Report_Coastal_Pioneer_8_2017-10-09_Ver_1-00.pdf,Ship Data/Leg 2 (ar18b)/ctd/process/ar18b004.cnv,Ship Data/Water Sampling/Pioneer_8_Leg_2_CTD_sampling_log.xlsx,missing,Ship Data/Water Sampling/Pioneer-8_Nutrient_analysis.xlsx,missing
Coastal_Pioneer,CP02PMUO,9.0,D00009,Pioneer08,AR-18B,6.0,2017-06-10T15:05:38,39.93933333,-70.77316667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/,3204-00803_Quick_Look_Cruise_Report_Coastal_Pioneer_8_Leg_2_2017-09-13_Ver_1-01.pdf,3204-00805_Cruise_Report_Coastal_Pioneer_8_2017-10-09_Ver_1-00.pdf,Ship Data/Leg 2 (ar18b)/ctd/process/ar18b006.cnv,Ship Data/Water Sampling/Pioneer_8_Leg_2_CTD_sampling_log.xlsx,missing,Ship Data/Water Sampling/Pioneer-8_Nutrient_analysis.xlsx,missing
Coastal_Pioneer,CP02PMUO,9.0,R00009,Pioneer09,AR-24A,11.0,2017-10-24T20:04:33,39.94066667,-70.7745,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-09_AR-24_2017-10-22/,3204-00902_Quick_Look_Cruise_Report_Coastal_Pioneer_9_Leg_1_2017-10-25_Ver_1-00.pdf,missing,Ship Data/Leg 1 (AR24a)/ctd/process/ar24011.cnv,Ship Data/Water Sampling/Pioneer_9_Leg_1_CTD_sampling_log.xlsx,Ship Data/Water Sampling/no_samples,Ship Data/Water Sampling/no_samples,Ship Data/Water Sampling/no_samples
Coastal_Pioneer,CP02PMUO,9.0,R00009,Pioneer09,AR-24B,17.0,2017-11-03T19:58:20,39.94083333,-70.77433333,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-09_AR-24_2017-10-22/,3204-00903_Quick_Look_Cruise_Report_Coastal_Pioneer_9_Leg_2_2017-11-13_Ver_1-00.pdf,missing,Ship Data/Leg 2 (AR24b)/ctd/process/ar24b017.cnv,Ship Data/Water Sampling/Pioneer_9_Leg_2_CTD_sampling_log.xlsx,missing,Ship Data/Water Sampling/Pioneer-9_AR-24B_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP02PMUO,10.0,D00010,Pioneer09,AR-24C,11.0,2017-11-11T17:05:39,39.93983333,-70.77616667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-09_AR-24_2017-10-22/,3204-00904_Quick_Look_Cruise_Report_Coastal_Pioneer_9_Leg_3_2017-11-13_Ver_1-00.pdf,missing,Ship Data/Leg 3 (AR24c)/ctd/process/ar24c011.cnv,Ship Data/Water Sampling/Pioneer_9_Leg_3_CTD_sampling_log.xlsx,missing,Ship Data/Water Sampling/Pioneer-9_AR-24C_Nutrient_Lab_Results.xlsx,missing
