common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,n_nans,n_fillvalues,n_grange,define_stdev,n_outliers,n_stats,mean,min,max,stdev
velpt_ab_instrument,"['recovered_host-velpt_ab_dcl_instrument_recovered', 'recovered_inst-velpt_ab_instrument_recovered']","[1, 4, 5, 6, 7]",Eastward Mean Point Seawater Velocity,['m s-1'],2014-12-12T21:47:14,2018-03-29T11:33:48,[-9999999.0],"[-3.0, 3.0]",78910,0,0,0,,,78910,-0.0452,-0.7935,0.6778,0.1726
velpt_ab_instrument,"['recovered_host-velpt_ab_dcl_instrument_recovered', 'recovered_inst-velpt_ab_instrument_recovered']","[1, 4, 5, 6, 7]",Northward Mean Point Seawater Velocity,['m s-1'],2014-12-12T21:47:14,2018-03-29T11:33:48,[-9999999.0],"[-3.0, 3.0]",78910,0,0,0,,,78910,-0.0161,-0.6811,0.6344,0.1431
velpt_ab_instrument,"['recovered_host-velpt_ab_dcl_instrument_recovered', 'recovered_inst-velpt_ab_instrument_recovered']","[1, 4, 5, 6, 7]",Seawater Pressure,['0.001 dbar'],2014-12-12T21:47:14,2018-03-29T11:33:48,[-9999999],"[0.0, 1100000.0]",78910,0,0,0,,,78910,8473.8852,6774.0,9447.0,509.5153
velpt_ab_instrument,"['recovered_host-velpt_ab_dcl_instrument_recovered', 'recovered_inst-velpt_ab_instrument_recovered']","[1, 4, 5, 6, 7]",Upward Mean Point Seawater Velocity,['m s-1'],2014-12-12T21:47:14,2018-03-29T11:33:48,[-9999999.0],"[-1.0, 1.0]",78910,0,0,10,,,78900,0.0024,-0.991,0.688,0.0353
