deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2018-12-19T14:14:57,recovered_host,flort_sample,['telemetered'],0 days 00:05:01,38 days 06:47:59,0,38,[],297,24691,258,27,,,,,pressure_depth,dbar,,900,"{'n_unique_rates': 10, 'common_sampling_rates': {'900': '85.95%'}}",[],[],[],0,0,pass,6,"{'99': 3, '0': 3}",{'99': 3},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,['Pressure variable all fill values'],deployment0001_GS03FLMA-RIS01-05-FLORTD000-recovered_host-flort_sample_20150226T000001-20151110T054501
deployment0002,2018-12-19T14:14:57,recovered_host,flort_sample,['telemetered'],0 days 00:03:01,0 days 00:00:59,0,0,[6.9657],356,34040,356,29,,,,,pressure_depth,dbar,,900,"{'n_unique_rates': 9, 'common_sampling_rates': {'900': '91.64%'}}",[],"['ctdmo_seawater_temperature', 'practical_salinity']",[],0,0,pass,6,"{'99': 3, '95': 2, '0': 1}",{'99': 5},pass,pass,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,['Pressure variable all fill values'],deployment0002_GS03FLMA-RIS01-05-FLORTD000-recovered_host-flort_sample_20151217T194501-20161206T093001
deployment0003,2018-12-19T14:14:57,recovered_host,flort_sample,[],0 days 00:10:01,218 days 04:48:59,0,218,"[0.118, 7.0397]",368,6657,72,30,,,,,pressure_depth,dbar,,900,"{'n_unique_rates': 9, 'common_sampling_rates': {'900': '91.78%'}}",[],"['ctdmo_seawater_temperature', 'practical_salinity']","[['2017-01-27T13:45:01', '2017-04-16T03:15:01']]",1,78,pass,6,"{'99': 2, '50': 1, '0': 3}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure_depth', 'lat', 'lon']",pass,['Pressure variable all fill values'],deployment0003_GS03FLMA-RIS01-05-FLORTD000-recovered_host-flort_sample_20161201T193001-20170429T123001
