common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,n_nans,n_fillvalues,n_grange,define_stdev,n_outliers,n_stats,mean,min,max,stdev
spkir_abj_instrument,['recovered_host-spkir_abj_dcl_instrument_recovered'],"[1, 2, 3, 4, 5, 7, 8]",Downwelling Spectral Irradiance,['µW cm-2 nm-1'],2014-10-07T19:50:02,2018-05-14T22:33:04,[-9999999.0],"[0.0, 300.0]",2631665,"[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[761273, 1101461, 1031317, 1044486, 384195, 939994, 820867]",,"[None, None, None, None, None, None, None]","[1870392, 1530204, 1600348, 1587179, 2247470, 1691671, 1810798]","[0.7657, 1.8404, 3.7804, 4.392, 3.502, 0.8304, 0.1588]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[40.8327, 74.9057, 98.8431, 116.8843, 101.8021, 18.6191, 4.9116]","[1.9951, 4.0592, 7.2324, 7.975, 7.2743, 1.4585, 0.3181]"
