deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0002,2019-08-13T17:03:22,recovered_host,velpt_ab_dcl_instrument_recovered,['telemetered'],0 days 00:10:21,0 days 00:53:08,0,0,[],361,34021,361,12,13.15,14.56,13.15,1.1500000000000004,pressure_mbar,0.001 dbar,324,"no consistent sampling rate: {898: '13.03%', 899: '16.70%', 900: '19.37%', 901: '17.72%', 902: '13.11%'}","{'n_unique_rates': 135, 'common_sampling_rates': {'898': '13.03%', '899': '16.70%', '900': '19.37%', '901': '17.72%', '902': '13.11%'}}",[],[],[],0,0,pass,7,"{'99': 5, '95': 2}",{'99': 4},pass,pass,"['obs', 'time', 'pressure_mbar', 'lat', 'lon']",pass,['Pressure converted from 0.001 dbar to dbar for pressure comparison'],deployment0002_GA01SUMO-RID16-04-VELPTA000-recovered_host-velpt_ab_dcl_instrument_recovered_20151114T211621-20161108T091652
deployment0003,2019-08-13T17:03:22,recovered_host,velpt_ab_dcl_instrument_recovered,['telemetered'],0 days 00:13:00,295 days 11:50:35,0,295,[11.9127],445,13602,147,12,13.56,13.83,13.56,1.5600000000000005,pressure_mbar,0.001 dbar,18,900,"{'n_unique_rates': 12, 'common_sampling_rates': {'900': '99.87%'}}",[],[],"[['2017-03-14T06:14:04', '2017-03-16T19:32:41'], ['2017-03-18T07:58:47', '2017-03-20T09:03:58']]",2,4,pass,7,{'99': 7},{'99': 4},pass,pass,"['obs', 'time', 'pressure_mbar', 'lat', 'lon']",pass,['Pressure converted from 0.001 dbar to dbar for pressure comparison'],deployment0003_GA01SUMO-RID16-04-VELPTA000-recovered_host-velpt_ab_dcl_instrument_recovered_20161027T020000-20170324T223325
