deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2019-06-26T18:52:05,recovered_host,optaa_dj_dcl_instrument_recovered,['telemetered'],0 days 01:00:19,159 days 21:31:02,0,159,[],170,90458,10,542,,,,,no seawater pressure in file,,,no consistent sampling rate: {0: '99.76%'},"{'n_unique_rates': 21, 'common_sampling_rates': {'0': '99.76%'}}",[],"['practical_salinity', 'temp']",[],0,0,pass,2,"{'99': 1, '50': 1}",no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'wavelength', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0001_CE09OSSM-MFD37-01-OPTAAC000-recovered_host-optaa_dj_dcl_instrument_recovered_20150409T183019-20150418T202858.241000
deployment0004,2019-06-26T18:52:05,recovered_host,optaa_dj_dcl_instrument_recovered,['telemetered'],0 days 00:00:05,82 days 07:48:12,0,82,[1.122],206,1929860,124,542,,,,,no seawater pressure in file,,,no consistent sampling rate: {0: '99.85%'},"{'n_unique_rates': 37, 'common_sampling_rates': {'0': '99.85%'}}",[],"['practical_salinity', 'temp']",[],0,0,pass unique test - ascending not tested,2,"{'99': 1, '75': 1}",no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['wavelength', 'obs', 'time', 'lat', 'lon']",missing: ['pressure'],['multiple deployment .nc files'],deployment0004_CE09OSSM-MFD37-01-OPTAAC000-recovered_host-optaa_dj_dcl_instrument_recovered
deployment0005,2019-06-26T18:52:05,recovered_host,optaa_dj_dcl_instrument_recovered,['telemetered'],0 days 03:46:19,14 days 23:20:41,0,14,"[0.1348, 1.0186]",178,1978629,136,542,,,,,no seawater pressure in file,,,no consistent sampling rate: {0: '99.85%'},"{'n_unique_rates': 58, 'common_sampling_rates': {'0': '99.85%'}}",[],"['practical_salinity', 'temp']","[['2017-08-11T20:29:32', '2017-08-21T15:27:18'], ['2017-08-22T13:31:08', '2017-08-25T16:00:37'], ['2017-08-25T16:03:18', '2017-08-27T20:27:19'], ['2017-08-28T18:30:02', '2017-09-03T17:27:18'], ['2017-09-03T17:30:01', '2017-09-07T07:27:20'], ['2017-09-07T07:30:03', '2017-09-09T17:27:21'], ['2017-09-09T17:30:02', '2017-09-14T16:27:20']]",7,28,pass unique test - ascending not tested,2,"{'99': 1, '95': 1}",no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['wavelength', 'obs', 'time', 'lat', 'lon']",missing: ['pressure'],['multiple deployment .nc files'],deployment0005_CE09OSSM-MFD37-01-OPTAAC000-recovered_host-optaa_dj_dcl_instrument_recovered
deployment0006,2019-06-26T18:52:05,recovered_host,optaa_dj_dcl_instrument_recovered,['telemetered'],0 days 00:51:43,114 days 05:45:26,0,114,"[2.0957, 0.9741, 1.9892]",178,684382,46,542,,,,,no seawater pressure in file,,,no consistent sampling rate: {0: '99.82%'},"{'n_unique_rates': 36, 'common_sampling_rates': {'0': '99.82%'}}",[],"['practical_salinity', 'temp']","[['2017-12-01T18:29:59', '2017-12-04T20:07:57'], ['2017-12-04T21:33:02', '2017-12-06T04:26:56']]",2,4,pass unique test - ascending not tested,2,"{'99': 1, '95': 1}",no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['wavelength', 'obs', 'time', 'lat', 'lon']",missing: ['pressure'],['multiple deployment .nc files'],deployment0006_CE09OSSM-MFD37-01-OPTAAC000-recovered_host-optaa_dj_dcl_instrument_recovered
