deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2019-05-24T18:02:05,recovered_inst,adcp_velocity_earth,"['recovered_host', 'telemetered']",0 days 10:05:00,0 days 00:10:00,0,0,[],186,26461,184,30,28.87,30.83,28872.0,28842.0,pressure,daPa,32.0,600,"{'n_unique_rates': 1, 'common_sampling_rates': {'600': '100.00%'}}",[],[],[],0,0,pass,16,"{'99': 14, '95': 2}",no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'pressure', 'lat', 'lon']",pass,['Pressure converted from daPa to dbar for pressure comparison'],deployment0001_CE06ISSM-MFD35-04-ADCPTM000-recovered_inst-adcp_velocity_earth_20141008T055000-20150409T235000
deployment0001,2019-05-24T18:02:09,recovered_inst,adcpt_m_instrument_dspec_recovered,[],0 days 10:05:00,0 days 00:10:00,0,0,[],186,736,184,30,,,,,no seawater pressure in file,,,21600,"{'n_unique_rates': 1, 'common_sampling_rates': {'21600': '100.00%'}}",[],[],[],0,0,pass,0,{},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0001_CE06ISSM-MFD35-04-ADCPTM000-recovered_inst-adcpt_m_instrument_dspec_recovered_20141008T055000-20150409T235000
deployment0001,2019-05-24T18:02:10,recovered_inst,adcpt_m_instrument_log9_recovered,[],0 days 10:05:00,0 days 00:10:00,0,0,[],186,736,184,30,,,,,no seawater pressure in file,,,21600,"{'n_unique_rates': 1, 'common_sampling_rates': {'21600': '100.00%'}}",[],[],[],0,0,pass,10,{'99': 10},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0001_CE06ISSM-MFD35-04-ADCPTM000-recovered_inst-adcpt_m_instrument_log9_recovered_20141008T055000-20150409T235000
deployment0001,2019-05-24T18:02:12,recovered_inst,adcpt_m_wvs_recovered,[],0 days 10:05:00,0 days 00:10:00,0,0,[],186,736,184,30,,,,,no seawater pressure in file,,,21600,"{'n_unique_rates': 1, 'common_sampling_rates': {'21600': '100.00%'}}",[],[],[],0,0,pass,9,"{'99': 8, '95': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0001_CE06ISSM-MFD35-04-ADCPTM000-recovered_inst-adcpt_m_wvs_recovered_20141008T055000-20150409T235000
deployment0002,2019-05-24T18:02:09,recovered_inst,adcpt_m_instrument_dspec_recovered,[],0 days 01:00:00,0 days 00:15:00,0,0,[1.6294],187,1495,187,29,,,,,no seawater pressure in file,,,10800,"{'n_unique_rates': 1, 'common_sampling_rates': {'10800': '100.00%'}}",[],[],[],0,0,pass,0,{},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0002_CE06ISSM-MFD35-04-ADCPTM000-recovered_inst-adcpt_m_instrument_dspec_recovered_20150410T053000-20151013T233000
deployment0002,2019-05-24T18:02:09,recovered_inst,adcpt_m_instrument_fcoeff_recovered,[],0 days 01:00:00,0 days 00:15:00,0,0,[1.6294],187,1490,187,29,,,,,no seawater pressure in file,,,10800,"{'n_unique_rates': 2, 'common_sampling_rates': {'10800': '99.66%'}}",[],[],[],0,0,pass,0,{},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0002_CE06ISSM-MFD35-04-ADCPTM000-recovered_inst-adcpt_m_instrument_fcoeff_recovered_20150410T053000-20151013T233000
deployment0002,2019-05-24T18:02:10,recovered_inst,adcpt_m_instrument_log9_recovered,[],0 days 01:00:00,0 days 00:15:00,0,0,[1.6294],187,1495,187,29,,,,,no seawater pressure in file,,,10800,"{'n_unique_rates': 1, 'common_sampling_rates': {'10800': '100.00%'}}",[],[],[],0,0,pass,10,"{'99': 9, '95': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0002_CE06ISSM-MFD35-04-ADCPTM000-recovered_inst-adcpt_m_instrument_log9_recovered_20150410T053000-20151013T233000
deployment0002,2019-05-24T18:02:12,recovered_inst,adcpt_m_wvs_recovered,[],0 days 01:00:00,0 days 00:15:00,0,0,[1.6294],187,1495,187,29,,,,,no seawater pressure in file,,,10800,"{'n_unique_rates': 1, 'common_sampling_rates': {'10800': '100.00%'}}",[],[],[],0,0,pass,9,{'99': 9},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0002_CE06ISSM-MFD35-04-ADCPTM000-recovered_inst-adcpt_m_wvs_recovered_20150410T053000-20151013T233000
deployment0003,2019-05-24T18:02:09,recovered_inst,adcpt_m_instrument_dspec_recovered,[],0 days 01:06:00,0 days 03:00:00,0,0,"[1.8595, 0.2561]",207,1645,206,29,,,,,no seawater pressure in file,,,10800,"{'n_unique_rates': 1, 'common_sampling_rates': {'10800': '100.00%'}}",[],[],[],0,0,pass,0,{},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0003_CE06ISSM-MFD35-04-ADCPTM000-recovered_inst-adcpt_m_instrument_dspec_recovered_20151014T000000-20160506T120000
deployment0003,2019-05-24T18:02:09,recovered_inst,adcpt_m_instrument_fcoeff_recovered,[],0 days 01:06:00,0 days 03:00:00,0,0,"[1.8595, 0.2561]",207,1644,206,29,,,,,no seawater pressure in file,,,10800,"{'n_unique_rates': 2, 'common_sampling_rates': {'10800': '99.94%'}}",[],[],[],0,0,pass,0,{},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0003_CE06ISSM-MFD35-04-ADCPTM000-recovered_inst-adcpt_m_instrument_fcoeff_recovered_20151014T000000-20160506T120000
