deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2019-04-04T18:49:18,recovered_host,metbk_a_dcl_instrument_recovered,['telemetered'],0 days 00:00:24,0 days 00:00:55,0,0,[],162,231714,162,0,,,,,no seawater pressure in file,,,64,"{'n_unique_rates': 28, 'common_sampling_rates': {'64': '74.04%'}}",[],"['eastward_velocity', 'northward_velocity']",[],0,0,pass,24,"{'99': 15, '95': 5, '75': 1, '0': 3}",{'99': 20},pass,pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0001_CE07SHSM-SBD11-06-METBKA000-recovered_host-metbk_a_dcl_instrument_recovered_20150415T171524.618000-20150923T150705.185000
deployment0001,2019-04-04T18:49:18,recovered_host,metbk_hourly,['telemetered'],0 days 00:30:24,-1 days +23:37:35,0,-1,[],162,3863,162,0,,,,,no seawater pressure in file,,,3600,"{'n_unique_rates': 41, 'common_sampling_rates': {'3600': '97.98%'}}",[],"['northward_velocity', 'eastward_velocity', 'shortwave_irradiance', 'relative_humidity', 'air_temperature', 'sea_surface_temperature', 'met_relwind_speed', 'longwave_irradiance', 'precipitation', 'barometric_pressure', 'time']",[],0,0,pass,15,"{'99': 2, '75': 12, '0': 1}",{'99': 15},pass,pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0001_CE07SHSM-SBD11-06-METBKA000-recovered_host-metbk_hourly_20150415T174524.618000-20150923T153025.856000
deployment0002,2019-04-04T18:49:18,recovered_host,metbk_a_dcl_instrument_recovered,['telemetered'],0 days 00:00:09,0 days 00:00:58,0,0,[0.2762],214,306987,214,0,,,,,no seawater pressure in file,,,64,"{'n_unique_rates': 39, 'common_sampling_rates': {'64': '68.41%'}}",[],"['eastward_velocity', 'northward_velocity']",[],0,0,pass,24,"{'99': 14, '95': 5, '50': 2, '0': 3}",{'99': 20},pass,pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0002_CE07SHSM-SBD11-06-METBKA000-recovered_host-metbk_a_dcl_instrument_recovered_20151013T170209.577000-20160513T221402.669000
deployment0002,2019-04-04T18:49:18,recovered_host,metbk_hourly,['telemetered'],0 days 00:30:09,-1 days +23:44:02,0,-1,[0.2762],214,5118,214,0,,,,,no seawater pressure in file,,,3600,"{'n_unique_rates': 60, 'common_sampling_rates': {'3600': '98.03%'}}",[],"['eastward_velocity', 'northward_velocity', 'shortwave_irradiance', 'relative_humidity', 'longwave_irradiance', 'air_temperature', 'met_relwind_speed', 'precipitation', 'barometric_pressure', 'sea_surface_temperature', 'time']",[],0,0,pass,15,"{'99': 2, '75': 12, '0': 1}",{'99': 15},pass,pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0002_CE07SHSM-SBD11-06-METBKA000-recovered_host-metbk_hourly_20151013T173209.577000-20160513T223058.261000
deployment0003,2019-04-04T18:49:18,recovered_host,metbk_a_dcl_instrument_recovered,['telemetered'],0 days 00:17:13,0 days 00:00:12,0,0,"[0.4415, 0.2223]",146,208824,146,0,,,,,no seawater pressure in file,,,64,"{'n_unique_rates': 28, 'common_sampling_rates': {'64': '73.58%'}}",[],"['eastward_velocity', 'northward_velocity']",[],0,0,pass,24,"{'99': 16, '95': 4, '75': 1, '0': 3}",{'99': 20},pass,pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0003_CE07SHSM-SBD11-06-METBKA000-recovered_host-metbk_a_dcl_instrument_recovered_20160505T192513.192000-20160927T194648.938000
deployment0003,2019-04-04T18:49:18,recovered_host,metbk_hourly,['telemetered'],0 days 00:47:13,0 days 00:15:57,0,0,"[0.4415, 0.2223]",146,3481,146,0,,,,,no seawater pressure in file,,,3600,"{'n_unique_rates': 43, 'common_sampling_rates': {'3600': '97.93%'}}",[],"['northward_velocity', 'eastward_velocity', 'met_relwind_speed', 'shortwave_irradiance', 'longwave_irradiance', 'air_temperature', 'relative_humidity', 'sea_surface_temperature', 'precipitation', 'barometric_pressure', 'time']",[],0,0,pass,15,"{'99': 2, '75': 12, '0': 1}",{'99': 15},pass,pass,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0003_CE07SHSM-SBD11-06-METBKA000-recovered_host-metbk_hourly_20160505T195513.192000-20160927T193103.492000
deployment0004,2019-04-04T18:49:18,recovered_host,metbk_a_dcl_instrument_recovered,['telemetered'],0 days 00:24:40,110 days 06:22:37,0,110,"[0.0222, 0.2894, 0.4607]",206,132772,95,0,,,,,no seawater pressure in file,,,64,"{'n_unique_rates': 37, 'common_sampling_rates': {'64': '67.66%'}}",[],"['eastward_velocity', 'northward_velocity']","[['2016-12-17T11:30:58', '2016-12-19T22:35:55']]",1,2,pass,24,"{'99': 11, '95': 5, '25': 8}","{'99': 18, '75': 1, '50': 2, '25': 1, '0': 1}","fail: check ['Surface Current Direction', 'Relative Wind Direction', 'Net Heat Flux', 'Latent Heat Flux', 'Sensible Heat Flux']","fail: data found in another stream (gaps: [1] days: [66, 68])","['obs', 'time', 'lat', 'lon']",pass,[],deployment0004_CE07SHSM-SBD11-06-METBKA000-recovered_host-metbk_a_dcl_instrument_recovered_20160920T225140.414000-20161224T165923.525000
deployment0004,2019-04-04T18:49:18,recovered_host,metbk_hourly,['telemetered'],0 days 00:54:40,110 days 06:51:02,0,110,"[0.0222, 0.2894, 0.4607]",206,2217,95,0,,,,,no seawater pressure in file,,,3600,"{'n_unique_rates': 34, 'common_sampling_rates': {'3600': '97.92%'}}",[],"['eastward_velocity', 'northward_velocity', 'precipitation', 'barometric_pressure', 'sea_surface_temperature', 'air_temperature', 'longwave_irradiance', 'relative_humidity', 'met_relwind_speed', 'shortwave_irradiance', 'time']","[['2016-12-17T11:30:18', '2016-12-19T23:05:55']]",1,2,pass,15,"{'99': 2, '0': 13}",{'99': 15},pass,fail: data found in another stream (gaps: [1] days: [83]),"['obs', 'time', 'lat', 'lon']",pass,[],deployment0004_CE07SHSM-SBD11-06-METBKA000-recovered_host-metbk_hourly_20160920T232140.414000-20161224T163058.598000
deployment0005,2019-04-04T18:49:20,telemetered,metbk_hourly,[],0 days 00:30:25,15 days 19:55:22,0,15,"[0.2455, 0.1709, 0.2098, 0.2668]",179,3089,156,0,,,,,no seawater pressure in file,,,3600,"{'n_unique_rates': 58, 'common_sampling_rates': {'3600': '92.03%'}}",[],"['air_temperature', 'barometric_pressure', 'sea_surface_temperature', 'precipitation', 'relative_humidity', 'met_relwind_speed', 'longwave_irradiance', 'shortwave_irradiance', 'northward_velocity', 'eastward_velocity', 'time']","[['2017-04-14T03:30:33', '2017-04-16T04:36:46'], ['2017-07-19T16:30:14', '2017-07-23T04:34:35'], ['2017-09-07T08:59:09', '2017-09-09T14:58:57'], ['2017-09-10T02:58:57', '2017-09-11T23:58:59'], ['2017-09-13T14:30:14', '2017-09-15T06:58:59'], ['2017-09-15T06:58:59', '2017-09-17T13:59:00']]",6,11,pass,15,"{'99': 2, '75': 12, '0': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0005_CE07SHSM-SBD11-06-METBKA000-telemetered-metbk_hourly_20170411T182125.348000-20170920T183046.315000
deployment0005,2019-04-04T18:49:22,telemetered,metbk_a_dcl_instrument,[],0 days 00:00:25,15 days 19:59:09,0,15,"[0.2455, 0.1709, 0.2098, 0.2668]",179,168394,156,0,,,,,no seawater pressure in file,,,64,"{'n_unique_rates': 113, 'common_sampling_rates': {'64': '73.10%'}}",[],"['eastward_velocity', 'northward_velocity']","[['2017-04-14T03:29:24', '2017-04-16T04:06:46'], ['2017-07-19T16:10:26', '2017-07-23T04:04:35'], ['2017-09-07T09:26:46', '2017-09-09T14:28:57'], ['2017-09-10T02:28:58', '2017-09-11T23:28:59'], ['2017-09-13T14:30:16', '2017-09-15T06:28:59'], ['2017-09-15T07:28:59', '2017-09-17T13:29:00']]",6,11,pass,24,"{'99': 18, '95': 5, '75': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0005_CE07SHSM-SBD11-06-METBKA000-telemetered-metbk_a_dcl_instrument_20170411T175125.348000-20170920T182659.358000
