deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2019-08-08T15:08:19,telemetered,velpt_ab_dcl_instrument,[],0 days 00:06:50,114 days 18:08:10,0,114,[],149,3119,34,7,7.77,8.14,7.77,0.7699999999999996,pressure_mbar,0.001 dbar,4,900,"{'n_unique_rates': 1, 'common_sampling_rates': {'900': '100.00%'}}",[],[],[],0,0,pass,7,{'99': 7},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure_mbar', 'lat', 'lon']",pass,['Pressure converted from 0.001 dbar to dbar for pressure comparison'],deployment0001_CP01CNSM-RID26-04-VELPTA000-telemetered-velpt_ab_dcl_instrument_20131121T182150-20131224T055150
deployment0002,2019-08-08T15:08:19,telemetered,velpt_ab_dcl_instrument,[],0 days 00:13:19,0 days 10:57:44,0,0,[0.8397],3,156,3,7,7.82,7.96,7.82,0.8200000000000003,pressure_mbar,0.001 dbar,0,"no consistent sampling rate: {898: '10.32%', 899: '21.29%', 900: '12.26%', 901: '13.55%'}","{'n_unique_rates': 22, 'common_sampling_rates': {'898': '10.32%', '899': '21.29%', '900': '12.26%', '901': '13.55%'}}",[],[],[],0,0,pass,7,"{'99': 5, '95': 2}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure_mbar', 'lat', 'lon']",pass,['Pressure converted from 0.001 dbar to dbar for pressure comparison'],deployment0002_CP01CNSM-RID26-04-VELPTA000-telemetered-velpt_ab_dcl_instrument_20141213T190019-20141215T100016
deployment0003,2019-08-08T15:08:17,recovered_inst,velpt_ab_instrument_recovered,"['recovered_host', 'telemetered']",0 days 00:11:00,0 days 00:10:00,0,0,"[0.3986, 0.9533]",170,16232,170,7,7.95,8.15,7.95,0.9500000000000002,pressure_mbar,0.001 dbar,107,900,"{'n_unique_rates': 1, 'common_sampling_rates': {'900': '100.00%'}}",[],[],[],0,0,pass,7,{'99': 7},{'99': 8},pass,pass,"['obs', 'time', 'pressure_mbar', 'lat', 'lon']",pass,['Pressure converted from 0.001 dbar to dbar for pressure comparison'],deployment0003_CP01CNSM-RID26-04-VELPTA000-recovered_inst-velpt_ab_instrument_recovered_20150507T174500-20151023T193000
deployment0004,2019-08-08T15:08:16,recovered_host,velpt_ab_dcl_instrument_recovered,['telemetered'],0 days 00:11:23,2 days 08:02:24,0,2,"[0.8349, 0.0886, 0.985]",165,15274,163,7,7.84,8.36,7.84,0.8399999999999999,pressure_mbar,0.001 dbar,91,"no consistent sampling rate: {899: '10.17%', 900: '10.55%'}","{'n_unique_rates': 91, 'common_sampling_rates': {'899': '10.17%', '900': '10.55%'}}",[],[],[],0,0,pass,7,{'99': 7},{'99': 4},pass,pass,"['obs', 'time', 'pressure_mbar', 'lat', 'lon']",pass,['Pressure converted from 0.001 dbar to dbar for pressure comparison'],deployment0004_CP01CNSM-RID26-04-VELPTA000-recovered_host-velpt_ab_dcl_instrument_recovered_20151023T190023-20160402T040036
deployment0005,2019-08-08T15:08:16,recovered_host,velpt_ab_dcl_instrument_recovered,['telemetered'],0 days 00:10:23,0 days 00:33:27,0,0,"[0.4197, 0.9698, 0.0222, 1.0026]",154,12690,139,7,7.94,8.14,7.94,0.9400000000000004,pressure_mbar,0.001 dbar,194,"no consistent sampling rate: {899: '14.97%', 900: '18.31%', 901: '13.10%'}","{'n_unique_rates': 83, 'common_sampling_rates': {'899': '14.97%', '900': '18.31%', '901': '13.10%'}}",[],[],"[['2016-06-29T11:45:25', '2016-07-05T14:30:27'], ['2016-07-06T11:45:33', '2016-07-08T12:15:29'], ['2016-07-09T05:45:32', '2016-07-12T11:30:26'], ['2016-07-13T05:45:31', '2016-07-18T14:01:24'], ['2016-07-19T11:45:28', '2016-07-23T03:18:14']]",5,19,pass,7,{'99': 7},{'99': 4},pass,pass,"['obs', 'time', 'pressure_mbar', 'lat', 'lon']",pass,['Pressure converted from 0.001 dbar to dbar for pressure comparison'],deployment0005_CP01CNSM-RID26-04-VELPTA000-recovered_host-velpt_ab_dcl_instrument_recovered_20160513T140023-20161013T190033
deployment0006,2019-08-08T15:08:16,recovered_host,velpt_ab_dcl_instrument_recovered,['telemetered'],0 days 00:09:11,0 days 06:19:18,0,0,"[0.832, 0.0651, 0.9729, 0.0238, 0.9903]",240,22782,240,7,8.01,8.41,8.01,1.0099999999999998,pressure_mbar,0.001 dbar,153,"no consistent sampling rate: {899: '13.38%', 900: '17.94%', 901: '12.59%'}","{'n_unique_rates': 95, 'common_sampling_rates': {'899': '13.38%', '900': '17.94%', '901': '12.59%'}}",[],[],[],0,0,pass,7,{'99': 7},{'99': 4},pass,pass,"['obs', 'time', 'pressure_mbar', 'lat', 'lon']",pass,['Pressure converted from 0.001 dbar to dbar for pressure comparison'],deployment0006_CP01CNSM-RID26-04-VELPTA000-recovered_host-velpt_ab_dcl_instrument_recovered_20161013T184511-20170609T094542
deployment0007,2019-08-08T15:08:17,recovered_inst,velpt_ab_instrument_recovered,"['recovered_host', 'telemetered']",0 days 00:06:00,0 days 00:03:00,0,0,"[0.3511, 0.9333, 0.0476, 0.9613, 0.0688, 0.9501]",146,13945,146,7,8.01,8.28,8.01,1.0099999999999998,pressure_mbar,0.001 dbar,347,900,"{'n_unique_rates': 1, 'common_sampling_rates': {'900': '100.00%'}}",[],[],[],0,0,pass,7,{'99': 7},{'99': 8},pass,pass,"['obs', 'time', 'pressure_mbar', 'lat', 'lon']",pass,['Pressure converted from 0.001 dbar to dbar for pressure comparison'],deployment0007_CP01CNSM-RID26-04-VELPTA000-recovered_inst-velpt_ab_instrument_recovered_20170609T143000-20171101T203000
deployment0008,2019-08-08T15:08:17,recovered_inst,velpt_ab_instrument_recovered,"['recovered_host', 'telemetered']",0 days 00:00:00,0 days 00:07:00,0,0,"[0.8169, 0.0755, 0.9623, 0.0238, 0.9798, 0.017, 0.9389]",152,14518,152,7,7.72,8.14,7.72,0.7199999999999998,pressure_mbar,0.001 dbar,154,900,"{'n_unique_rates': 1, 'common_sampling_rates': {'900': '100.00%'}}",[],[],[],0,0,pass,7,{'99': 7},{'99': 8},pass,pass,"['obs', 'time', 'pressure_mbar', 'lat', 'lon']",pass,['Pressure converted from 0.001 dbar to dbar for pressure comparison'],deployment0008_CP01CNSM-RID26-04-VELPTA000-recovered_inst-velpt_ab_instrument_recovered_20171029T141500-20180329T193000
