deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2019-05-09T13:13:16,recovered_host,adcp_bottom_track_earth,[],0 days 00:04:05,36 days 23:25:44,0,36,[],68,194369,31,200,90.04,192.4,192.0,-8.0,int_ctd_pressure,dbar,0.0,3,"{'n_unique_rates': 578, 'common_sampling_rates': {'3': '67.36%', '4': '30.27%'}}",[],['int_ctd_pressure'],"[['2014-11-03T07:13:06', '2014-11-04T15:48:35']]",1,1,pass,0,{},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lon', 'lat', 'int_ctd_pressure']",pass,[],deployment0001_CP05MOAS-GL340-01-ADCPAM000-recovered_host-adcp_bottom_track_earth_20141006T233905.060000-20141105T003416.470000
deployment0001,2019-05-09T13:13:16,recovered_host,adcp_velocity_glider,[],0 days 00:04:05,36 days 23:25:44,0,36,[],68,194369,31,200,90.04,192.4,192.0,-8.0,int_ctd_pressure,dbar,0.0,3,"{'n_unique_rates': 578, 'common_sampling_rates': {'3': '67.36%', '4': '30.27%'}}",[],"['sci_water_pressure', 'int_ctd_pressure']","[['2014-11-03T07:13:06', '2014-11-04T15:48:35']]",1,1,pass,16,"{'99': 7, '0': 9}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure', 'lon', 'lat']",pass,[],deployment0001_CP05MOAS-GL340-01-ADCPAM000-recovered_host-adcp_velocity_glider_20141006T233905.060000-20141105T003416.470000
deployment0002,2019-05-09T13:13:16,recovered_host,adcp_bottom_track_earth,[],0 days 23:54:11,3 days 16:31:22,0,3,[0.0],58,122133,46,200,76.3,194.32,194.0,-6.0,int_ctd_pressure,dbar,0.0,3,"{'n_unique_rates': 946, 'common_sampling_rates': {'2': '11.40%', '3': '62.76%', '4': '18.92%'}}",[],['int_ctd_pressure'],"[['2015-05-07T23:49:10', '2015-05-15T14:02:45']]",1,7,pass,0,{},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon', 'int_ctd_pressure']",pass,[],deployment0002_CP05MOAS-GL340-01-ADCPAM000-recovered_host-adcp_bottom_track_earth_20150507T023111.550000-20150628T072838.630000
deployment0002,2019-05-09T13:13:16,recovered_host,adcp_velocity_glider,[],0 days 23:54:11,3 days 16:31:22,0,3,[0.0],58,122133,46,200,76.3,194.32,194.0,-6.0,int_ctd_pressure,dbar,0.0,3,"{'n_unique_rates': 946, 'common_sampling_rates': {'2': '11.40%', '3': '62.76%', '4': '18.92%'}}",[],"['sci_water_pressure', 'int_ctd_pressure']","[['2015-05-07T23:49:10', '2015-05-15T14:02:45']]",1,7,pass,16,"{'99': 7, '25': 6, '0': 3}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure', 'lon', 'lat']",pass,[],deployment0002_CP05MOAS-GL340-01-ADCPAM000-recovered_host-adcp_velocity_glider_20150507T023111.550000-20150628T072838.630000
deployment0003,2019-05-09T13:13:16,recovered_host,adcp_bottom_track_earth,[],0 days 00:02:52,0 days 00:16:52,0,0,"[110.4595, 110.4595]",1,297,1,200,49.25,153.62,154.0,-46.0,int_ctd_pressure,dbar,0.0,4,"{'n_unique_rates': 14, 'common_sampling_rates': {'4': '62.16%', '5': '15.20%'}}",[],['int_ctd_pressure'],[],0,0,pass,0,{},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lon', 'lat', 'int_ctd_pressure']",pass,[],deployment0003_CP05MOAS-GL340-01-ADCPAM000-recovered_host-adcp_bottom_track_earth_20160121T171052.550000-20160121T194308.020000
deployment0003,2019-05-09T13:13:16,recovered_host,adcp_velocity_glider,[],0 days 00:02:52,0 days 00:16:52,0,0,"[110.4595, 110.4595]",1,297,1,200,49.25,153.62,154.0,-46.0,int_ctd_pressure,dbar,0.0,4,"{'n_unique_rates': 14, 'common_sampling_rates': {'4': '62.16%', '5': '15.20%'}}",[],"['sci_water_pressure', 'int_ctd_pressure']",[],0,0,pass,16,"{'99': 7, '25': 6, '0': 3}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure', 'lon', 'lat']",pass,[],deployment0003_CP05MOAS-GL340-01-ADCPAM000-recovered_host-adcp_velocity_glider_20160121T171052.550000-20160121T194308.020000
deployment0005,2019-05-09T13:13:16,recovered_host,adcp_bottom_track_earth,[],0 days 00:06:09,1 days 14:55:05,0,1,"[40.0056, 40.0056, 71.7831]",3,6541,1,200,,,,,no seawater pressure in file,,,3,"{'n_unique_rates': 41, 'common_sampling_rates': {'2': '12.37%', '3': '61.25%', '4': '22.11%'}}",[],[],[],0,0,pass,0,{},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time']","missing: ['pressure', 'lon', 'lat']",[],deployment0005_CP05MOAS-GL340-01-ADCPAM000-recovered_host-adcp_bottom_track_earth_20161011T011809.550000-20161011T201555.860000
deployment0005,2019-05-09T13:13:16,recovered_host,adcp_velocity_glider,[],0 days 00:06:09,1 days 14:55:05,0,1,"[40.0056, 40.0056, 71.7831]",3,6541,1,200,,,,,no seawater pressure in file,,,3,"{'n_unique_rates': 41, 'common_sampling_rates': {'2': '12.37%', '3': '61.25%', '4': '22.11%'}}",[],[],[],0,0,pass,16,"{'99': 6, '0': 10}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time']","missing: ['pressure', 'lon', 'lat']",[],deployment0005_CP05MOAS-GL340-01-ADCPAM000-recovered_host-adcp_velocity_glider_20161011T011809.550000-20161011T201555.860000
deployment0007,2019-05-09T13:13:16,recovered_host,adcp_bottom_track_earth,[],0 days 00:15:07,0 days 00:43:51,0,0,"[22.6941, 22.6941, 102.7882, 41.1167]",73,871825,73,200,87.17,193.13,193.0,-7.0,int_ctd_pressure,dbar,0.0,3,"{'n_unique_rates': 1252, 'common_sampling_rates': {'2': '10.74%', '3': '71.74%', '4': '16.74%'}}",[],['int_ctd_pressure'],[],0,0,pass,0,{},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon', 'int_ctd_pressure']",pass,[],deployment0007_CP05MOAS-GL340-01-ADCPAM000-recovered_host-adcp_bottom_track_earth_20170817T083507.750000-20171028T183209.840000
deployment0007,2019-05-09T13:13:16,recovered_host,adcp_velocity_glider,[],0 days 00:15:07,0 days 00:43:51,0,0,"[22.6941, 22.6941, 102.7882, 41.1167]",73,871825,73,200,87.17,193.13,193.0,-7.0,int_ctd_pressure,dbar,0.0,3,"{'n_unique_rates': 1253, 'common_sampling_rates': {'2': '10.74%', '3': '71.74%', '4': '16.74%'}}",[],"['sci_water_pressure', 'int_ctd_pressure']",[],0,0,pass unique test - ascending not tested,16,"{'99': 7, '0': 9}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'pressure', 'lon', 'lat']",pass,['multiple deployment .nc files'],deployment0007_CP05MOAS-GL340-01-ADCPAM000-recovered_host-adcp_velocity_glider
