deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2019-01-02T14:47:04,recovered_host,pco2w_abc_dcl_instrument_blank_recovered,['telemetered'],4 days 18:21:21,105 days 09:23:39,4,105,[],122,2,2,25,,,,,no seawater pressure in file,,,943199,"{'n_unique_rates': 1, 'common_sampling_rates': {'943199': '100.00%'}}",[],[],"[['2014-04-22T15:06:21', '2014-05-03T13:06:21']]",1,10,pass,1,{'99': 1},{'99': 1},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0001_CE01ISSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_blank_recovered_20140422T150621.175000-20140503T130621.098000
deployment0001,2019-01-02T14:47:31,recovered_host,pco2w_abc_dcl_instrument_recovered,['telemetered'],0 days 00:20:33,98 days 03:24:27,0,98,[],122,187,23,25,,,,,no seawater pressure in file,,,"no consistent sampling rate: {10798: '11.83%', 10799: '18.28%', 10800: '23.66%', 10801: '13.98%'}","{'n_unique_rates': 17, 'common_sampling_rates': {'10798': '11.83%', '10799': '18.28%', '10800': '23.66%', '10801': '13.98%'}}",[],"['absorbance_blank_434', 'absorbance_blank_620']","[['2014-04-28T19:05:32', '2014-04-30T19:05:32']]",1,2,pass,2,"{'99': 1, '75': 1}",{'99': 2},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0001_CE01ISSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_recovered_20140417T210533.661000-20140510T190533.158000
deployment0002,2019-01-02T14:48:58,telemetered,pco2w_abc_dcl_instrument,[],0 days 06:50:32,180 days 23:54:28,0,180,[0.0],185,3,3,25,,,,,no seawater pressure in file,,,"no consistent sampling rate: {86398: '50.00%', 86402: '50.00%'}","{'n_unique_rates': 2, 'common_sampling_rates': {'86398': '50.00%', '86402': '50.00%'}}",[],[],"[['2014-10-12T00:35:30', '2014-10-13T00:35:32']]",1,1,pass,2,"{'99': 1, '0': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0002_CE01ISSM-MFD35-05-PCO2WB000-telemetered-pco2w_abc_dcl_instrument_20141011T003532.256000-20141013T003532.418000
deployment0003,2019-01-02T14:47:04,recovered_host,pco2w_abc_dcl_instrument_blank_recovered,['telemetered'],2 days 20:21:19,2 days 00:23:40,2,2,"[0.0793, 0.0793]",126,35,35,25,,,,,no seawater pressure in file,,,"no consistent sampling rate: {305998: '14.71%', 305999: '23.53%', 306000: '26.47%', 306001: '17.65%'}","{'n_unique_rates': 7, 'common_sampling_rates': {'305998': '14.71%', '305999': '23.53%', '306000': '26.47%', '306001': '17.65%'}}",[],[],"[['2015-06-06T13:36:19', '2015-06-10T02:36:19'], ['2015-06-10T02:36:19', '2015-06-13T15:36:21'], ['2015-06-13T15:36:21', '2015-06-17T04:36:21'], ['2015-06-17T04:36:21', '2015-06-20T17:36:21'], ['2015-06-20T17:36:21', '2015-06-24T06:36:18'], ['2015-06-24T06:36:18', '2015-06-27T19:36:21'], ['2015-06-27T19:36:21', '2015-07-01T08:36:20'], ['2015-07-01T08:36:20', '2015-07-04T21:36:19'], ['2015-07-04T21:36:19', '2015-07-08T10:36:22'], ['2015-07-08T10:36:22', '2015-07-11T23:36:18'], ['2015-07-11T23:36:18', '2015-07-15T12:36:20'], ['2015-07-15T12:36:20', '2015-07-19T01:36:19'], ['2015-07-19T01:36:19', '2015-07-22T14:36:19'], ['2015-07-22T14:36:19', '2015-07-26T03:36:20'], ['2015-07-26T03:36:20', '2015-07-29T16:36:21'], ['2015-07-29T16:36:21', '2015-08-02T05:36:21'], ['2015-08-02T05:36:21', '2015-08-05T18:36:20'], ['2015-08-05T18:36:20', '2015-08-09T07:36:19'], ['2015-08-09T07:36:19', '2015-08-12T20:36:19'], ['2015-08-12T20:36:19', '2015-08-16T09:36:19'], ['2015-08-16T09:36:19', '2015-08-19T22:36:19'], ['2015-08-19T22:36:19', '2015-08-23T11:36:20'], ['2015-08-23T11:36:20', '2015-08-27T00:36:20'], ['2015-08-27T00:36:20', '2015-08-30T13:36:22'], ['2015-08-30T13:36:22', '2015-09-03T02:36:20'], ['2015-09-03T02:36:20', '2015-09-06T15:36:20'], ['2015-09-06T15:36:20', '2015-09-10T04:36:21'], ['2015-09-10T04:36:21', '2015-09-13T17:36:19'], ['2015-09-13T17:36:19', '2015-09-17T06:36:21'], ['2015-09-17T06:36:21', '2015-09-20T19:36:20'], ['2015-09-20T19:36:20', '2015-09-24T08:36:20'], ['2015-09-24T08:36:20', '2015-09-27T21:36:19'], ['2015-09-27T21:36:19', '2015-10-01T10:36:19'], ['2015-10-01T10:36:19', '2015-10-04T23:36:20']]",34,102,pass,1,{'99': 1},{'99': 1},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0003_CE01ISSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_blank_recovered_20150606T133619.224000-20151004T233620.869000
deployment0003,2019-01-02T14:47:31,recovered_host,pco2w_abc_dcl_instrument_recovered,['telemetered'],0 days 01:20:30,0 days 00:24:29,0,0,"[0.0793, 0.0793]",126,2971,126,25,,,,,no seawater pressure in file,,,"no consistent sampling rate: {3598: '16.77%', 3599: '29.02%', 3600: '26.30%', 3601: '15.59%'}","{'n_unique_rates': 16, 'common_sampling_rates': {'3598': '16.77%', '3599': '29.02%', '3600': '26.30%', '3601': '15.59%'}}",[],"['absorbance_blank_434', 'absorbance_blank_620']",[],0,0,pass,2,{'99': 2},{'99': 2},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0003_CE01ISSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_recovered_20150603T183530.354000-20151006T233531.823000
deployment0006,2019-01-02T14:47:04,recovered_host,pco2w_abc_dcl_instrument_blank_recovered,['telemetered'],3 days 11:51:17,172 days 23:08:44,3,172,"[0.1846, 0.1846, 0.1667]",200,8,8,25,,,,,no seawater pressure in file,,,"no consistent sampling rate: {230399: '42.86%', 230400: '14.29%', 233999: '14.29%', 342000: '14.29%', 460799: '14.29%'}","{'n_unique_rates': 5, 'common_sampling_rates': {'230399': '42.86%', '230400': '14.29%', '233999': '14.29%', '342000': '14.29%', '460799': '14.29%'}}",[],[],"[['2016-10-04T04:36:17', '2016-10-08T03:36:17'], ['2016-10-08T03:36:17', '2016-10-10T20:36:17'], ['2016-10-10T20:36:17', '2016-10-13T12:36:17'], ['2016-10-13T12:36:17', '2016-10-16T04:36:16'], ['2016-10-16T04:36:16', '2016-10-21T12:36:16'], ['2016-10-21T12:36:16', '2016-10-24T04:36:17'], ['2016-10-24T04:36:17', '2016-10-26T20:36:16']]",7,18,pass,1,{'99': 1},{'99': 1},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0006_CE01ISSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_blank_recovered_20161004T043617.348000-20161026T203616.709000
deployment0006,2019-01-02T14:47:31,recovered_host,pco2w_abc_dcl_instrument_recovered,['telemetered'],0 days 00:50:30,169 days 19:09:30,0,169,"[0.1846, 0.1846, 0.1667]",200,693,31,25,,,,,no seawater pressure in file,,,"no consistent sampling rate: {3598: '12.57%', 3599: '33.24%', 3600: '28.90%', 3601: '13.87%'}","{'n_unique_rates': 13, 'common_sampling_rates': {'3598': '12.57%', '3599': '33.24%', '3600': '28.90%', '3601': '13.87%'}}",[],"['absorbance_blank_434', 'absorbance_blank_620']",[],0,0,pass,2,{'99': 2},{'99': 2},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0006_CE01ISSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_recovered_20160930T173530.598000-20161030T003530.632000
deployment0007,2019-01-02T14:47:04,recovered_host,pco2w_abc_dcl_instrument_blank_recovered,['telemetered'],1 days 20:18:21,167 days 19:14:37,1,167,"[0.236, 0.236, 0.2223, 0.3889]",177,3,3,25,,,,,no seawater pressure in file,,,"no consistent sampling rate: {305997: '50.00%', 306001: '50.00%'}","{'n_unique_rates': 2, 'common_sampling_rates': {'305997': '50.00%', '306001': '50.00%'}}",[],[],"[['2017-04-21T00:36:21', '2017-04-24T13:36:18'], ['2017-04-24T13:36:18', '2017-04-28T02:36:20']]",2,6,pass,1,{'99': 1},{'99': 1},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0007_CE01ISSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_blank_recovered_20170421T003621.097000-20170428T023620.591000
deployment0007,2019-01-02T14:47:31,recovered_host,pco2w_abc_dcl_instrument_recovered,['telemetered'],0 days 01:17:31,153 days 14:15:28,0,153,"[0.236, 0.236, 0.2223, 0.3889]",177,539,24,25,,,,,no seawater pressure in file,,,"no consistent sampling rate: {3598: '15.80%', 3599: '28.07%', 3600: '29.18%', 3601: '14.13%'}","{'n_unique_rates': 13, 'common_sampling_rates': {'3598': '15.80%', '3599': '28.07%', '3600': '29.18%', '3601': '14.13%'}}",[],"['absorbance_blank_434', 'absorbance_blank_620']",[],0,0,pass,2,"{'99': 1, '50': 1}",{'99': 2},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0007_CE01ISSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_recovered_20170419T053531.329000-20170512T073529.921000
deployment0008,2019-01-02T14:47:04,recovered_host,pco2w_abc_dcl_instrument_blank_recovered,['telemetered'],0 days 00:45:38,0 days 15:45:44,0,0,"[0.1746, 0.1746, 0.1556, 0.0111, 0.3778]",172,139,128,25,,,,,no seawater pressure in file,,,"no consistent sampling rate: {79198: '10.14%', 79199: '18.84%', 79200: '15.22%', 154799: '10.14%'}","{'n_unique_rates': 24, 'common_sampling_rates': {'79198': '10.14%', '79199': '18.84%', '79200': '15.22%', '154799': '10.14%'}}",[],[],"[['2017-10-12T18:36:16', '2017-10-13T23:36:16'], ['2017-10-13T23:36:16', '2017-10-15T04:36:17'], ['2017-10-15T04:36:17', '2017-10-16T09:36:16'], ['2017-10-16T09:36:16', '2017-10-18T09:36:16'], ['2017-10-20T05:36:15', '2017-10-22T01:36:16'], ['2017-10-22T23:36:16', '2017-10-24T18:36:17'], ['2017-10-26T14:36:15', '2017-10-28T09:36:17'], ['2017-10-30T05:36:17', '2017-11-01T00:36:16'], ['2017-11-02T20:36:17', '2017-11-04T15:36:16'], ['2017-11-06T11:36:15', '2017-11-08T06:36:16'], ['2017-11-10T02:36:16', '2017-11-11T21:36:17'], ['2017-11-12T20:36:16', '2017-11-14T15:36:16'], ['2017-11-16T11:36:18', '2017-11-18T06:36:16'], ['2017-11-20T02:36:16', '2017-11-21T21:36:16'], ['2017-11-23T17:36:16', '2017-11-25T12:36:15'], ['2017-11-27T08:36:17', '2017-11-29T03:36:17'], ['2017-11-30T23:36:16', '2017-12-02T18:36:15'], ['2017-12-03T17:36:17', '2017-12-05T12:36:16'], ['2017-12-07T08:36:15', '2017-12-09T03:36:17'], ['2017-12-10T23:36:17', '2017-12-12T18:36:17'], ['2017-12-14T14:36:16', '2017-12-16T09:36:15'], ['2017-12-18T05:36:16', '2017-12-20T00:36:15'], ['2017-12-21T20:36:16', '2017-12-23T15:36:18'], ['2017-12-24T13:36:17', '2017-12-26T09:36:15'], ['2017-12-28T05:36:15', '2017-12-30T00:36:15'], ['2017-12-31T20:36:16', '2018-01-02T15:36:15'], ['2018-01-04T11:36:16', '2018-01-06T06:36:16'], ['2018-01-08T02:36:15', '2018-01-09T21:36:16'], ['2018-01-11T17:36:16', '2018-01-13T12:36:16'], ['2018-01-14T10:36:16', '2018-01-16T06:36:17'], ['2018-01-18T02:36:16', '2018-01-19T21:36:15'], ['2018-01-21T17:36:16', '2018-01-23T12:36:17'], ['2018-01-25T08:36:16', '2018-01-27T03:36:17'], ['2018-01-28T23:36:16', '2018-01-30T18:36:17'], ['2018-02-01T14:36:16', '2018-02-03T09:36:17'], ['2018-02-04T07:36:15', '2018-02-06T03:36:17'], ['2018-02-07T23:36:16', '2018-02-09T18:36:16'], ['2018-02-11T14:36:16', '2018-02-13T09:36:18'], ['2018-02-15T05:36:16', '2018-02-17T00:36:16'], ['2018-02-17T22:36:16', '2018-02-19T18:36:15'], ['2018-02-21T14:36:16', '2018-02-23T09:36:16'], ['2018-02-27T23:36:16', '2018-03-01T18:36:16'], ['2018-03-03T14:36:16', '2018-03-05T09:36:16'], ['2018-03-07T05:36:15', '2018-03-09T02:36:17'], ['2018-03-09T02:36:17', '2018-03-10T21:36:17'], ['2018-03-12T17:36:16', '2018-03-14T12:36:16'], ['2018-03-16T08:36:17', '2018-03-18T03:36:17'], ['2018-03-19T02:36:16', '2018-03-20T21:36:16'], ['2018-03-22T17:36:15', '2018-03-24T12:36:16'], ['2018-03-26T08:36:16', '2018-03-28T03:36:17'], ['2018-03-29T23:36:17', '2018-03-31T18:36:16']]",51,52,pass,1,{'99': 1},{'99': 1},pass,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0008_CE01ISSM-MFD35-05-PCO2WB000-recovered_host-pco2w_abc_dcl_instrument_blank_recovered_20171012T183616.563000-20180331T183616.423000
