common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,n_nans,n_fillvalues,n_grange,define_stdev,n_outliers,n_stats,mean,min,max,stdev
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2, 3]",Air Temperature,['ºC'],2015-03-15T21:25:22,2018-01-14T10:23:30,[-9999999.0],"[-50.0, 50.0]",1452701,0,0,0,8,0,1452701,11.8183,3.71,18.741,2.5238
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2, 3]",Barometric Pressure,['Pa'],2015-03-15T21:25:22,2018-01-14T10:23:30,[-9999999.0],"[87000.0, 108330.0]",873018,0,0,0,8,0,873018,101214.6725,96447.0,104266.0,1025.582
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2, 3]",Downwelling Longwave Irradiance,['W m-2'],2015-03-15T21:25:22,2018-01-14T10:23:30,[-9999999.0],"[200.0, 500.0]",1452701,0,0,0,8,0,1452701,333.6497,248.8,412.9,35.2592
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2, 3]",Downwelling Shortwave Irradiance,['W m-2'],2015-03-15T21:25:22,2018-01-14T10:23:30,[-9999999.0],"[0.0, 1000.0]",1452701,0,0,0,8,0,1419013,160.8406,0.0,1000.0,248.2061
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[2, 3]",Latent Heat Flux,['W m-2'],2015-11-26T10:08:07,2017-03-19T23:59:04,[-9999999.0],"[None, None]",873018,2358,293335,no global ranges,8,0,577325,52.425,-164.968,503.2742,60.9674
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2, 3]",Mean Wind Velocity - Eastward Relative to True North,['m s-1'],2015-03-15T21:25:22,2018-01-14T10:23:30,[-9999999.0],"[None, None]",873018,0,0,no global ranges,8,0,873018,2.9009,-21.0739,21.5808,5.469
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2, 3]",Mean Wind Velocity - Eastward relative to Magnetic North,['m s-1'],2015-03-15T21:25:22,2018-01-14T10:23:30,[-9999999.0],"[-33.0, 33.0]",873018,0,0,0,8,0,873018,2.6891,-19.55,22.16,5.5361
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2, 3]",Mean Wind Velocity - Northward Relative to True North,['m s-1'],2015-03-15T21:25:22,2018-01-14T10:23:30,[-9999999.0],"[None, None]",873018,0,0,no global ranges,8,0,873018,-0.5128,-21.2496,21.8511,5.8765
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2, 3]",Mean Wind Velocity - Northward relative to Magnetic North,['m s-1'],2015-03-15T21:25:22,2018-01-14T10:23:30,[-9999999.0],"[-33.0, 33.0]",873018,0,0,0,8,0,873018,-1.2008,-21.46,20.16,5.8138
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[2, 3]",Net Heat Flux,['W m-2'],2015-11-26T10:08:07,2017-03-19T23:59:04,[-9999999.0],"[None, None]",873018,2358,293335,no global ranges,8,0,577325,-66.8932,-1385.0425,2076.3976,282.1434
