common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,n_nans,n_fillvalues,n_grange,define_stdev,n_outliers,n_stats,mean,min,max,stdev
ctdmo_ghqr_instrument,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3]",Practical Salinity,['1'],2015-03-15T21:30:01,2018-01-14T10:22:31,[-9999999.0],"[0.0, 42.0]",203412,0,0,0,,,203412,34.2791,32.7607,35.3197,0.1388
ctdmo_ghqr_instrument,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3]",Seawater Conductivity,['S m-1'],2015-03-15T21:30:01,2018-01-14T10:22:31,[-9999999.0],"[0.0, 6.0]",203412,0,0,0,,,203412,3.3826,3.1305,4.0561,0.1053
ctdmo_ghqr_instrument,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3]",Seawater Density,['kg m-3'],2015-03-15T21:30:01,2018-01-14T10:22:31,[-9999999.0],"[1000.0, 1100.0]",203412,0,0,0,,,203412,1028.1409,1026.8373,1028.3182,0.0581
ctdmo_ghqr_instrument,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3]",Seawater Pressure,['dbar'],2015-03-15T21:30:01,2018-01-14T10:22:31,[-9999.0],"[0.0, 6000.0]",203412,0,0,0,,,203412,251.8844,222.8591,259.7938,2.5328
ctdmo_ghqr_instrument,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3]",Seawater Temperature,['ºC'],2015-03-15T21:30:01,2018-01-14T10:22:31,[-9999999.0],"[-2.0, 40.0]",203412,0,0,0,,,203412,5.9754,3.3721,12.1259,1.0253
