deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2018-12-18T16:50:21,recovered_inst,presf_abc_tide_measurement_recovered,['recovered_host'],0 days 00:18:00,0 days 00:55:00,0,0,[],149,3554,149,455,471.91,472.72,472.0,17.0,presf_tide_pressure,dbar,0,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,2,{'99': 2},no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0001_CP04OSSM-MFD35-02-PRESFC000-recovered_inst-presf_abc_tide_measurement_recovered_20141212T220500-20150509T230500
deployment0001,2018-12-18T16:53:00,recovered_inst,presf_abc_wave_burst_recovered,[],0 days 04:18:02,0 days 03:54:58,0,0,[],149,592,148,455,471.9107259490722,462.34,472.0,17.0,presf_wave_burst_pressure,dbar,not calculated: variable has more than 1 dimension,21600,"{'n_unique_rates': 1, 'common_sampling_rates': {'21600': '100.00%'}}",[],[],[],0,0,pass,1,{'stats not calculated': 1},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0001_CP04OSSM-MFD35-02-PRESFC000-recovered_inst-presf_abc_wave_burst_recovered_20141213T020502-20150509T200502
deployment0002,2018-12-18T16:50:21,recovered_inst,presf_abc_tide_measurement_recovered,"['recovered_host', 'telemetered']",0 days 00:01:00,0 days 00:55:00,0,0,[0.5122],167,4007,167,442,,,,,presf_tide_pressure,dbar,,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,2,"{'99': 1, '0': 1}",no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],['Pressure variable all fill values'],deployment0002_CP04OSSM-MFD35-02-PRESFC000-recovered_inst-presf_abc_tide_measurement_recovered_20150509T010500-20151022T230500
deployment0002,2018-12-18T16:53:00,recovered_inst,presf_abc_wave_burst_recovered,[],0 days 01:01:02,0 days 03:54:58,0,0,[0.5122],167,668,167,442,,,,,presf_wave_burst_pressure,dbar,,21600,"{'n_unique_rates': 1, 'common_sampling_rates': {'21600': '100.00%'}}",[],[],[],0,0,pass,1,{'0': 1},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],['Pressure variable all fill values'],deployment0002_CP04OSSM-MFD35-02-PRESFC000-recovered_inst-presf_abc_wave_burst_recovered_20150509T020502-20151022T200502
deployment0003,2018-12-18T16:50:21,recovered_inst,presf_abc_tide_measurement_recovered,"['recovered_host', 'telemetered']",0 days 00:22:00,0 days 00:18:00,0,0,"[0.5605, 0.7909]",205,4894,205,454,461.47,462.32,461.0,7.0,presf_tide_pressure,dbar,1,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,2,{'99': 2},no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0003_CP04OSSM-MFD35-02-PRESFC000-recovered_inst-presf_abc_tide_measurement_recovered_20151022T200000-20160513T170000
deployment0003,2018-12-18T16:53:00,recovered_inst,presf_abc_wave_burst_recovered,[],0 days 05:22:02,0 days 04:17:58,0,0,"[0.5605, 0.7909]",205,815,204,454,461.46995936374987,,461.0,7.0,presf_wave_burst_pressure,dbar,not calculated: variable has more than 1 dimension,21600,"{'n_unique_rates': 1, 'common_sampling_rates': {'21600': '100.00%'}}",[],[],[],0,0,pass,1,{'stats not calculated': 1},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0003_CP04OSSM-MFD35-02-PRESFC000-recovered_inst-presf_abc_wave_burst_recovered_20151023T010002-20160513T130002
deployment0004,2018-12-18T16:50:21,recovered_inst,presf_abc_tide_measurement_recovered,"['recovered_host', 'telemetered']",0 days 00:10:00,0 days 00:12:00,0,0,"[0.4893, 0.1152, 0.8495]",139,3314,139,446,183.15,183.93,183.0,-263.0,presf_tide_pressure,dbar,1,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,2,{'99': 2},no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0004_CP04OSSM-MFD35-02-PRESFC000-recovered_inst-presf_abc_tide_measurement_recovered_20160527T160000-20161012T170000
deployment0004,2018-12-18T16:53:00,recovered_inst,presf_abc_wave_burst_recovered,[],0 days 04:10:02,0 days 03:11:58,0,0,"[0.4893, 0.1152, 0.8495]",139,552,139,446,458.9427070251228,,459.0,13.0,presf_wave_burst_pressure,dbar,not calculated: variable has more than 1 dimension,21600,"{'n_unique_rates': 1, 'common_sampling_rates': {'21600': '100.00%'}}",[],[],[],0,0,pass,1,{'stats not calculated': 1},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0004_CP04OSSM-MFD35-02-PRESFC000-recovered_inst-presf_abc_wave_burst_recovered_20160527T200002-20161012T140002
deployment0005,2018-12-18T16:50:21,recovered_inst,presf_abc_tide_measurement_recovered,"['recovered_host', 'telemetered']",0 days 00:36:00,0 days 00:03:00,0,0,"[0.5813, 0.8239, 0.0339, 0.8814]",240,5734,240,450,463.14,463.99,463.0,13.0,presf_tide_pressure,dbar,1,3600,"{'n_unique_rates': 1, 'common_sampling_rates': {'3600': '100.00%'}}",[],[],[],0,0,pass,2,{'99': 2},no comparison: timestamps do not match,no comparison: timestamps do not match,pass,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0005_CP04OSSM-MFD35-02-PRESFC000-recovered_inst-presf_abc_tide_measurement_recovered_20161012T150200-20170608T120200
deployment0005,2018-12-18T16:53:00,recovered_inst,presf_abc_wave_burst_recovered,[],0 days 04:36:02,0 days 05:02:58,0,0,"[0.5813, 0.8239, 0.0339, 0.8814]",240,955,240,450,463.13700787567853,,463.0,13.0,presf_wave_burst_pressure,dbar,not calculated: variable has more than 1 dimension,21600,"{'n_unique_rates': 1, 'common_sampling_rates': {'21600': '100.00%'}}",[],[],[],0,0,pass,1,{'stats not calculated': 1},no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",missing: ['pressure'],[],deployment0005_CP04OSSM-MFD35-02-PRESFC000-recovered_inst-presf_abc_wave_burst_recovered_20161012T190202-20170608T070202
