deployment,preferred_method,stream,variable,units,fill_value,global_ranges,n_all,n_nans,n_fillvalues,n_grange,n_outliers,n_stats,percent_valid_data,mean,min,max,stdev
deployment0001,recovered_host,flord_m_glider_instrument_recovered,seawater_scattering_coefficient,m-1,-9999999.0,"[None, None]",5433715,0,0,no global ranges,2881,5430834,99.95,0.0006,0.0006,0.0007,0.0
deployment0001,recovered_host,flord_m_glider_instrument_recovered,optical_backscatter,m-1,-9999999.0,"[0.0003, 1.0]",5433715,0,0,2816,6948,5423951,99.82,0.0005,0.0003,0.0028,0.0003
deployment0001,recovered_host,flord_m_glider_instrument_recovered,sci_flbb_bb_units,m-1 sr-1,nan,"[0.0, 0.0079]",5433715,0,0,0,6948,5426767,99.87,0.0001,0.0,0.0004,0.0
deployment0001,recovered_host,flord_m_glider_instrument_recovered,sci_flbb_chlor_units,µg L-1,nan,"[0.0, 50.0]",5433715,0,0,2,34139,5399574,99.37,0.1709,0.0,1.944,0.2995
