common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,press_min_max,n_excluded_forpress,n_nans,n_fillvalues,n_grange,define_stdev,n_outliers,n_stats,mean,min,max,stdev,note
science_data_stream,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3, 4]",Practical Salinity,['1'],2014-09-16T14:00:01,2018-06-11T17:00:01,[-9999999.0],"[0.0, 42.0]",131639,"[34.95, 51.94]",49548,0,0,0,,,82091,34.887,33.821,35.5448,0.0577,restricted stats calculation to data points where pressure is within defined ranges (average of all pressure data +/- 1 SD)
science_data_stream,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3, 4]",Seawater Conductivity,['S m-1'],2014-09-16T14:00:01,2018-06-11T17:00:01,[-9999999.0],"[0.0, 6.0]",131639,"[34.95, 51.94]",49548,0,0,0,,,82091,3.3517,3.1923,3.7553,0.1202,restricted stats calculation to data points where pressure is within defined ranges (average of all pressure data +/- 1 SD)
science_data_stream,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3, 4]",Seawater Density,['kg m-3'],2014-09-16T14:00:01,2018-06-11T17:00:01,[-9999999.0],"[1000.0, 1100.0]",131639,"[34.95, 51.94]",49548,0,0,0,,,82091,1027.7473,1026.5223,1028.2509,0.1907,restricted stats calculation to data points where pressure is within defined ranges (average of all pressure data +/- 1 SD)
science_data_stream,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3, 4]",Seawater Pressure,['dbar'],2014-09-16T14:00:01,2018-06-11T17:00:01,[-9999.0],"[0.0, 6000.0]",131639,"[34.95, 51.94]",49548,0,0,0,,,82091,40.4367,34.9458,51.9388,3.3515,restricted stats calculation to data points where pressure is within defined ranges (average of all pressure data +/- 1 SD)
science_data_stream,['recovered_inst-ctdmo_ghqr_instrument_recovered'],"[1, 2, 3, 4]",Seawater Temperature,['ºC'],2014-09-16T14:00:01,2018-06-11T17:00:01,[-9999999.0],"[-2.0, 40.0]",131639,"[34.95, 51.94]",49548,0,0,0,,,82091,5.1471,3.3814,9.62,1.3432,restricted stats calculation to data points where pressure is within defined ranges (average of all pressure data +/- 1 SD)
