deployment,file_downloaded,preferred_method,stream,other_methods,time_delta_start,time_delta_end,start_days_missing,end_days_missing,location_diff_km,n_days_deployed,n_timestamps,n_days,deploy_depth,pressure_mean,pressure_max,pressure_compare,pressure_diff,pressure_var,pressure_units,num_pressure_outliers,sampling_rate_seconds,sampling_rate_details,missing_vars_file,missing_vars_db,file_time_gaps,gaps_num,gaps_num_days,timestamp_test,n_science_vars,valid_data_test,variable_comparison_details,variable_comparison_test,full_dataset_test,file_coordinates,coordinate_test,notes,filename
deployment0001,2019-07-23T19:28:19,recovered_host,pco2a_a_dcl_instrument_air_recovered,[],0 days 00:45:01,0 days 00:13:59,0,0,[],162,34758,162,0.7,,,,,no seawater pressure in file,,,no consistent sampling rate: {0: '88.89%'},"{'n_unique_rates': 10, 'common_sampling_rates': {'0': '88.89%'}}",[],"['partial_pressure_co2_ssw', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'eastward_velocity', 'northward_velocity', 'longwave_irradiance', 'shortwave_irradiance', 'precipitation', 'met_relwind_speed', 'barometric_pressure', 'relative_humidity', 'air_temperature']",[],0,0,pass,3,"{'99': 2, '95': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0001_CE07SHSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_air_recovered_20150415T180001.379000-20150923T145401.731000
deployment0001,2019-07-23T19:28:19,recovered_host,pco2a_a_dcl_instrument_water_recovered,[],0 days 00:44:49,0 days 00:13:59,0,0,[],162,34758,162,0.7,,,,,no seawater pressure in file,,,1,"{'n_unique_rates': 8, 'common_sampling_rates': {'1': '81.94%'}}",[],"['partial_pressure_co2_atm', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'precipitation', 'barometric_pressure', 'met_relwind_speed', 'longwave_irradiance', 'air_temperature', 'shortwave_irradiance', 'relative_humidity', 'northward_velocity', 'eastward_velocity']",[],0,0,pass,3,"{'99': 2, '95': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0001_CE07SHSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_water_recovered_20150415T175949.042000-20150923T145401.338000
deployment0002,2019-07-23T19:28:19,recovered_host,pco2a_a_dcl_instrument_air_recovered,[],0 days 00:57:03,0 days 00:28:59,0,0,[0.2762],214,46053,214,0.7,,,,,no seawater pressure in file,,,no consistent sampling rate: {0: '88.89%'},"{'n_unique_rates': 10, 'common_sampling_rates': {'0': '88.89%'}}",[],"['partial_pressure_co2_ssw', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'northward_velocity', 'eastward_velocity', 'longwave_irradiance', 'air_temperature', 'precipitation', 'shortwave_irradiance', 'met_relwind_speed', 'barometric_pressure', 'relative_humidity']",[],0,0,pass,3,"{'99': 2, '75': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0002_CE07SHSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_air_recovered_20151013T175903.081000-20160513T214601.060000
deployment0002,2019-07-23T19:28:19,recovered_host,pco2a_a_dcl_instrument_water_recovered,[],0 days 00:56:51,0 days 00:29:00,0,0,[0.2762],214,46053,214,0.7,,,,,no seawater pressure in file,,,1,"{'n_unique_rates': 12, 'common_sampling_rates': {'0': '11.14%', '1': '77.65%'}}",[],"['partial_pressure_co2_atm', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'eastward_velocity', 'northward_velocity', 'precipitation', 'longwave_irradiance', 'met_relwind_speed', 'relative_humidity', 'barometric_pressure', 'air_temperature', 'shortwave_irradiance']",[],0,0,pass,3,"{'99': 2, '75': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0002_CE07SHSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_water_recovered_20151013T175851.639000-20160513T214600.674000
deployment0003,2019-07-23T19:28:19,recovered_host,pco2a_a_dcl_instrument_air_recovered,[],0 days 00:51:29,0 days 00:50:48,0,0,"[0.4415, 0.2223]",146,31320,146,0.7,,,,,no seawater pressure in file,,,no consistent sampling rate: {0: '88.89%'},"{'n_unique_rates': 6, 'common_sampling_rates': {'0': '88.89%'}}",[],"['partial_pressure_co2_ssw', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'eastward_velocity', 'northward_velocity', 'air_temperature', 'met_relwind_speed', 'shortwave_irradiance', 'barometric_pressure', 'relative_humidity', 'longwave_irradiance', 'precipitation']",[],0,0,pass,3,"{'99': 2, '95': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0003_CE07SHSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_air_recovered_20160505T195929.790000-20160927T185612.883000
deployment0003,2019-07-23T19:28:19,recovered_host,pco2a_a_dcl_instrument_water_recovered,[],0 days 00:51:18,0 days 00:50:48,0,0,"[0.4415, 0.2223]",146,31319,146,0.7,,,,,no seawater pressure in file,,,1,"{'n_unique_rates': 9, 'common_sampling_rates': {'0': '11.12%', '1': '77.74%'}}",[],"['partial_pressure_co2_atm', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'eastward_velocity', 'northward_velocity', 'barometric_pressure', 'air_temperature', 'met_relwind_speed', 'relative_humidity', 'precipitation', 'longwave_irradiance', 'shortwave_irradiance']",[],0,0,pass,3,"{'99': 2, '95': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0003_CE07SHSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_water_recovered_20160505T195918.390000-20160927T185612.497000
deployment0004,2019-07-23T19:28:19,recovered_host,pco2a_a_dcl_instrument_air_recovered,[],54 days 01:38:43,123 days 00:13:39,54,123,"[0.0222, 0.2894, 0.4607]",206,6048,28,0.7,,,,,no seawater pressure in file,,,no consistent sampling rate: {0: '88.90%'},"{'n_unique_rates': 6, 'common_sampling_rates': {'0': '88.90%'}}",[],"['partial_pressure_co2_ssw', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'longwave_irradiance', 'air_temperature', 'shortwave_irradiance', 'precipitation', 'relative_humidity', 'met_relwind_speed', 'barometric_pressure']",[],0,0,pass unique test - ascending not tested,3,"{'99': 2, '0': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",pass,['multiple deployment .nc files'],deployment0004_CE07SHSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_air_recovered
deployment0004,2019-07-23T19:28:19,recovered_host,pco2a_a_dcl_instrument_water_recovered,[],54 days 01:38:31,123 days 00:13:40,54,123,"[0.0222, 0.2894, 0.4607]",206,6048,28,0.7,,,,,no seawater pressure in file,,,1,"{'n_unique_rates': 7, 'common_sampling_rates': {'0': '11.15%', '1': '77.71%'}}",[],"['partial_pressure_co2_atm', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'air_temperature', 'met_relwind_speed', 'longwave_irradiance', 'relative_humidity', 'precipitation', 'barometric_pressure', 'shortwave_irradiance']",[],0,0,pass unique test - ascending not tested,3,"{'99': 2, '0': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",pass,['multiple deployment .nc files'],deployment0004_CE07SHSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_water_recovered
deployment0005,2019-07-23T19:28:19,telemetered,pco2a_a_dcl_instrument_air,[],0 days 00:09:34,16 days 02:29:02,0,16,"[0.2455, 0.1709, 0.2098, 0.2668]",179,18198,95,0.7,,,,,no seawater pressure in file,,,no consistent sampling rate: {0: '88.87%'},"{'n_unique_rates': 34, 'common_sampling_rates': {'0': '88.87%'}}",[],"['partial_pressure_co2_ssw', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'precipitation', 'air_temperature', 'longwave_irradiance', 'shortwave_irradiance', 'relative_humidity', 'met_relwind_speed', 'barometric_pressure', 'northward_velocity', 'eastward_velocity']","[['2017-04-14T03:00:11', '2017-04-16T05:00:09'], ['2017-05-29T19:59:11', '2017-06-08T16:59:01'], ['2017-06-29T21:58:33', '2017-08-21T16:57:41'], ['2017-09-07T04:57:20', '2017-09-09T15:57:17'], ['2017-09-09T23:57:17', '2017-09-12T02:57:14'], ['2017-09-13T06:57:13', '2017-09-17T14:57:09'], ['2017-09-19T07:57:07', '2017-09-20T09:57:06']]",7,72,pass,3,"{'99': 2, '95': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0005_CE07SHSM-SBD12-04-PCO2AA000-telemetered-pco2a_a_dcl_instrument_air_20170411T180034.506000-20170920T115706.314000
deployment0005,2019-07-23T19:28:19,telemetered,pco2a_a_dcl_instrument_water,[],0 days 00:09:23,16 days 02:29:03,0,16,"[0.2455, 0.1709, 0.2098, 0.2668]",179,18197,95,0.7,,,,,no seawater pressure in file,,,1,"{'n_unique_rates': 33, 'common_sampling_rates': {'0': '11.49%', '1': '77.10%'}}",[],"['partial_pressure_co2_atm', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'precipitation', 'longwave_irradiance', 'shortwave_irradiance', 'air_temperature', 'met_relwind_speed', 'relative_humidity', 'barometric_pressure', 'eastward_velocity', 'northward_velocity']","[['2017-04-14T03:00:11', '2017-04-16T04:59:58'], ['2017-05-29T19:59:10', '2017-06-08T16:58:49'], ['2017-06-29T21:58:32', '2017-08-21T16:57:29'], ['2017-09-07T04:57:19', '2017-09-09T15:57:06'], ['2017-09-09T23:57:16', '2017-09-12T02:57:03'], ['2017-09-13T06:57:13', '2017-09-17T14:56:57'], ['2017-09-19T07:57:07', '2017-09-20T09:56:54']]",7,72,pass,3,"{'99': 2, '95': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0005_CE07SHSM-SBD12-04-PCO2AA000-telemetered-pco2a_a_dcl_instrument_water_20170411T180023.157000-20170920T115705.928000
deployment0006,2019-07-23T19:28:19,recovered_host,pco2a_a_dcl_instrument_air_recovered,[],68 days 08:39:22,80 days 16:26:23,68,80,"[0.1821, 0.4583, 0.6109, 0.1709, 0.4041]",178,6048,28,0.7,,,,,no seawater pressure in file,,,no consistent sampling rate: {0: '88.90%'},"{'n_unique_rates': 10, 'common_sampling_rates': {'0': '88.90%'}}",[],"['met_wind10m', 'partial_pressure_co2_ssw']",[],0,0,pass unique test - ascending not tested,3,"{'99': 2, '0': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",pass,['multiple deployment .nc files'],deployment0006_CE07SHSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_air_recovered
deployment0006,2019-07-23T19:28:19,recovered_host,pco2a_a_dcl_instrument_water_recovered,[],68 days 08:39:10,80 days 16:26:24,68,80,"[0.1821, 0.4583, 0.6109, 0.1709, 0.4041]",178,6048,28,0.7,,,,,no seawater pressure in file,,,1,"{'n_unique_rates': 8, 'common_sampling_rates': {'0': '11.11%', '1': '77.79%'}}",[],"['met_wind10m', 'partial_pressure_co2_atm']",[],0,0,pass unique test - ascending not tested,3,"{'99': 2, '0': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",pass,['multiple deployment .nc files'],deployment0006_CE07SHSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_water_recovered
deployment0007,2019-07-23T19:28:19,recovered_host,pco2a_a_dcl_instrument_air_recovered,[],0 days 01:16:11,43 days 21:08:07,0,43,"[0.2694, 0.1012, 0.1732, 0.288, 0.0769, 0.4433]",180,25965,128,0.7,,,,,no seawater pressure in file,,,no consistent sampling rate: {0: '88.72%'},"{'n_unique_rates': 83, 'common_sampling_rates': {'0': '88.72%'}}",[],"['partial_pressure_co2_ssw', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'eastward_velocity', 'northward_velocity', 'relative_humidity', 'air_temperature', 'shortwave_irradiance', 'barometric_pressure', 'met_relwind_speed', 'precipitation', 'longwave_irradiance']","[['2018-04-30T18:57:57', '2018-05-09T16:57:41']]",1,8,pass,3,"{'99': 2, '75': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0007_CE07SHSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_air_recovered_20180325T195911.162000-20180807T225553.854000
deployment0007,2019-07-23T19:28:19,recovered_host,pco2a_a_dcl_instrument_water_recovered,[],0 days 01:15:59,43 days 21:08:08,0,43,"[0.2694, 0.1012, 0.1732, 0.288, 0.0769, 0.4433]",180,25960,128,0.7,,,,,no seawater pressure in file,,,1,"{'n_unique_rates': 88, 'common_sampling_rates': {'0': '15.44%', '1': '70.31%'}}",[],"['partial_pressure_co2_atm', 'met_salsurf', 'sea_surface_temperature', 'met_wind10m', 'longwave_irradiance', 'relative_humidity', 'shortwave_irradiance', 'precipitation', 'met_relwind_speed', 'air_temperature', 'barometric_pressure', 'northward_velocity', 'eastward_velocity']","[['2018-04-30T18:57:57', '2018-05-09T16:57:30']]",1,8,pass,3,"{'99': 2, '75': 1}",no other streams for comparison,no other streams for comparison,no other streams for comparison,"['obs', 'time', 'lat', 'lon']",pass,[],deployment0007_CE07SHSM-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_water_recovered_20180325T195859.714000-20180807T225552.199000
