common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,n_nans,n_fillvalues,n_grange,define_stdev,n_outliers,n_stats,mean,min,max,stdev
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Air Temperature,['ºC'],2015-02-18T21:06:00,2016-12-12T07:57:26,[-9999999.0],"[-50.0, 50.0]",1605994,0,0,0,8,0,1605994,5.9659,-3.882,10.1,1.7204
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Barometric Pressure,['Pa'],2015-02-18T21:06:00,2016-12-12T07:57:26,[-9999999.0],"[87000.0, 108330.0]",803003,0,0,0,8,0,803003,100109.2578,95020.0,103501.0,1422.7695
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Downwelling Longwave Irradiance,['W m-2'],2015-02-18T21:06:00,2016-12-12T07:57:26,[-9999999.0],"[200.0, 500.0]",1605994,0,0,0,8,0,1605994,320.5704,201.5,374.2,32.0271
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Downwelling Shortwave Irradiance,['W m-2'],2015-02-18T21:06:00,2016-12-12T07:57:26,[-9999999.0],"[0.0, 1000.0]",1605994,0,0,0,8,0,1500605,115.2369,0.0,999.9,190.7949
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Latent Heat Flux,['W m-2'],2015-02-19T05:58:15,2016-12-12T07:57:26,[-9999999.0],"[None, None]",803003,7645,118035,no global ranges,8,0,677323,40.0474,-65.4327,277.3141,39.4305
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Mean Wind Velocity - Eastward Relative to True North,['m s-1'],2015-02-18T21:06:00,2016-12-12T07:57:26,[-9999999.0],"[None, None]",803003,0,0,no global ranges,8,0,803003,5.1981,-21.1995,24.8893,5.7752
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Mean Wind Velocity - Eastward relative to Magnetic North,['m s-1'],2015-02-18T21:06:00,2016-12-12T07:57:26,[-9999999.0],"[-33.0, 33.0]",803003,0,0,0,8,0,803003,5.3501,-21.88,24.56,5.8548
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Mean Wind Velocity - Northward Relative to True North,['m s-1'],2015-02-18T21:06:00,2016-12-12T07:57:26,[-9999999.0],"[None, None]",803003,0,0,no global ranges,8,0,803003,-1.5337,-22.9575,22.8727,6.6462
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Mean Wind Velocity - Northward relative to Magnetic North,['m s-1'],2015-02-18T21:06:00,2016-12-12T07:57:26,[-9999999.0],"[-33.0, 33.0]",803003,0,0,0,8,0,803003,0.8565,-22.84,22.36,6.5773
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Net Heat Flux,['W m-2'],2015-02-19T05:58:15,2016-12-12T07:57:26,[-9999999.0],"[None, None]",803003,7645,118035,no global ranges,8,0,677323,-18.5384,-1192.8672,1294.3704,186.9347
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Net Longwave Radiation,['W m-2'],2015-02-19T05:58:15,2016-12-12T07:57:26,[-9999999.0],"[None, None]",803003,7645,118035,no global ranges,8,0,677323,25.6775,-20.0397,134.5493,30.1573
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Net Shortwave Irradiance,['W m-2'],2015-02-18T21:06:00,2016-12-12T07:57:26,[-9999999.0],"[0.0, 500.0]",803003,0,0,0,8,0,707401,74.8945,0.0,499.9995,115.5502
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Precipitation,['mm'],2015-02-18T21:06:00,2016-12-12T07:57:26,[-9999999.0],"[0.0, 50.0]",1605994,0,0,0,8,0,1534050,26.7233,1.23,50.0,14.122
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Relative Humidity,['%'],2015-02-18T21:06:00,2016-12-12T07:57:26,[-9999999.0],"[0.0, 100.0]",1605994,0,0,0,8,0,1605992,84.1576,45.905,99.935,10.0713
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Relative Wind Direction,['degrees'],2015-02-18T21:06:00,2016-12-12T07:57:26,[-9999999.0],"[0.0, 360.0]",803003,0,118035,0,8,0,684968,133.2323,0.0016,359.9998,75.0713
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Relative Wind Speed,['m s-1'],2015-02-18T21:06:00,2016-12-12T07:57:26,[-9999999.0],"[-33.0, 33.0]",1605994,0,245370,0,8,0,1360624,9.5513,0.0137,25.0652,3.5837
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Sea Surface Conductivity,['S m-1'],2015-02-18T21:06:00,2016-12-12T07:57:26,[-9999999.0],"[0.0, 6.0]",803003,0,0,0,8,1,803002,3.4276,3.0619,3.6815,0.0777
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Sea Surface Practical Salinity,['1'],2015-02-18T21:06:00,2016-12-12T07:57:26,[-9999999.0],"[0.0, 42.0]",803003,0,0,0,8,1412,801591,34.122,33.5832,34.3861,0.0419
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Sea Surface Temperature,['ºC'],2015-02-18T21:06:00,2016-12-12T07:57:26,[-9999999.0],"[-2.0, 40.0]",1605994,0,0,0,8,0,1605994,6.7647,5.185,9.492,0.8752
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Sensible Heat Flux,['W m-2'],2015-02-19T05:58:15,2016-12-12T07:57:26,[-9999999.0],"[None, None]",803003,7645,118035,no global ranges,8,75,677248,9.7329,-68.5958,196.856,23.3495
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Specific Humidity,['g kg-1'],2015-02-18T21:06:00,2016-12-12T07:57:26,[-9999999.0],"[0.0, 47.0]",803003,0,0,0,8,0,803003,4.9759,1.6562,7.5899,0.9897
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Surface Current Direction,['degrees'],2015-02-18T21:06:00,2016-12-12T07:57:26,[-9999999.0],"[0.0, 360.0]",803003,0,118035,0,8,0,684968,137.6536,0.0001,359.9996,118.4071
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2]",Surface Current Speed,['m s-1'],2015-02-18T21:06:00,2016-12-12T07:57:26,[-9999999.0],"[-3.0, 3.0]",803003,0,118035,0,8,0,684968,0.4096,0.0003,1.3113,0.2529
