common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,n_nans,n_fillvalues,n_grange,define_stdev,n_outliers,n_stats,mean,min,max,stdev
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']",[2],Net Longwave Radiation,['W m-2'],2015-12-27T11:20:00,2016-08-19T23:59:34,[-9999999.0],"[None, None]",170623,21408,0,no global ranges,8,0,149215,27.3104,-16.2855,107.7618,29.5481
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']",[2],Net Shortwave Irradiance,['W m-2'],2015-12-27T11:20:00,2016-08-19T23:59:34,[-9999999.0],"[0.0, 500.0]",170623,0,0,0,8,0,160833,71.3499,0.0,499.9995,103.8424
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']",[2],Precipitation,['mm'],2016-01-02T00:00:39,2016-08-19T23:59:34,[-9999999.0],"[0.0, 50.0]",341246,0,0,0,8,0,333330,25.5059,1.02,50.0,9.6669
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']",[2],Relative Humidity,['%'],2015-12-27T11:20:00,2016-08-19T23:59:34,[-9999999.0],"[0.0, 100.0]",341246,0,0,0,8,0,341246,84.738,48.396,99.799,10.1099
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']",[2],Relative Wind Direction,['degrees'],2015-12-27T11:20:00,2016-08-19T23:59:34,[-9999999.0],"[0.0, 360.0]",170623,0,0,0,8,0,170623,141.2264,0.0061,359.9965,77.3232
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']",[2],Relative Wind Speed,['m s-1'],2015-12-27T11:20:00,2016-08-19T23:59:34,[-9999999.0],"[-33.0, 33.0]",341246,0,0,0,8,0,341246,9.1012,0.0078,22.9169,3.5384
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']",[2],Sea Surface Conductivity,['S m-1'],2015-12-27T11:20:00,2016-08-19T23:59:34,[-9999999.0],"[0.0, 6.0]",170623,0,0,0,8,0,170623,3.4779,3.2427,3.6814,0.0655
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']",[2],Sea Surface Practical Salinity,['1'],2015-12-27T11:20:00,2016-08-19T23:59:34,[-9999999.0],"[0.0, 42.0]",170623,0,0,0,8,1131,169492,34.095,32.947,34.2299,0.0874
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']",[2],Sea Surface Temperature,['ºC'],2015-12-27T11:20:00,2016-08-19T23:59:34,[-9999999.0],"[-2.0, 40.0]",341246,0,0,0,8,0,341246,7.3573,6.071,9.486,0.7141
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']",[2],Sensible Heat Flux,['W m-2'],2015-12-27T11:20:00,2016-08-19T23:59:34,[-9999999.0],"[None, None]",170623,21408,0,no global ranges,8,5,149210,7.3426,-72.1276,146.0243,17.6493
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']",[2],Specific Humidity,['g kg-1'],2015-12-27T11:20:00,2016-08-19T23:59:34,[-9999999.0],"[0.0, 47.0]",170623,0,0,0,8,0,170623,5.2128,2.4635,7.1822,0.9062
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']",[2],Surface Current Direction,['degrees'],2015-12-27T11:20:00,2016-08-19T23:59:34,[-9999999.0],"[0.0, 360.0]",170623,0,0,0,8,0,170623,134.0603,0.0004,359.9981,116.72
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']",[2],Surface Current Speed,['m s-1'],2015-12-27T11:20:00,2016-08-19T23:59:34,[-9999999.0],"[-3.0, 3.0]",170623,0,0,0,8,0,170623,0.4697,0.0013,1.3111,0.2148
